Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),CPU Usage (%),Memory Usage (%),GPU Temperature (°C),GPU Usage (%),GPU Memory Usage (%)
08:12:19.000,52.0,54.0,54.0,52.0,64.0,15.1,11.1,0.0,5.5,55.2,0.0,0.0,2.4
08:12:21.000,54.0,57.0,60.0,55.0,60.0,14.3,10.5,0.0,6.0,55.2,0.0,0.0,2.4
08:12:23.000,56.0,54.0,60.0,52.0,60.0,15.1,11.2,0.0,5.3,55.2,0.0,0.0,2.4
08:12:25.000,51.0,55.0,51.0,64.0,65.0,15.3,11.6,0.0,5.3,55.2,0.0,0.0,2.4
08:12:27.000,52.0,53.0,51.0,55.0,57.0,14.7,10.9,0.0,6.6,55.2,0.0,0.0,2.4
08:12:29.000,53.0,53.0,52.0,54.0,58.0,14.6,10.7,0.0,6.7,55.2,0.0,0.0,2.4
08:12:31.000,52.0,52.0,51.0,52.0,57.0,14.9,11.1,0.0,6.0,55.2,0.0,0.0,2.4
08:12:33.000,53.0,54.0,52.0,52.0,57.0,13.4,9.7,0.0,5.2,55.3,0.0,0.0,2.4
08:12:35.000,52.0,53.0,52.0,52.0,58.0,15.5,12.0,0.0,5.3,55.2,0.0,0.0,2.4
08:12:37.000,54.0,53.0,54.0,52.0,59.0,15.6,12.0,0.0,5.2,55.2,57.0,0.0,2.4
08:12:39.000,52.0,53.0,55.0,52.0,61.0,15.7,12.0,0.0,6.1,55.2,0.0,0.0,2.4
08:12:41.000,51.0,56.0,51.0,63.0,63.0,14.4,10.5,0.0,4.9,55.2,0.0,0.0,2.4
08:12:43.000,52.0,52.0,52.0,52.0,66.0,16.6,12.9,0.0,5.8,55.2,0.0,0.0,2.4
08:12:45.000,51.0,52.0,52.0,52.0,58.0,17.1,13.4,0.0,5.6,55.2,0.0,0.0,2.4
08:12:47.000,52.0,53.0,52.0,64.0,64.0,15.9,12.1,0.0,6.0,55.1,0.0,0.0,2.4
08:12:49.000,52.0,53.0,51.0,52.0,57.0,16.5,12.5,0.0,5.7,55.1,0.0,0.0,2.4
08:12:51.000,52.0,51.0,51.0,52.0,58.0,17.0,12.9,0.0,6.2,55.1,0.0,0.0,2.4
08:12:53.000,52.0,55.0,51.0,52.0,57.0,18.7,14.8,0.0,7.5,55.1,0.0,0.0,2.4
08:12:55.000,53.0,51.0,52.0,52.0,57.0,18.2,14.2,0.0,7.0,55.1,0.0,0.0,2.4
08:12:57.000,53.0,53.0,52.0,52.0,57.0,21.7,17.8,0.0,6.7,55.1,57.0,0.0,2.4
08:12:59.000,54.0,52.0,62.0,54.0,62.0,20.9,16.6,0.0,6.9,55.1,0.0,0.0,2.4
08:13:01.000,53.0,53.0,52.0,52.0,57.0,22.2,17.7,0.0,8.2,55.1,0.0,0.0,2.4
08:13:03.000,52.0,52.0,52.0,64.0,64.0,16.4,12.3,0.0,8.0,55.1,0.0,0.0,2.4
08:13:05.000,51.0,57.0,51.0,53.0,57.0,21.7,17.4,0.0,6.9,55.2,0.0,0.0,2.4
08:13:07.000,52.0,51.0,51.0,52.0,56.0,20.6,16.5,0.0,6.9,55.1,0.0,0.0,2.4
08:13:09.000,54.0,57.0,52.0,55.0,57.0,22.7,18.6,0.0,6.7,55.1,0.0,0.0,2.4
08:13:11.000,50.0,52.0,52.0,52.0,58.0,21.0,16.5,0.0,6.7,55.1,0.0,0.0,2.4
08:13:13.000,51.0,51.0,52.0,54.0,57.0,20.9,16.6,0.0,6.9,55.1,0.0,0.0,2.4
08:13:15.000,51.0,53.0,52.0,52.0,57.0,18.9,14.6,0.0,6.4,55.1,56.0,0.0,2.4
08:13:17.000,50.0,52.0,50.0,52.0,56.0,15.3,11.1,0.0,3.8,55.1,0.0,0.0,2.4
08:13:19.000,53.0,56.0,52.0,54.0,67.0,19.5,15.1,0.0,6.2,55.1,0.0,0.0,2.4
08:13:21.000,50.0,63.0,52.0,56.0,63.0,22.2,17.7,0.0,7.4,55.1,0.0,0.0,2.4
08:13:23.000,54.0,53.0,64.0,52.0,64.0,21.8,17.4,0.0,7.3,55.1,0.0,0.0,2.4
08:13:25.000,54.0,52.0,64.0,52.0,60.0,21.6,17.4,0.0,7.4,55.1,0.0,0.0,2.4
08:13:27.000,54.0,52.0,62.0,52.0,62.0,19.7,15.4,0.0,8.7,55.1,0.0,0.0,2.4
08:13:29.000,51.0,53.0,52.0,56.0,64.0,22.1,17.9,0.0,8.6,55.1,0.0,0.0,2.4
08:13:31.000,51.0,56.0,52.0,65.0,65.0,22.5,18.2,0.0,6.3,55.1,0.0,0.0,2.4
08:13:33.000,53.0,54.0,59.0,52.0,59.0,23.3,19.0,0.0,7.0,55.1,0.0,0.0,2.4
08:13:35.000,55.0,53.0,60.0,51.0,60.0,21.4,17.3,0.0,8.7,55.1,0.0,0.0,2.4
08:13:37.000,51.0,54.0,54.0,55.0,57.0,21.7,17.5,0.0,6.7,55.1,0.0,0.0,2.4
08:13:39.000,51.0,72.0,51.0,59.0,70.0,22.4,18.3,0.0,8.5,55.1,0.0,0.0,2.4
08:13:41.000,55.0,75.0,52.0,57.0,75.0,23.6,19.4,0.0,7.7,55.1,0.0,0.0,2.4
08:13:43.000,54.0,79.0,62.0,58.0,70.0,21.7,17.7,0.0,7.2,55.1,0.0,0.0,2.4
08:13:45.000,52.0,53.0,50.0,53.0,67.0,19.0,15.1,0.0,6.5,55.1,0.0,0.0,2.4
08:13:47.000,54.0,52.0,61.0,52.0,60.0,15.0,11.4,0.0,6.4,55.1,0.0,0.0,2.4
08:13:49.000,51.0,60.0,56.0,62.0,62.0,15.2,11.5,0.0,6.5,55.1,0.0,0.0,2.4
08:13:51.000,50.0,52.0,52.0,52.0,60.0,16.2,12.3,0.0,5.3,55.2,0.0,0.0,2.4
08:13:53.000,52.0,52.0,64.0,54.0,60.0,14.3,10.4,0.0,5.7,55.1,0.0,0.0,2.4
08:13:55.000,50.0,58.0,50.0,52.0,58.0,14.9,11.0,0.0,5.4,55.1,0.0,0.0,2.4
08:13:57.000,65.0,51.0,54.0,51.0,65.0,14.7,11.0,0.0,6.2,55.1,0.0,0.0,2.4
08:13:59.000,50.0,54.0,52.0,54.0,64.0,14.9,11.0,0.0,6.9,55.1,0.0,0.0,2.4
08:14:01.000,54.0,52.0,59.0,51.0,59.0,14.8,10.8,0.1,5.6,55.1,0.0,0.0,2.4
08:14:03.000,51.0,53.0,54.0,51.0,60.0,15.3,11.7,0.0,5.8,55.2,0.0,0.0,2.4
08:14:05.000,51.0,54.0,50.0,64.0,64.0,14.8,11.2,0.0,5.2,55.1,0.0,0.0,2.4
08:14:07.000,70.0,75.0,66.0,64.0,75.0,22.5,18.4,0.0,10.2,55.3,0.0,0.0,2.4
08:14:09.000,51.0,51.0,50.0,51.0,67.0,15.7,11.9,0.0,6.0,55.3,0.0,0.0,2.4
08:14:11.000,51.0,52.0,50.0,63.0,63.0,15.7,11.8,0.0,6.3,55.3,0.0,0.0,2.4
08:14:13.000,51.0,51.0,52.0,50.0,63.0,16.4,12.6,0.0,5.0,55.3,0.0,0.0,2.4
08:14:15.000,51.0,53.0,52.0,53.0,57.0,16.0,12.3,0.0,5.8,55.3,0.0,0.0,2.4
08:14:17.000,50.0,55.0,52.0,65.0,65.0,16.2,12.5,0.0,6.2,55.3,0.0,0.0,2.4
08:14:19.000,50.0,64.0,50.0,54.0,58.0,15.2,11.4,0.1,5.4,55.3,0.0,0.0,2.4
08:14:21.000,51.0,52.0,50.0,52.0,62.0,16.0,12.1,0.0,5.9,55.3,0.0,0.0,2.4
08:14:23.000,54.0,51.0,54.0,57.0,57.0,15.4,11.7,0.0,7.9,55.3,0.0,0.0,2.4
08:14:25.000,52.0,51.0,52.0,51.0,60.0,15.2,11.3,0.0,5.6,55.4,0.0,0.0,2.4
08:14:27.000,56.0,53.0,52.0,52.0,57.0,15.1,11.4,0.0,5.1,55.3,0.0,0.0,2.4
08:14:29.000,50.0,50.0,50.0,52.0,55.0,14.8,11.0,0.1,5.1,55.3,0.0,0.0,2.4
08:14:31.000,52.0,55.0,51.0,51.0,56.0,14.6,10.7,0.0,5.7,55.3,0.0,0.0,2.4
08:14:33.000,53.0,53.0,52.0,52.0,56.0,15.6,11.9,0.0,5.0,55.3,0.0,0.0,2.4
08:14:35.000,51.0,53.0,52.0,50.0,56.0,13.6,9.9,0.0,6.2,55.3,0.0,0.0,2.4
08:14:37.000,51.0,50.0,52.0,50.0,56.0,15.2,11.4,0.1,6.8,55.3,0.0,0.0,2.4
08:14:39.000,51.0,50.0,50.0,50.0,55.0,14.9,11.3,0.0,5.4,55.3,55.0,0.0,2.4
08:14:41.000,58.0,60.0,52.0,55.0,61.0,15.1,10.9,0.1,5.7,55.3,55.0,0.0,2.4
08:14:43.000,53.0,53.0,53.0,52.0,55.0,14.9,11.0,0.1,5.2,55.3,55.0,0.0,2.4
08:14:45.000,55.0,55.0,52.0,52.0,67.0,13.5,9.6,0.1,4.7,55.3,55.0,0.0,2.4
08:14:47.000,49.0,70.0,49.0,51.0,66.0,13.9,10.0,0.1,4.8,55.3,55.0,0.0,2.4
08:14:49.000,59.0,52.0,53.0,50.0,59.0,13.7,10.0,0.0,5.6,55.3,0.0,0.0,2.4
08:14:51.000,50.0,52.0,56.0,50.0,56.0,16.8,12.8,0.0,5.8,55.3,0.0,0.0,2.4
08:14:53.000,49.0,55.0,56.0,51.0,56.0,15.9,12.0,0.0,5.6,55.4,0.0,0.0,2.4
08:14:55.000,50.0,50.0,50.0,50.0,55.0,16.4,12.5,0.1,5.2,55.3,0.0,0.0,2.4
08:14:57.000,48.0,50.0,56.0,50.0,56.0,8.4,4.5,0.1,0.9,55.3,0.0,0.0,2.4
08:14:59.000,51.0,55.0,56.0,50.0,56.0,14.0,10.3,0.1,5.4,55.3,0.0,0.0,2.4
08:15:01.000,49.0,50.0,50.0,49.0,54.0,15.8,11.7,0.0,5.2,55.3,0.0,0.0,2.4
08:15:03.000,50.0,51.0,49.0,49.0,55.0,8.9,5.7,0.0,4.5,55.3,0.0,0.0,2.4
08:15:05.000,53.0,49.0,52.0,48.0,55.0,9.9,6.0,0.1,5.3,55.3,0.0,0.0,2.4
08:15:07.000,49.0,49.0,49.0,48.0,55.0,8.2,4.2,0.1,5.1,55.3,0.0,0.0,2.4
08:15:09.000,51.0,49.0,53.0,48.0,55.0,8.4,4.6,0.1,5.0,55.2,0.0,0.0,2.4
08:15:11.000,52.0,51.0,60.0,49.0,60.0,16.8,12.7,0.0,5.2,55.2,0.0,0.0,2.4
08:15:13.000,53.0,50.0,52.0,51.0,54.0,14.9,10.9,0.1,6.2,55.3,0.0,0.0,2.4
08:15:15.000,49.0,51.0,49.0,52.0,62.0,15.2,11.6,0.0,6.0,55.3,0.0,0.0,2.4
08:15:17.000,52.0,50.0,59.0,49.0,59.0,16.8,13.0,0.0,5.2,55.2,0.0,0.0,2.4
08:15:19.000,49.0,50.0,48.0,50.0,66.0,15.3,11.5,0.0,5.2,55.2,0.0,0.0,2.4
08:15:21.000,49.0,51.0,50.0,49.0,57.0,15.7,11.6,0.1,5.7,55.2,0.0,0.0,2.4
08:15:23.000,52.0,51.0,50.0,49.0,59.0,15.3,11.6,0.0,5.6,55.2,0.0,0.0,2.4
08:15:25.000,49.0,51.0,52.0,49.0,59.0,13.5,9.7,0.0,5.7,55.2,0.0,0.0,2.4
08:15:27.000,48.0,48.0,49.0,52.0,63.0,13.9,10.3,0.0,6.0,55.2,0.0,0.0,2.4
08:15:29.000,48.0,50.0,51.0,48.0,61.0,15.2,11.4,0.1,5.2,55.2,0.0,0.0,2.4
08:15:31.000,49.0,49.0,50.0,49.0,56.0,15.1,11.3,0.1,5.3,55.2,0.0,0.0,2.4
08:15:33.000,49.0,51.0,58.0,50.0,58.0,15.7,11.9,0.0,5.6,55.2,0.0,0.0,2.4
08:15:35.000,49.0,49.0,50.0,50.0,64.0,14.3,10.7,0.1,5.9,55.2,0.0,0.0,2.4
08:15:37.000,48.0,55.0,49.0,50.0,55.0,15.4,11.7,0.0,5.0,55.2,0.0,0.0,2.4
08:15:39.000,49.0,49.0,52.0,48.0,59.0,13.9,10.2,0.1,6.2,55.2,0.0,0.0,2.4
08:15:41.000,61.0,48.0,54.0,49.0,54.0,16.5,12.7,0.1,5.0,55.2,0.0,0.0,2.4
08:15:43.000,49.0,50.0,48.0,56.0,57.0,14.4,10.7,0.0,5.5,55.2,0.0,0.0,2.4
08:15:45.000,49.0,49.0,50.0,48.0,59.0,15.1,11.4,0.1,6.0,55.2,0.0,0.0,2.4
08:15:47.000,49.0,50.0,51.0,58.0,58.0,14.4,10.8,0.0,5.7,55.2,0.0,0.0,2.4
08:15:49.000,49.0,49.0,51.0,53.0,55.0,14.7,11.1,0.0,6.0,55.2,0.0,0.0,2.4
08:15:51.000,50.0,49.0,60.0,49.0,55.0,15.7,11.7,0.0,5.7,55.2,0.0,0.0,2.4
08:15:53.000,48.0,49.0,47.0,49.0,62.0,15.5,11.8,0.1,6.4,55.2,0.0,0.0,2.4
08:15:55.000,48.0,50.0,49.0,50.0,58.0,14.6,10.9,0.0,5.5,55.2,0.0,0.0,2.4
08:15:57.000,48.0,52.0,56.0,52.0,56.0,14.8,11.1,0.0,5.7,55.2,0.0,0.0,2.4
08:15:59.000,69.0,68.0,65.0,67.0,67.0,25.4,21.2,0.1,8.1,57.1,0.0,0.0,2.4
08:16:01.000,54.0,53.0,55.0,62.0,66.0,31.2,26.1,0.2,13.8,57.0,0.0,0.0,2.4
08:16:03.000,50.0,51.0,50.0,50.0,56.0,18.9,14.3,0.1,7.7,57.1,0.0,0.0,2.4
