Timestamp,CPU Usage User (%),CPU Usage System (%),CPU Usage Wait (%),Processes Runnable,Processes Blocked,Process Switches,Process Forks,Process Execs,Network lo Received (Ko/s),Network eth0 Received (Ko/s),Network wlan0 Received (Ko/s),Network lo Sent (Ko/s),Network eth0 Sent (Ko/s),Network wlan0 Sent (Ko/s),Network Packet lo Received,Network Packet eth0 Received,Network Packet wlan0 Received,Network Packet lo Sent,Network Packet eth0 Sent,Network Packet wlan0 Sent,Disk mmcblk1 Usage (%),Disk mmcblk1p1 Usage (%),Disk mmcblk1p2 Usage (%),Disk mmcblk1 Read (Ko/s),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Write (Ko/s),Disk mmcblk1 Block Size (Ko),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1 Transfers,Disk mmcblk1p1 Transfers,Disk mmcblk1p2 Transfers,JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),JFS boot/firmware Usage (%),Relative Time (s),CPU Usage (%),Memory Usage (%),Memory Active (%),Memory Buffers (%),Memory Cached (%),Memory Inactive (%),Mode,Attack Type,Attack,Host,Measurement,Run
16:01:00.000,0.0,0.2,0.0,1,0,52.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.2,7.7,28.0,73.0,0.20000000000000284,7.403886776510338,1.8456907477820028,0.38550908322771443,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:01.000,0.0,0.0,0.0,1,0,38.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,74.0,0.0,7.403886776510338,1.8456907477820028,0.38550908322771443,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:02.000,0.0,0.0,0.0,1,0,39.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,75.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:03.000,0.0,0.0,0.2,1,0,60.8,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.9,0.0,23.9,12.0,0.0,12.0,2.0,0.0,2.0,0.0,0.2,7.7,28.0,76.0,0.20000000000000284,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:04.000,0.0,0.0,0.0,1,0,51.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,77.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:05.000,0.0,0.0,0.0,1,0,42.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,78.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:06.000,0.2,0.0,0.0,1,0,43.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,1.0,0.0,1.0,0.0,0.2,7.7,28.0,79.0,0.20000000000000284,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:07.000,0.0,0.0,0.0,1,0,39.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,80.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:08.000,0.0,0.2,0.0,1,0,85.7,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,43.8,0.0,43.8,6.3,0.0,6.3,7.0,0.0,7.0,0.0,0.2,7.7,28.0,81.0,0.20000000000000284,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
16:01:09.000,0.0,0.0,0.0,1,0,43.9,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.7,28.0,82.0,0.0,7.403886776510338,1.8456907477820028,0.38814955640050697,3.8471694127587663,2.9810942120828057,Idle,Denial of Service,MHDDoS (ICMP),Raspberry Pi 4B 4GB,nmon,1
