Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-05-23 08:07:12;60,0 °C;60,0 °C;59,0 °C;58,0 °C;64,0 °C;13,7 W;7,3 W;0,0 W;0,8 %;66,6 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:14;59,0 °C;60,0 °C;60,0 °C;58,0 °C;63,0 °C;13,7 W;8,0 W;0,0 W;1,0 %;66,7 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:16;58,0 °C;60,0 °C;59,0 °C;58,0 °C;64,0 °C;13,9 W;7,8 W;0,1 W;1,2 %;66,7 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:18;59,0 °C;60,0 °C;59,0 °C;58,0 °C;63,0 °C;13,0 W;6,6 W;0,1 W;0,4 %;66,6 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:20;59,0 °C;60,0 °C;59,0 °C;58,0 °C;63,0 °C;12,4 W;6,5 W;0,0 W;0,7 %;66,7 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:22;59,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;13,4 W;7,1 W;0,0 W;0,9 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:24;59,0 °C;61,0 °C;59,0 °C;59,0 °C;63,0 °C;12,1 W;6,2 W;0,1 W;0,8 %;66,7 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:26;58,0 °C;60,0 °C;59,0 °C;58,0 °C;64,0 °C;12,8 W;7,0 W;0,0 W;0,4 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:28;59,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;12,4 W;6,4 W;0,0 W;0,5 %;66,7 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:30;58,0 °C;60,0 °C;59,0 °C;61,0 °C;64,0 °C;13,7 W;7,5 W;0,0 W;0,1 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:32;58,0 °C;60,0 °C;58,0 °C;58,0 °C;63,0 °C;12,9 W;6,6 W;0,0 W;1,3 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:34;58,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;13,1 W;6,8 W;0,0 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:36;58,0 °C;60,0 °C;59,0 °C;59,0 °C;63,0 °C;12,7 W;7,0 W;0,0 W;0,3 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:38;58,0 °C;60,0 °C;59,0 °C;60,0 °C;64,0 °C;12,5 W;6,3 W;0,0 W;0,9 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:40;59,0 °C;60,0 °C;60,0 °C;58,0 °C;64,0 °C;12,8 W;6,7 W;0,0 W;0,4 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:42;59,0 °C;61,0 °C;61,0 °C;59,0 °C;64,0 °C;13,6 W;7,2 W;0,0 W;0,7 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:44;59,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;12,1 W;5,8 W;0,0 W;0,9 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:46;59,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;12,8 W;7,0 W;0,0 W;0,8 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:48;58,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;12,5 W;6,3 W;0,0 W;0,6 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:50;60,0 °C;60,0 °C;60,0 °C;58,0 °C;64,0 °C;13,1 W;6,7 W;0,1 W;0,7 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:52;61,0 °C;60,0 °C;59,0 °C;61,0 °C;64,0 °C;12,7 W;6,7 W;0,0 W;0,7 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:54;59,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;12,5 W;6,7 W;0,0 W;0,7 %;66,5 %;66,0 °C;100,0 %;99,0 %
2025-05-23 08:07:56;58,0 °C;61,0 °C;59,0 °C;61,0 °C;65,0 °C;13,0 W;6,8 W;0,0 W;0,3 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:07:58;59,0 °C;60,0 °C;59,0 °C;58,0 °C;66,0 °C;13,6 W;7,3 W;0,0 W;0,8 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:00;60,0 °C;61,0 °C;60,0 °C;58,0 °C;65,0 °C;12,7 W;7,1 W;0,1 W;0,4 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:02;60,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;13,7 W;7,3 W;0,0 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:04;59,0 °C;60,0 °C;59,0 °C;59,0 °C;65,0 °C;13,1 W;7,0 W;0,0 W;1,2 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:06;60,0 °C;61,0 °C;60,0 °C;59,0 °C;64,0 °C;11,9 W;6,0 W;0,0 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:08;59,0 °C;61,0 °C;60,0 °C;58,0 °C;64,0 °C;14,1 W;7,8 W;0,0 W;0,3 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:10;59,0 °C;61,0 °C;59,0 °C;59,0 °C;65,0 °C;12,7 W;6,4 W;0,1 W;0,3 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:12;60,0 °C;60,0 °C;60,0 °C;59,0 °C;64,0 °C;12,5 W;6,1 W;0,0 W;0,7 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:14;59,0 °C;60,0 °C;60,0 °C;61,0 °C;65,0 °C;12,9 W;6,6 W;0,0 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:16;59,0 °C;60,0 °C;62,0 °C;59,0 °C;65,0 °C;12,8 W;6,9 W;0,0 W;0,1 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:18;65,0 °C;60,0 °C;60,0 °C;59,0 °C;67,0 °C;13,4 W;7,2 W;0,0 W;0,1 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:20;60,0 °C;61,0 °C;60,0 °C;61,0 °C;65,0 °C;14,1 W;7,8 W;0,1 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:22;60,0 °C;60,0 °C;60,0 °C;58,0 °C;64,0 °C;12,0 W;5,9 W;0,0 W;0,4 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:24;58,0 °C;61,0 °C;59,0 °C;59,0 °C;64,0 °C;12,5 W;6,7 W;0,0 W;0,7 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:26;60,0 °C;62,0 °C;59,0 °C;58,0 °C;64,0 °C;12,8 W;6,5 W;0,0 W;0,4 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:28;60,0 °C;61,0 °C;61,0 °C;58,0 °C;65,0 °C;13,5 W;7,0 W;0,0 W;0,6 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:30;60,0 °C;61,0 °C;60,0 °C;59,0 °C;66,0 °C;12,9 W;7,1 W;0,1 W;0,5 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:33;60,0 °C;60,0 °C;60,0 °C;63,0 °C;65,0 °C;13,1 W;6,7 W;0,0 W;0,3 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:35;60,0 °C;66,0 °C;60,0 °C;61,0 °C;66,0 °C;12,7 W;6,6 W;0,0 W;0,9 %;66,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:08:37;59,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;12,6 W;6,8 W;0,0 W;0,4 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:39;59,0 °C;61,0 °C;60,0 °C;61,0 °C;64,0 °C;13,1 W;6,9 W;0,0 W;0,5 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:41;59,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;13,8 W;7,7 W;0,1 W;0,9 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:43;59,0 °C;61,0 °C;61,0 °C;61,0 °C;65,0 °C;15,9 W;9,0 W;0,0 W;2,0 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:45;60,0 °C;61,0 °C;59,0 °C;59,0 °C;65,0 °C;13,9 W;7,6 W;0,0 W;0,9 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:47;60,0 °C;61,0 °C;60,0 °C;60,0 °C;65,0 °C;13,6 W;7,6 W;0,0 W;0,5 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:49;59,0 °C;61,0 °C;60,0 °C;59,0 °C;65,0 °C;14,3 W;8,0 W;0,0 W;1,3 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:51;60,0 °C;62,0 °C;60,0 °C;61,0 °C;65,0 °C;13,4 W;7,1 W;0,0 W;0,7 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:53;60,0 °C;61,0 °C;61,0 °C;59,0 °C;64,0 °C;13,7 W;7,2 W;0,1 W;0,5 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:55;60,0 °C;63,0 °C;60,0 °C;59,0 °C;65,0 °C;12,8 W;6,4 W;0,0 W;0,4 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:57;60,0 °C;62,0 °C;61,0 °C;59,0 °C;64,0 °C;13,3 W;7,6 W;0,1 W;0,8 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:08:59;60,0 °C;62,0 °C;60,0 °C;61,0 °C;65,0 °C;14,1 W;7,9 W;0,0 W;1,3 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:01;63,0 °C;61,0 °C;62,0 °C;61,0 °C;64,0 °C;13,8 W;7,6 W;0,1 W;1,0 %;66,6 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:03;60,0 °C;61,0 °C;62,0 °C;59,0 °C;65,0 °C;13,3 W;7,0 W;0,0 W;0,1 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:05;60,0 °C;61,0 °C;61,0 °C;59,0 °C;65,0 °C;13,2 W;6,8 W;0,0 W;0,8 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:07;60,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;13,4 W;7,5 W;0,1 W;0,3 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:09;60,0 °C;63,0 °C;60,0 °C;59,0 °C;65,0 °C;13,5 W;7,2 W;0,0 W;1,0 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:11;60,0 °C;61,0 °C;62,0 °C;59,0 °C;65,0 °C;14,3 W;8,0 W;0,0 W;1,2 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:13;60,0 °C;62,0 °C;60,0 °C;60,0 °C;65,0 °C;13,8 W;7,8 W;0,1 W;0,5 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:15;60,0 °C;62,0 °C;60,0 °C;59,0 °C;65,0 °C;14,1 W;7,8 W;0,0 W;1,4 %;66,6 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:17;60,0 °C;61,0 °C;61,0 °C;59,0 °C;65,0 °C;13,4 W;7,1 W;0,0 W;0,4 %;66,5 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:19;76,0 °C;78,0 °C;79,0 °C;70,0 °C;79,0 °C;22,3 W;15,7 W;0,0 W;4,4 %;66,7 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:21;60,0 °C;60,0 °C;60,0 °C;62,0 °C;65,0 °C;12,9 W;7,1 W;0,0 W;0,1 %;66,7 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:23;60,0 °C;60,0 °C;61,0 °C;59,0 °C;65,0 °C;13,3 W;7,0 W;0,0 W;1,0 %;66,7 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:25;60,0 °C;61,0 °C;61,0 °C;59,0 °C;65,0 °C;13,3 W;7,0 W;0,0 W;0,8 %;66,7 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:27;60,0 °C;62,0 °C;60,0 °C;59,0 °C;64,0 °C;18,0 W;12,2 W;0,0 W;5,6 %;65,2 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:29;60,0 °C;60,0 °C;59,0 °C;59,0 °C;65,0 °C;13,6 W;7,3 W;0,0 W;1,6 %;65,2 %;68,0 °C;100,0 %;99,0 %
2025-05-23 08:09:31;59,0 °C;60,0 °C;61,0 °C;59,0 °C;65,0 °C;13,9 W;7,7 W;0,1 W;0,7 %;65,3 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:33;60,0 °C;60,0 °C;59,0 °C;59,0 °C;65,0 °C;12,6 W;6,4 W;0,0 W;0,6 %;65,3 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:35;61,0 °C;62,0 °C;59,0 °C;61,0 °C;65,0 °C;12,9 W;6,4 W;0,0 W;0,8 %;65,3 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:37;60,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;14,0 W;8,0 W;0,0 W;2,1 %;65,2 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:39;59,0 °C;60,0 °C;60,0 °C;61,0 °C;65,0 °C;14,1 W;8,1 W;0,0 W;0,9 %;65,2 %;69,0 °C;100,0 %;99,0 %
2025-05-23 08:09:41;59,0 °C;62,0 °C;59,0 °C;61,0 °C;64,0 °C;14,2 W;7,9 W;0,1 W;1,0 %;65,2 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:43;59,0 °C;61,0 °C;59,0 °C;59,0 °C;64,0 °C;14,1 W;7,9 W;0,0 W;0,8 %;65,2 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:45;82,0 °C;60,0 °C;66,0 °C;60,0 °C;82,0 °C;14,8 W;8,4 W;0,0 W;0,4 %;65,3 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:47;60,0 °C;60,0 °C;61,0 °C;59,0 °C;64,0 °C;16,5 W;10,4 W;0,0 W;0,7 %;65,5 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:49;59,0 °C;61,0 °C;59,0 °C;61,0 °C;65,0 °C;15,1 W;9,2 W;0,0 W;1,4 %;65,5 %;69,0 °C;100,0 %;99,0 %
2025-05-23 08:09:51;69,0 °C;63,0 °C;67,0 °C;63,0 °C;76,0 °C;18,4 W;12,1 W;0,1 W;0,8 %;64,9 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:53;58,0 °C;60,0 °C;61,0 °C;59,0 °C;65,0 °C;13,0 W;6,7 W;0,0 W;0,4 %;64,9 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:55;59,0 °C;61,0 °C;60,0 °C;59,0 °C;64,0 °C;13,0 W;7,1 W;0,0 W;0,8 %;64,9 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:57;58,0 °C;60,0 °C;60,0 °C;59,0 °C;65,0 °C;12,6 W;6,5 W;0,0 W;0,5 %;64,8 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:09:59;59,0 °C;61,0 °C;59,0 °C;59,0 °C;64,0 °C;13,7 W;7,4 W;0,0 W;0,7 %;64,8 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:10:01;59,0 °C;60,0 °C;59,0 °C;59,0 °C;64,0 °C;12,9 W;6,4 W;0,0 W;0,3 %;64,9 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:10:03;60,0 °C;60,0 °C;60,0 °C;58,0 °C;64,0 °C;13,3 W;7,0 W;0,0 W;0,8 %;64,8 %;67,0 °C;100,0 %;99,0 %
2025-05-23 08:10:05;60,0 °C;58,0 °C;59,0 °C;57,0 °C;63,0 °C;15,3 W;10,4 W;0,1 W;2,6 %;56,0 %;0,0 °C;100,0 %;99,0 %
2025-05-23 08:10:07;60,0 °C;60,0 °C;59,0 °C;72,0 °C;72,0 °C;16,5 W;12,0 W;0,3 W;5,5 %;55,4 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:09;61,0 °C;58,0 °C;60,0 °C;58,0 °C;71,0 °C;17,9 W;14,0 W;0,0 W;5,6 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:11;56,0 °C;60,0 °C;57,0 °C;57,0 °C;70,0 °C;13,6 W;9,5 W;0,0 W;6,2 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:13;57,0 °C;66,0 °C;57,0 °C;59,0 °C;66,0 °C;15,6 W;11,7 W;0,0 W;6,3 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:15;56,0 °C;57,0 °C;57,0 °C;56,0 °C;62,0 °C;15,8 W;11,6 W;0,0 W;5,5 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:17;56,0 °C;58,0 °C;56,0 °C;57,0 °C;62,0 °C;13,8 W;9,7 W;0,0 W;5,1 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:19;56,0 °C;58,0 °C;56,0 °C;58,0 °C;71,0 °C;16,9 W;12,7 W;0,0 W;7,5 %;55,2 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:21;55,0 °C;56,0 °C;56,0 °C;56,0 °C;62,0 °C;14,1 W;10,1 W;0,1 W;5,7 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:23;58,0 °C;57,0 °C;57,0 °C;56,0 °C;62,0 °C;14,6 W;10,7 W;0,1 W;6,2 %;55,3 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:25;56,0 °C;55,0 °C;56,0 °C;57,0 °C;61,0 °C;14,4 W;10,3 W;0,0 W;6,0 %;55,2 %;60,0 °C;100,0 %;2,4 %
2025-05-23 08:10:27;56,0 °C;55,0 °C;56,0 °C;56,0 °C;62,0 °C;14,3 W;10,5 W;0,0 W;5,2 %;55,4 %;0,0 °C;100,0 %;2,4 %
2025-05-23 08:10:29;55,0 °C;55,0 °C;54,0 °C;56,0 °C;61,0 °C;9,2 W;5,1 W;0,1 W;2,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:31;58,0 °C;55,0 °C;69,0 °C;56,0 °C;67,0 °C;15,6 W;11,5 W;0,0 W;5,4 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:33;55,0 °C;58,0 °C;55,0 °C;67,0 °C;67,0 °C;15,5 W;11,5 W;0,1 W;6,1 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:35;72,0 °C;75,0 °C;61,0 °C;61,0 °C;73,0 °C;25,1 W;20,1 W;0,0 W;8,4 %;55,4 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:37;58,0 °C;57,0 °C;68,0 °C;55,0 °C;68,0 °C;14,7 W;10,8 W;0,0 W;4,7 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:39;56,0 °C;56,0 °C;56,0 °C;55,0 °C;61,0 °C;16,3 W;12,3 W;0,1 W;6,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:41;55,0 °C;56,0 °C;54,0 °C;55,0 °C;61,0 °C;15,8 W;11,8 W;0,1 W;6,4 %;55,4 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:43;55,0 °C;55,0 °C;56,0 °C;55,0 °C;61,0 °C;16,1 W;12,1 W;0,1 W;6,8 %;55,4 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:45;54,0 °C;55,0 °C;55,0 °C;55,0 °C;61,0 °C;15,7 W;11,7 W;0,1 W;4,9 %;55,4 %;59,0 °C;0,0 %;2,4 %
2025-05-23 08:10:47;54,0 °C;55,0 °C;54,0 °C;56,0 °C;69,0 °C;14,4 W;10,6 W;0,1 W;6,3 %;55,3 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:49;54,0 °C;55,0 °C;55,0 °C;55,0 °C;61,0 °C;15,2 W;11,2 W;0,1 W;6,5 %;55,3 %;60,0 °C;0,0 %;2,4 %
2025-05-23 08:10:51;54,0 °C;55,0 °C;54,0 °C;54,0 °C;59,0 °C;14,2 W;10,1 W;0,1 W;4,4 %;55,4 %;59,0 °C;0,0 %;2,4 %
2025-05-23 08:10:53;54,0 °C;55,0 °C;54,0 °C;55,0 °C;59,0 °C;14,7 W;10,7 W;0,1 W;4,8 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:55;53,0 °C;56,0 °C;55,0 °C;54,0 °C;61,0 °C;16,5 W;12,4 W;0,0 W;5,9 %;55,2 %;59,0 °C;0,0 %;2,4 %
2025-05-23 08:10:57;54,0 °C;56,0 °C;54,0 °C;54,0 °C;69,0 °C;14,6 W;10,7 W;0,0 W;4,6 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:10:59;58,0 °C;59,0 °C;67,0 °C;56,0 °C;67,0 °C;15,1 W;11,3 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:01;54,0 °C;56,0 °C;58,0 °C;55,0 °C;67,0 °C;16,8 W;12,9 W;0,0 W;4,9 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:03;54,0 °C;56,0 °C;56,0 °C;54,0 °C;67,0 °C;15,1 W;11,2 W;0,0 W;5,7 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:05;54,0 °C;54,0 °C;53,0 °C;53,0 °C;59,0 °C;15,6 W;11,7 W;0,0 W;6,0 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:07;54,0 °C;54,0 °C;54,0 °C;52,0 °C;59,0 °C;13,9 W;10,0 W;0,0 W;6,3 %;55,2 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:09;69,0 °C;61,0 °C;59,0 °C;55,0 °C;69,0 °C;17,3 W;13,4 W;0,0 W;6,5 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:11;53,0 °C;53,0 °C;55,0 °C;55,0 °C;61,0 °C;14,4 W;10,3 W;0,0 W;6,2 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:13;54,0 °C;56,0 °C;54,0 °C;55,0 °C;59,0 °C;16,4 W;12,4 W;0,0 W;6,3 %;55,1 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:15;55,0 °C;56,0 °C;55,0 °C;56,0 °C;61,0 °C;24,5 W;19,4 W;0,0 W;11,9 %;55,7 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:17;54,0 °C;55,0 °C;54,0 °C;54,0 °C;59,0 °C;19,3 W;15,4 W;0,0 W;8,5 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:19;55,0 °C;54,0 °C;55,0 °C;55,0 °C;59,0 °C;21,1 W;17,0 W;0,0 W;8,5 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:21;54,0 °C;55,0 °C;54,0 °C;55,0 °C;59,0 °C;16,2 W;11,6 W;0,1 W;3,5 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:23;53,0 °C;55,0 °C;54,0 °C;55,0 °C;62,0 °C;19,4 W;15,2 W;0,0 W;9,4 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:25;54,0 °C;55,0 °C;54,0 °C;55,0 °C;69,0 °C;20,5 W;16,2 W;0,0 W;7,6 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:27;54,0 °C;56,0 °C;54,0 °C;65,0 °C;65,0 °C;20,3 W;16,0 W;0,0 W;8,9 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:29;54,0 °C;54,0 °C;54,0 °C;66,0 °C;66,0 °C;20,4 W;16,2 W;0,0 W;7,2 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:31;54,0 °C;55,0 °C;59,0 °C;54,0 °C;61,0 °C;19,6 W;15,6 W;0,0 W;8,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:33;54,0 °C;68,0 °C;53,0 °C;56,0 °C;68,0 °C;20,9 W;16,7 W;0,0 W;7,5 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:35;54,0 °C;55,0 °C;56,0 °C;54,0 °C;66,0 °C;21,6 W;17,3 W;0,0 W;6,7 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:37;53,0 °C;54,0 °C;54,0 °C;52,0 °C;59,0 °C;21,1 W;17,0 W;0,0 W;7,6 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:39;65,0 °C;60,0 °C;56,0 °C;58,0 °C;65,0 °C;22,3 W;18,0 W;0,0 W;7,4 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:41;55,0 °C;83,0 °C;54,0 °C;59,0 °C;83,0 °C;22,0 W;17,7 W;0,0 W;8,0 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:43;58,0 °C;81,0 °C;55,0 °C;61,0 °C;70,0 °C;22,0 W;18,0 W;0,0 W;7,7 %;55,6 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:45;74,0 °C;62,0 °C;60,0 °C;72,0 °C;80,0 °C;22,1 W;17,9 W;0,0 W;7,3 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:47;77,0 °C;61,0 °C;60,0 °C;57,0 °C;77,0 °C;21,6 W;17,4 W;0,0 W;6,8 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:49;60,0 °C;78,0 °C;66,0 °C;57,0 °C;78,0 °C;21,5 W;17,3 W;0,0 W;6,3 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:51;80,0 °C;56,0 °C;62,0 °C;55,0 °C;80,0 °C;19,9 W;15,9 W;0,0 W;6,5 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:53;56,0 °C;77,0 °C;55,0 °C;58,0 °C;77,0 °C;18,3 W;14,4 W;0,0 W;6,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
2025-05-23 08:11:55;63,0 °C;86,0 °C;56,0 °C;59,0 °C;81,0 °C;20,4 W;16,3 W;0,0 W;6,2 %;55,5 %;0,0 °C;0,0 %;2,4 %
