Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
19:56:09.000,25.07,2.38,0.65,3.26,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:10.000,26.17,2.37,0.69,3.47,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:11.000,27.27,2.39,0.58,2.89,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:12.000,28.37,2.39,0.59,2.97,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:13.000,29.47,2.37,0.68,3.39,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:14.000,30.58,2.39,0.62,3.08,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:16.000,31.68,2.38,0.63,3.14,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:17.000,32.78,2.38,0.63,3.13,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:18.000,33.88,2.37,0.71,3.54,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:19.000,34.98,2.37,0.7,3.49,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:20.000,36.09,2.39,0.57,2.84,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:21.000,37.19,2.37,0.69,3.46,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:22.000,38.29,2.37,0.72,3.59,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:23.000,39.39,2.37,0.72,3.59,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:24.000,40.49,2.38,0.64,3.21,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:25.000,41.6,2.4,0.54,2.71,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:27.000,42.7,2.38,0.62,3.12,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:28.000,43.8,2.39,0.59,2.95,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:29.000,44.9,2.39,0.6,2.99,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:30.000,46.0,2.39,0.61,3.04,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:31.000,47.1,2.39,0.62,3.08,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:32.000,48.21,2.37,0.72,3.62,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:33.000,49.31,2.37,0.69,3.47,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:34.000,50.41,2.39,0.6,3.0,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:35.000,51.51,2.37,0.72,3.58,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:36.000,52.61,2.4,0.54,2.68,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:38.000,53.71,2.39,0.61,3.04,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:39.000,54.82,2.39,0.59,2.93,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:40.000,55.92,2.39,0.62,3.09,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:41.000,57.02,2.38,0.63,3.14,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:42.000,58.12,2.4,0.52,2.6,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:43.000,59.22,2.37,0.68,3.41,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:44.000,60.33,2.37,0.7,3.5,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:45.000,61.43,2.39,0.6,2.99,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:46.000,62.53,2.38,0.63,3.16,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:48.000,63.63,2.41,0.51,2.55,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:49.000,64.73,2.38,0.65,3.26,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:50.000,65.83,2.37,0.68,3.39,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:51.000,66.94,2.37,0.71,3.53,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:52.000,68.04,2.38,0.64,3.18,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:53.000,69.14,2.38,0.67,3.37,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:54.000,70.24,2.36,0.75,3.75,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:55.000,71.34,2.36,0.78,3.9,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:56.000,72.44,2.37,0.72,3.61,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:57.000,73.54,2.36,0.75,3.73,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:56:59.000,74.64,2.37,0.72,3.58,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:00.000,75.75,2.36,0.75,3.75,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:01.000,76.85,2.35,0.79,3.94,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:02.000,77.95,2.35,0.8,4.02,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:03.000,79.05,2.36,0.73,3.67,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:04.000,80.15,2.36,0.74,3.71,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:05.000,81.26,2.36,0.75,3.73,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:06.000,82.36,2.36,0.74,3.71,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:07.000,83.46,2.35,0.8,4.0,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:08.000,84.56,2.35,0.78,3.92,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:10.000,85.66,2.36,0.76,3.78,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:11.000,86.76,2.36,0.75,3.75,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:12.000,87.87,2.34,0.85,4.27,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:13.000,88.97,2.34,0.85,4.27,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:14.000,90.07,2.36,0.74,3.71,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:15.000,91.17,2.37,0.72,3.62,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:16.000,92.27,2.36,0.76,3.8,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:17.000,93.38,2.35,0.84,4.19,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:18.000,94.48,2.35,0.82,4.12,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:19.000,95.58,2.35,0.83,4.13,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:21.000,96.68,2.34,0.85,4.27,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:22.000,97.78,2.35,0.8,3.99,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:23.000,98.88,2.35,0.81,4.06,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:24.000,99.99,2.34,0.87,4.37,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:25.000,101.09,2.37,0.72,3.59,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:26.000,102.19,2.35,0.83,4.15,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:27.000,103.29,2.35,0.79,3.96,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:28.000,104.39,2.36,0.73,3.66,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:29.000,105.49,2.36,0.77,3.86,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:30.000,106.6,2.36,0.77,3.87,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:32.000,107.7,2.36,0.75,3.73,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:33.000,108.8,2.36,0.77,3.87,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:34.000,109.9,2.36,0.75,3.74,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:35.000,111.0,2.35,0.8,4.0,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:36.000,112.11,2.36,0.74,3.7,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:37.000,113.21,2.35,0.8,3.98,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:38.000,114.31,2.36,0.77,3.86,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:39.000,115.41,2.35,0.79,3.96,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:40.000,116.51,2.36,0.73,3.66,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:41.000,117.61,2.36,0.75,3.74,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:43.000,118.72,2.36,0.75,3.76,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:44.000,119.82,2.36,0.77,3.84,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:45.000,120.92,2.34,0.84,4.2,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:46.000,122.02,2.35,0.81,4.04,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:47.000,123.12,2.35,0.81,4.07,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:48.000,124.23,2.35,0.79,3.96,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:49.000,125.32,2.35,0.82,4.12,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:50.000,126.42,2.36,0.76,3.79,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:51.000,127.53,2.36,0.77,3.83,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:53.000,128.63,2.36,0.76,3.8,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:54.000,129.73,2.35,0.81,4.07,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:55.000,130.83,2.35,0.79,3.94,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:56.000,131.93,2.35,0.79,3.96,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:57.000,133.04,2.35,0.82,4.1,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:58.000,134.14,2.36,0.73,3.67,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:57:59.000,135.24,2.37,0.72,3.59,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:00.000,136.34,2.37,0.72,3.62,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:01.000,137.44,2.34,0.84,4.2,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:02.000,138.54,2.33,0.91,4.54,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:04.000,139.65,2.34,0.85,4.23,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:05.000,140.75,2.36,0.78,3.88,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:06.000,141.85,2.35,0.83,4.13,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:07.000,142.95,2.36,0.77,3.86,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:08.000,144.05,2.33,0.9,4.49,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:09.000,145.15,2.33,0.9,4.5,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:10.000,146.26,2.36,0.78,3.88,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:11.000,147.36,2.34,0.88,4.4,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:12.000,148.46,2.35,0.8,3.99,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:13.000,149.56,2.36,0.78,3.88,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:15.000,150.66,2.34,0.85,4.23,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:16.000,151.77,2.36,0.77,3.84,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:17.000,152.87,2.35,0.8,3.98,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:18.000,153.97,2.36,0.73,3.67,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:19.000,155.07,2.34,0.85,4.27,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:20.000,156.17,2.34,0.86,4.28,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:21.000,157.27,2.34,0.86,4.29,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:22.000,158.38,2.35,0.82,4.11,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:23.000,159.48,2.35,0.83,4.13,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:24.000,160.58,2.36,0.76,3.8,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:26.000,161.68,2.36,0.77,3.84,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:27.000,162.78,2.37,0.71,3.53,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:28.000,163.88,2.36,0.74,3.69,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:29.000,164.99,2.36,0.75,3.73,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:30.000,166.09,2.36,0.75,3.76,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:31.000,167.19,2.36,0.75,3.74,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:32.000,168.29,2.34,0.85,4.27,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:33.000,169.39,2.36,0.76,3.82,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:34.000,170.5,2.37,0.71,3.54,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:35.000,171.6,2.35,0.79,3.95,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:37.000,172.7,2.36,0.75,3.75,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:38.000,173.8,2.35,0.79,3.94,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:39.000,174.9,2.36,0.77,3.87,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:40.000,176.01,2.36,0.76,3.78,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:41.000,177.11,2.35,0.79,3.95,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:42.000,178.21,2.36,0.78,3.91,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:43.000,179.31,2.34,0.86,4.31,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:44.000,180.41,2.34,0.84,4.2,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:45.000,181.51,2.36,0.77,3.83,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:46.000,182.61,2.34,0.87,4.35,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:48.000,183.71,2.39,0.59,2.97,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:49.000,184.81,2.38,0.66,3.29,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:50.000,185.92,2.38,0.67,3.36,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:51.000,187.02,2.37,0.69,3.46,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:52.000,188.12,2.37,0.7,3.49,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:53.000,189.22,2.39,0.61,3.04,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:54.000,190.32,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:55.000,191.43,2.37,0.73,3.63,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:56.000,192.53,2.38,0.67,3.36,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:58.000,193.63,2.38,0.67,3.33,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:58:59.000,194.73,2.36,0.77,3.83,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:00.000,195.83,2.37,0.68,3.38,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:01.000,196.94,2.35,0.81,4.04,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:02.000,198.04,2.35,0.79,3.95,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:03.000,199.14,2.36,0.75,3.73,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:04.000,200.24,2.35,0.8,3.99,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:05.000,201.34,2.39,0.59,2.96,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:06.000,202.44,2.38,0.64,3.2,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:07.000,203.55,2.39,0.62,3.1,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:09.000,204.65,2.39,0.59,2.97,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:10.000,205.75,2.39,0.58,2.88,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:11.000,206.85,2.39,0.57,2.85,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:12.000,207.95,2.38,0.67,3.36,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:13.000,209.05,2.38,0.67,3.33,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:14.000,210.16,2.39,0.58,2.92,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:15.000,211.26,2.39,0.59,2.95,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:16.000,212.36,2.4,0.54,2.71,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:17.000,213.46,2.36,0.76,3.82,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:18.000,214.56,2.37,0.7,3.51,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:20.000,215.67,2.37,0.7,3.49,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:21.000,216.77,2.39,0.62,3.08,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:22.000,217.87,2.41,0.49,2.46,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:23.000,218.97,2.39,0.62,3.08,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:24.000,220.07,2.38,0.66,3.29,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:25.000,221.17,2.39,0.61,3.04,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:26.000,222.28,2.39,0.62,3.08,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:27.000,223.38,2.4,0.53,2.66,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:28.000,224.48,2.38,0.63,3.14,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
19:59:29.000,225.58,2.39,0.61,3.03,Recovery,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,1
