Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
21:14:12.000,0.0,2.33,0.9,4.52,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:13.000,0.83,2.32,0.95,4.77,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:14.000,1.94,2.33,0.9,4.49,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:15.000,3.04,2.31,1.05,5.24,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:16.000,4.14,2.33,0.91,4.56,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:17.000,5.24,2.34,0.88,4.39,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:18.000,6.34,2.32,0.95,4.74,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:20.000,7.44,2.33,0.89,4.46,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:21.000,8.55,2.32,0.95,4.77,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:22.000,9.65,2.36,0.73,3.66,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:23.000,10.75,2.34,0.87,4.33,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:24.000,11.85,2.33,0.9,4.5,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:25.000,12.95,2.33,0.92,4.62,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:26.000,14.06,2.32,0.97,4.86,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:27.000,15.16,2.35,0.81,4.07,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:28.000,16.26,2.35,0.83,4.15,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:29.000,17.36,2.34,0.85,4.25,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:31.000,18.46,2.34,0.85,4.23,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:32.000,19.56,2.34,0.89,4.44,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:33.000,20.67,2.36,0.74,3.7,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:34.000,21.77,2.34,0.89,4.43,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:35.000,22.87,2.33,0.92,4.6,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:36.000,23.97,2.35,0.83,4.15,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:37.000,25.07,2.34,0.89,4.43,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:38.000,26.17,2.36,0.76,3.8,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:39.000,27.28,2.35,0.81,4.04,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:41.000,28.38,2.33,0.92,4.61,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:42.000,29.48,2.34,0.88,4.4,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:43.000,30.58,2.33,0.91,4.53,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:44.000,31.68,2.36,0.78,3.9,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:45.000,32.78,2.34,0.88,4.41,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:46.000,33.88,2.32,0.96,4.78,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:47.000,34.99,2.33,0.92,4.62,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:48.000,36.09,2.34,0.88,4.41,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:49.000,37.19,2.35,0.79,3.94,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:50.000,38.29,2.33,0.9,4.52,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:52.000,39.39,2.34,0.87,4.35,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:53.000,40.49,2.33,0.92,4.62,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:54.000,41.6,2.33,0.9,4.5,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:55.000,42.7,2.35,0.82,4.1,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:56.000,43.8,2.33,0.92,4.62,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:57.000,44.9,2.34,0.88,4.39,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:58.000,46.0,2.34,0.85,4.25,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:14:59.000,47.11,2.34,0.89,4.43,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:00.000,48.21,2.35,0.82,4.08,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:01.000,49.31,2.33,0.9,4.49,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:03.000,50.41,2.34,0.89,4.44,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:04.000,51.51,2.33,0.91,4.54,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:05.000,52.61,2.34,0.87,4.33,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:06.000,53.72,2.34,0.89,4.44,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:07.000,54.82,2.32,0.95,4.77,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:08.000,55.92,2.33,0.91,4.53,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:09.000,57.02,2.34,0.87,4.37,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:10.000,58.12,2.34,0.89,4.45,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:11.000,59.22,2.35,0.82,4.08,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:12.000,60.33,2.33,0.92,4.61,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:14.000,61.43,2.34,0.88,4.4,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:15.000,62.53,2.34,0.89,4.45,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:16.000,63.63,2.33,0.9,4.48,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:17.000,64.73,2.36,0.77,3.84,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:18.000,65.84,2.34,0.88,4.4,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:19.000,66.94,2.34,0.86,4.28,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:20.000,68.04,2.33,0.94,4.68,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:21.000,69.14,2.33,0.91,4.57,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:22.000,70.24,2.34,0.85,4.27,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:23.000,71.34,2.33,0.9,4.5,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:25.000,72.45,2.34,0.87,4.37,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:26.000,73.55,2.32,0.96,4.78,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:27.000,74.65,2.33,0.94,4.7,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:28.000,75.75,2.34,0.87,4.33,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:29.000,76.85,2.31,1.0,5.01,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:30.000,77.96,2.32,0.97,4.86,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:31.000,79.06,2.33,0.89,4.46,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:32.000,80.16,2.34,0.88,4.39,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:33.000,81.26,2.34,0.87,4.33,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:34.000,82.36,2.34,0.85,4.27,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:36.000,83.46,2.34,0.85,4.27,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:37.000,84.57,2.34,0.87,4.36,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:38.000,85.67,2.34,0.86,4.32,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:39.000,86.77,2.33,0.9,4.5,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:40.000,87.87,2.34,0.85,4.25,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:41.000,88.97,2.33,0.9,4.49,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:42.000,90.08,2.33,0.92,4.58,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:43.000,91.18,2.33,0.9,4.52,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:44.000,92.28,2.34,0.88,4.4,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:46.000,93.38,2.32,0.99,4.95,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:47.000,94.48,2.32,0.99,4.94,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:48.000,95.58,2.33,0.92,4.58,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:49.000,96.69,2.33,0.91,4.53,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:50.000,97.79,2.33,0.92,4.6,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:51.000,98.89,2.33,0.91,4.57,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:52.000,99.99,2.34,0.89,4.45,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:53.000,101.09,2.33,0.92,4.6,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:54.000,102.19,2.33,0.95,4.73,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:55.000,103.3,2.33,0.94,4.7,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:57.000,104.4,2.31,1.04,5.18,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:58.000,105.5,2.33,0.94,4.69,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:15:59.000,106.6,2.32,0.96,4.78,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:00.000,107.7,2.33,0.9,4.52,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:01.000,108.81,2.33,0.93,4.66,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:02.000,109.91,2.34,0.89,4.44,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:03.000,111.01,2.33,0.89,4.46,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:04.000,112.11,2.34,0.89,4.44,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:05.000,113.21,2.32,0.97,4.86,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:06.000,114.31,2.32,0.99,4.93,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:08.000,115.42,2.32,0.98,4.9,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:09.000,116.52,2.32,0.96,4.8,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:10.000,117.62,2.32,0.95,4.74,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:11.000,118.72,2.32,0.95,4.74,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:12.000,119.82,2.32,0.98,4.89,Idle,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:13.000,120.92,2.3,1.09,5.43,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:14.000,122.03,2.29,1.13,5.67,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:15.000,123.13,2.29,1.11,5.57,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:16.000,124.23,2.3,1.07,5.34,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
21:16:17.000,125.33,2.3,1.08,5.38,Attack,Ransomware,Ransomware-PoC,Raspberry Pi 4B 2GB,ACS712,2
