Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C)
09:37:21.000,44.0,44.0,44.0,44.0,44.0,3.3,0.9,0.0,0.0
09:37:24.000,40.0,40.0,40.0,40.0,40.0,3.1,0.7,0.0,0.0
09:37:27.000,39.0,39.0,39.0,39.0,40.0,4.0,1.6,0.0,0.0
09:37:30.000,42.0,42.0,42.0,42.0,42.0,3.3,0.9,0.0,0.0
09:37:33.000,42.0,42.0,42.0,42.0,42.0,3.2,0.8,0.0,0.0
09:37:36.000,39.0,39.0,39.0,39.0,39.0,3.1,0.7,0.0,0.0
09:37:39.000,41.0,41.0,41.0,41.0,41.0,3.2,0.8,0.0,0.0
09:37:42.000,43.0,43.0,43.0,43.0,43.0,4.0,1.5,0.0,0.0
09:37:45.000,47.0,47.0,45.0,47.0,47.0,3.6,1.2,0.0,0.0
09:37:48.000,39.0,39.0,39.0,39.0,40.0,4.7,1.5,0.0,49.0
09:37:51.000,40.0,40.0,43.0,46.0,47.0,6.4,3.3,0.0,46.0
09:37:54.000,40.0,40.0,40.0,46.0,46.0,3.5,1.1,0.0,0.0
09:37:57.000,45.0,46.0,45.0,46.0,46.0,3.4,1.0,0.0,0.0
09:38:00.000,40.0,40.0,40.0,40.0,46.0,3.5,1.1,0.0,0.0
09:38:04.000,44.0,44.0,44.0,44.0,44.0,2.9,0.6,0.0,0.0
09:38:07.000,38.0,38.0,38.0,38.0,39.0,3.4,1.0,0.0,0.0
09:38:10.000,39.0,39.0,39.0,39.0,46.0,3.2,0.8,0.0,0.0
09:38:13.000,39.0,39.0,39.0,39.0,41.0,3.1,0.7,0.0,0.0
09:38:16.000,39.0,39.0,39.0,39.0,46.0,3.3,0.8,0.0,0.0
09:38:19.000,45.0,46.0,45.0,46.0,46.0,3.3,0.9,0.0,0.0
09:38:22.000,40.0,40.0,40.0,40.0,40.0,2.9,0.5,0.0,0.0
09:38:25.000,43.0,43.0,43.0,43.0,43.0,3.4,1.0,0.0,0.0
09:38:28.000,39.0,39.0,39.0,39.0,40.0,3.5,1.1,0.0,0.0
09:38:31.000,39.0,39.0,39.0,39.0,40.0,3.3,0.9,0.0,0.0
09:38:34.000,39.0,39.0,39.0,39.0,46.0,3.4,0.9,0.0,0.0
09:38:37.000,42.0,42.0,42.0,42.0,42.0,3.4,1.0,0.0,0.0
09:38:40.000,41.0,41.0,41.0,41.0,41.0,3.0,0.6,0.0,0.0
09:38:43.000,44.0,44.0,43.0,45.0,45.0,3.3,0.9,0.0,0.0
09:38:46.000,39.0,39.0,39.0,39.0,40.0,3.3,0.9,0.0,0.0
09:38:49.000,42.0,42.0,42.0,46.0,46.0,3.2,0.8,0.0,0.0
09:38:52.000,38.0,38.0,38.0,38.0,39.0,3.2,0.8,0.0,0.0
09:38:55.000,39.0,39.0,39.0,39.0,39.0,3.3,0.9,0.0,0.0
09:38:58.000,40.0,40.0,40.0,40.0,40.0,2.8,0.4,0.0,0.0
09:39:01.000,46.0,46.0,46.0,46.0,46.0,4.9,1.7,0.0,49.0
09:39:04.000,46.0,46.0,46.0,46.0,46.0,3.9,1.5,0.0,0.0
09:39:07.000,45.0,45.0,45.0,45.0,45.0,3.0,0.6,0.0,0.0
09:39:10.000,40.0,40.0,40.0,40.0,41.0,3.4,1.0,0.0,0.0
09:39:13.000,45.0,45.0,44.0,47.0,47.0,3.8,1.3,0.0,0.0
09:39:16.000,42.0,42.0,42.0,42.0,42.0,3.0,0.6,0.0,0.0
09:39:19.000,40.0,40.0,40.0,46.0,46.0,3.5,1.1,0.0,0.0
09:39:22.000,43.0,43.0,43.0,43.0,43.0,3.4,1.0,0.0,0.0
09:39:25.000,45.0,45.0,45.0,45.0,45.0,3.4,1.0,0.0,0.0
09:39:28.000,46.0,45.0,43.0,46.0,46.0,4.7,2.3,0.0,0.0
09:39:31.000,43.0,43.0,43.0,43.0,43.0,3.4,1.0,0.0,0.0
09:39:34.000,39.0,39.0,39.0,39.0,40.0,3.4,1.0,0.0,0.0
09:39:37.000,46.0,47.0,45.0,47.0,47.0,3.8,1.3,0.0,0.0
