Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C)
04:53:22.000,75.0,75.0,74.0,74.0,75.0,18.7,14.9,0.0,0.0
04:53:24.000,77.0,73.0,71.0,70.0,76.0,17.4,13.7,0.0,0.0
04:53:26.000,71.0,72.0,69.0,70.0,74.0,24.0,20.1,0.0,0.0
04:53:28.000,75.0,74.0,71.0,72.0,76.0,21.9,18.0,0.0,0.0
04:53:30.000,71.0,73.0,70.0,71.0,74.0,19.3,15.5,0.0,0.0
04:53:32.000,78.0,78.0,79.0,77.0,79.0,25.3,21.4,0.0,0.0
04:53:34.000,73.0,73.0,69.0,71.0,75.0,23.6,19.7,0.0,0.0
04:53:36.000,72.0,74.0,71.0,71.0,74.0,22.1,18.2,0.0,0.0
04:53:38.000,77.0,78.0,71.0,74.0,78.0,23.5,19.6,0.0,0.0
04:53:40.000,72.0,72.0,69.0,71.0,72.0,21.3,17.4,0.0,0.0
04:53:42.000,77.0,78.0,78.0,75.0,78.0,23.8,19.8,0.0,0.0
04:53:44.000,76.0,77.0,77.0,76.0,77.0,21.7,17.8,0.0,0.0
04:53:46.000,77.0,78.0,72.0,72.0,78.0,19.1,15.3,0.0,0.0
04:53:48.000,72.0,72.0,71.0,72.0,75.0,21.0,17.2,0.0,0.0
04:53:50.000,76.0,78.0,76.0,76.0,78.0,24.3,20.5,0.0,0.0
04:53:52.000,75.0,77.0,75.0,76.0,78.0,20.4,16.7,0.0,0.0
04:53:54.000,76.0,74.0,78.0,77.0,78.0,22.5,18.7,0.0,0.0
04:53:56.000,72.0,74.0,76.0,73.0,77.0,18.2,14.6,0.0,0.0
04:53:58.000,78.0,79.0,76.0,77.0,79.0,23.6,19.6,0.0,0.0
04:54:00.000,72.0,74.0,73.0,73.0,76.0,22.5,18.7,0.0,0.0
04:54:02.000,75.0,79.0,75.0,76.0,79.0,19.4,15.7,0.0,0.0
04:54:04.000,77.0,78.0,77.0,77.0,78.0,21.5,17.8,0.0,0.0
04:54:06.000,75.0,74.0,78.0,73.0,78.0,21.2,17.4,0.0,0.0
04:54:08.000,70.0,71.0,69.0,71.0,71.0,16.3,12.7,0.0,0.0
04:54:10.000,69.0,71.0,68.0,72.0,74.0,17.5,13.8,0.0,0.0
04:54:12.000,78.0,79.0,78.0,78.0,79.0,23.2,19.3,0.0,0.0
04:54:14.000,73.0,74.0,72.0,73.0,76.0,21.8,18.0,0.0,0.0
04:54:16.000,73.0,75.0,72.0,73.0,76.0,20.7,16.9,0.0,0.0
04:54:18.000,71.0,72.0,68.0,71.0,72.0,18.6,14.9,0.0,0.0
04:54:20.000,74.0,75.0,77.0,77.0,77.0,17.9,14.3,0.0,0.0
04:54:23.000,76.0,78.0,76.0,76.0,78.0,21.4,17.7,0.0,0.0
04:54:25.000,76.0,78.0,71.0,75.0,78.0,19.6,15.9,0.0,0.0
04:54:27.000,78.0,79.0,76.0,77.0,78.0,22.7,18.9,0.0,0.0
04:54:29.000,72.0,73.0,70.0,71.0,73.0,17.9,14.2,0.0,0.0
04:54:31.000,73.0,75.0,72.0,73.0,74.0,13.7,10.2,0.0,0.0
04:54:33.000,77.0,79.0,76.0,76.0,80.0,21.1,17.3,0.0,0.0
04:54:35.000,70.0,74.0,71.0,72.0,73.0,22.7,18.8,0.0,0.0
04:54:37.000,77.0,79.0,76.0,76.0,79.0,22.6,18.7,0.0,0.0
04:54:39.000,72.0,72.0,70.0,72.0,74.0,22.7,18.8,0.0,0.0
04:54:41.000,72.0,73.0,70.0,73.0,75.0,15.0,11.4,0.0,0.0
04:54:43.000,78.0,78.0,75.0,77.0,78.0,21.2,17.3,0.0,0.0
04:54:45.000,70.0,73.0,70.0,71.0,73.0,21.5,17.7,0.0,0.0
04:54:47.000,77.0,79.0,76.0,77.0,79.0,22.9,19.0,0.0,0.0
04:54:49.000,77.0,76.0,73.0,76.0,77.0,23.4,19.5,0.0,0.0
04:54:51.000,76.0,79.0,72.0,75.0,79.0,18.4,14.8,0.0,0.0
04:54:53.000,73.0,74.0,74.0,76.0,77.0,19.2,15.5,0.0,0.0
04:54:55.000,73.0,76.0,74.0,73.0,78.0,25.4,21.4,0.0,0.0
04:54:57.000,75.0,78.0,77.0,76.0,78.0,16.2,12.7,0.0,0.0
04:54:59.000,75.0,77.0,75.0,79.0,79.0,22.2,18.4,0.0,0.0
04:55:01.000,74.0,74.0,74.0,73.0,76.0,25.1,21.0,0.1,0.0
04:55:03.000,75.0,78.0,77.0,76.0,78.0,19.1,15.5,0.0,0.0
04:55:05.000,76.0,77.0,76.0,76.0,77.0,16.8,13.2,0.0,0.0
04:55:07.000,72.0,73.0,72.0,72.0,73.0,21.4,17.7,0.0,0.0
04:55:09.000,74.0,79.0,73.0,72.0,80.0,22.4,18.7,0.0,0.0
04:55:11.000,72.0,73.0,73.0,72.0,74.0,19.1,15.6,0.0,0.0
04:55:13.000,73.0,73.0,73.0,73.0,73.0,20.9,17.3,0.0,0.0
04:55:15.000,79.0,78.0,79.0,74.0,79.0,21.6,17.9,0.0,0.0
04:55:17.000,75.0,75.0,74.0,77.0,77.0,24.0,20.3,0.0,0.0
04:55:19.000,74.0,79.0,75.0,75.0,80.0,24.6,20.8,0.0,0.0
04:55:21.000,77.0,77.0,76.0,74.0,78.0,22.2,18.5,0.0,0.0
04:55:23.000,78.0,79.0,78.0,79.0,79.0,22.7,19.0,0.0,0.0
04:55:25.000,78.0,81.0,80.0,75.0,81.0,24.1,20.3,0.0,0.0
04:55:27.000,74.0,78.0,74.0,75.0,80.0,23.0,19.3,0.0,0.0
04:55:29.000,77.0,80.0,77.0,77.0,79.0,19.2,15.7,0.0,0.0
04:55:31.000,73.0,75.0,72.0,72.0,75.0,17.6,14.0,0.0,0.0
04:55:33.000,76.0,79.0,77.0,76.0,79.0,20.5,16.9,0.0,0.0
04:55:35.000,73.0,75.0,73.0,74.0,77.0,20.3,16.7,0.0,0.0
04:55:37.000,75.0,77.0,75.0,75.0,79.0,20.4,16.8,0.0,0.0
04:55:39.000,74.0,74.0,72.0,74.0,76.0,21.2,17.5,0.0,0.0
04:55:41.000,78.0,80.0,79.0,77.0,80.0,18.6,15.0,0.0,0.0
04:55:43.000,74.0,77.0,74.0,75.0,77.0,19.1,15.4,0.0,0.0
04:55:45.000,78.0,79.0,76.0,77.0,79.0,16.5,12.9,0.0,0.0
04:55:47.000,72.0,73.0,72.0,77.0,77.0,18.1,14.5,0.0,0.0
04:55:49.000,72.0,75.0,73.0,73.0,76.0,20.1,16.5,0.0,0.0
04:55:51.000,72.0,73.0,72.0,72.0,74.0,20.0,16.4,0.0,0.0
04:55:53.000,74.0,75.0,72.0,73.0,77.0,19.3,15.7,0.0,0.0
04:55:55.000,74.0,78.0,73.0,74.0,81.0,19.2,15.6,0.0,0.0
04:55:57.000,74.0,75.0,71.0,74.0,75.0,19.5,15.9,0.0,0.0
04:55:59.000,77.0,79.0,77.0,77.0,79.0,22.4,18.8,0.0,0.0
04:56:01.000,76.0,78.0,76.0,76.0,78.0,19.9,16.3,0.0,0.0
04:56:03.000,74.0,77.0,73.0,76.0,77.0,18.2,14.7,0.0,0.0
04:56:05.000,74.0,77.0,73.0,74.0,79.0,21.1,17.4,0.0,0.0
04:56:07.000,76.0,75.0,73.0,74.0,77.0,19.9,16.3,0.0,0.0
04:56:09.000,73.0,74.0,72.0,74.0,76.0,18.5,14.9,0.0,0.0
04:56:11.000,74.0,74.0,72.0,73.0,74.0,19.1,15.5,0.0,0.0
04:56:13.000,76.0,75.0,74.0,75.0,77.0,21.4,17.8,0.0,0.0
04:56:15.000,74.0,75.0,71.0,77.0,77.0,19.0,15.4,0.0,0.0
04:56:17.000,73.0,74.0,72.0,73.0,74.0,19.0,15.4,0.0,0.0
04:56:19.000,73.0,74.0,72.0,72.0,74.0,18.0,14.4,0.0,0.0
04:56:21.000,79.0,78.0,76.0,76.0,79.0,20.3,16.6,0.0,0.0
04:56:23.000,74.0,77.0,78.0,75.0,78.0,20.8,17.1,0.0,0.0
04:56:25.000,74.0,75.0,72.0,73.0,76.0,18.6,15.0,0.0,0.0
04:56:27.000,78.0,80.0,77.0,78.0,80.0,16.6,13.0,0.0,0.0
04:56:29.000,74.0,75.0,73.0,74.0,77.0,19.2,15.5,0.0,0.0
04:56:32.000,74.0,76.0,77.0,74.0,79.0,17.6,14.0,0.0,0.0
04:56:34.000,73.0,75.0,73.0,78.0,78.0,20.1,16.5,0.0,0.0
04:56:36.000,74.0,75.0,74.0,74.0,75.0,19.2,15.6,0.0,0.0
04:56:38.000,77.0,78.0,77.0,76.0,78.0,16.7,13.2,0.0,0.0
04:56:40.000,79.0,79.0,79.0,76.0,79.0,19.9,16.2,0.0,0.0
04:56:42.000,75.0,77.0,78.0,74.0,79.0,18.4,14.8,0.0,0.0
04:56:44.000,78.0,80.0,78.0,78.0,79.0,16.3,12.8,0.0,0.0
04:56:46.000,74.0,76.0,73.0,73.0,76.0,16.9,13.3,0.0,0.0
04:56:48.000,73.0,75.0,71.0,73.0,76.0,14.9,11.4,0.0,0.0
04:56:50.000,78.0,80.0,80.0,77.0,80.0,18.0,14.3,0.0,0.0
04:56:52.000,74.0,76.0,73.0,73.0,76.0,17.9,14.3,0.0,0.0
04:56:54.000,79.0,80.0,77.0,78.0,80.0,18.5,14.8,0.0,0.0
04:56:56.000,74.0,74.0,73.0,74.0,75.0,16.7,13.1,0.0,0.0
04:56:58.000,73.0,75.0,72.0,78.0,78.0,16.7,13.1,0.0,0.0
04:57:00.000,73.0,80.0,76.0,77.0,80.0,18.5,14.9,0.0,0.0
04:57:02.000,78.0,79.0,77.0,77.0,79.0,20.6,17.0,0.0,0.0
04:57:04.000,73.0,75.0,71.0,72.0,78.0,20.0,16.3,0.0,0.0
04:57:06.000,77.0,79.0,77.0,77.0,79.0,19.6,15.9,0.0,0.0
04:57:08.000,78.0,78.0,76.0,75.0,78.0,18.3,14.8,0.0,0.0
04:57:10.000,76.0,76.0,72.0,74.0,76.0,18.9,15.2,0.0,0.0
04:57:12.000,76.0,76.0,73.0,74.0,76.0,21.3,17.7,0.0,0.0
04:57:14.000,75.0,76.0,75.0,75.0,78.0,17.9,14.3,0.0,0.0
04:57:16.000,79.0,79.0,76.0,78.0,79.0,16.2,12.6,0.0,0.0
04:57:18.000,75.0,77.0,78.0,74.0,79.0,17.8,14.2,0.0,0.0
04:57:20.000,77.0,76.0,76.0,79.0,79.0,18.4,14.8,0.0,0.0
04:57:22.000,75.0,75.0,78.0,78.0,79.0,19.4,15.8,0.0,0.0
04:57:24.000,78.0,80.0,78.0,77.0,80.0,16.3,12.7,0.0,0.0
04:57:26.000,78.0,80.0,78.0,79.0,80.0,21.9,18.2,0.0,0.0
04:57:28.000,72.0,74.0,71.0,73.0,74.0,17.8,14.2,0.0,0.0
04:57:30.000,74.0,75.0,72.0,73.0,75.0,19.6,16.0,0.0,0.0
04:57:32.000,74.0,76.0,72.0,74.0,77.0,18.0,14.4,0.0,0.0
04:57:34.000,77.0,79.0,76.0,78.0,79.0,17.0,13.4,0.0,0.0
04:57:36.000,75.0,75.0,75.0,75.0,77.0,19.7,16.0,0.0,0.0
04:57:38.000,74.0,76.0,72.0,75.0,76.0,16.5,12.9,0.0,0.0
04:57:40.000,77.0,76.0,75.0,75.0,78.0,18.2,14.6,0.0,0.0
04:57:42.000,74.0,75.0,72.0,73.0,76.0,16.4,12.8,0.0,0.0
04:57:44.000,77.0,80.0,78.0,79.0,80.0,18.5,14.9,0.0,0.0
04:57:46.000,78.0,80.0,77.0,79.0,80.0,18.0,14.5,0.0,0.0
04:57:48.000,74.0,76.0,73.0,75.0,77.0,20.8,17.1,0.0,0.0
04:57:50.000,75.0,80.0,78.0,79.0,80.0,19.9,16.3,0.0,0.0
04:57:52.000,72.0,75.0,71.0,73.0,75.0,18.4,14.9,0.0,0.0
04:57:54.000,75.0,76.0,73.0,75.0,77.0,21.1,17.5,0.0,0.0
04:57:56.000,79.0,80.0,77.0,77.0,80.0,20.2,16.6,0.0,0.0
04:57:58.000,73.0,75.0,71.0,72.0,75.0,18.6,15.0,0.0,0.0
04:58:00.000,78.0,81.0,78.0,79.0,81.0,21.0,17.3,0.0,0.0
04:58:02.000,74.0,76.0,74.0,74.0,76.0,17.9,14.3,0.0,0.0
04:58:04.000,73.0,74.0,71.0,73.0,76.0,15.7,12.1,0.0,0.0
04:58:06.000,75.0,79.0,73.0,75.0,80.0,20.6,16.9,0.0,0.0
04:58:08.000,75.0,82.0,75.0,78.0,82.0,19.6,16.0,0.0,0.0
04:58:11.000,73.0,75.0,72.0,72.0,75.0,16.4,12.7,0.0,0.0
04:58:13.000,74.0,77.0,73.0,75.0,77.0,13.7,10.1,0.0,0.0
04:58:15.000,75.0,80.0,78.0,78.0,80.0,18.8,15.2,0.0,0.0
04:58:17.000,79.0,79.0,76.0,77.0,79.0,20.1,16.6,0.0,0.0
04:58:19.000,79.0,80.0,72.0,74.0,80.0,17.0,13.4,0.0,0.0
04:58:21.000,79.0,77.0,73.0,76.0,79.0,18.6,15.0,0.0,0.0
04:58:23.000,75.0,76.0,74.0,77.0,77.0,20.8,17.1,0.0,0.0
04:58:25.000,79.0,81.0,75.0,79.0,81.0,20.1,16.5,0.0,0.0
04:58:27.000,73.0,75.0,72.0,73.0,76.0,18.7,15.0,0.0,0.0
04:58:29.000,75.0,76.0,74.0,74.0,78.0,18.2,14.6,0.0,0.0
04:58:31.000,78.0,80.0,78.0,79.0,80.0,19.3,15.7,0.0,0.0
04:58:33.000,74.0,75.0,72.0,73.0,76.0,18.4,14.7,0.0,0.0
04:58:35.000,74.0,76.0,74.0,74.0,78.0,20.4,16.8,0.0,0.0
04:58:37.000,80.0,82.0,76.0,75.0,80.0,20.6,16.9,0.0,0.0
04:58:39.000,79.0,80.0,78.0,77.0,80.0,20.1,16.5,0.0,0.0
04:58:41.000,75.0,76.0,73.0,75.0,77.0,20.0,16.4,0.0,0.0
04:58:43.000,75.0,76.0,79.0,79.0,79.0,17.2,13.6,0.0,0.0
04:58:45.000,77.0,79.0,74.0,77.0,80.0,21.4,17.8,0.0,0.0
04:58:47.000,77.0,80.0,78.0,78.0,80.0,21.1,17.5,0.0,0.0
04:58:49.000,78.0,81.0,81.0,78.0,81.0,18.5,14.9,0.0,0.0
04:58:51.000,74.0,74.0,71.0,73.0,74.0,12.8,9.2,0.0,0.0
04:58:53.000,74.0,75.0,73.0,73.0,76.0,19.3,15.8,0.0,0.0
04:58:55.000,78.0,79.0,78.0,78.0,79.0,20.7,17.0,0.0,0.0
04:58:57.000,79.0,81.0,79.0,79.0,81.0,20.7,17.1,0.0,0.0
04:58:59.000,76.0,76.0,74.0,75.0,77.0,17.1,13.5,0.0,0.0
04:59:01.000,78.0,78.0,76.0,75.0,80.0,20.3,16.6,0.0,0.0
04:59:03.000,79.0,82.0,82.0,80.0,82.0,25.3,21.7,0.0,0.0
04:59:05.000,76.0,78.0,74.0,74.0,78.0,14.2,10.5,0.0,0.0
04:59:07.000,74.0,74.0,72.0,72.0,75.0,12.8,9.3,0.0,0.0
04:59:09.000,80.0,82.0,83.0,80.0,83.0,25.4,21.7,0.0,0.0
04:59:11.000,76.0,77.0,73.0,75.0,77.0,14.7,11.1,0.0,0.0
04:59:13.000,74.0,75.0,73.0,73.0,75.0,15.0,11.3,0.0,0.0
04:59:15.000,78.0,81.0,79.0,79.0,81.0,23.9,20.3,0.0,0.0
04:59:17.000,75.0,75.0,74.0,74.0,77.0,15.2,11.5,0.0,0.0
04:59:19.000,73.0,75.0,72.0,74.0,75.0,15.0,11.3,0.0,0.0
04:59:21.000,79.0,82.0,80.0,79.0,82.0,24.7,21.1,0.0,0.0
04:59:23.000,73.0,75.0,72.0,73.0,75.0,14.5,10.9,0.0,0.0
04:59:25.000,79.0,79.0,81.0,80.0,81.0,24.2,20.6,0.0,0.0
04:59:27.000,76.0,79.0,77.0,76.0,79.0,23.0,19.4,0.0,0.0
04:59:29.000,75.0,76.0,76.0,75.0,77.0,15.1,11.4,0.0,0.0
04:59:31.000,78.0,80.0,78.0,79.0,79.0,15.5,11.9,0.0,0.0
04:59:33.000,75.0,74.0,73.0,73.0,75.0,18.0,14.4,0.0,0.0
04:59:35.000,75.0,77.0,74.0,75.0,79.0,22.1,18.5,0.0,0.0
04:59:37.000,75.0,77.0,76.0,76.0,77.0,21.1,17.5,0.0,0.0
04:59:39.000,75.0,75.0,73.0,73.0,76.0,18.9,15.3,0.0,0.0
04:59:41.000,74.0,74.0,74.0,74.0,75.0,17.3,13.8,0.0,0.0
04:59:43.000,75.0,75.0,74.0,75.0,78.0,16.8,13.3,0.0,0.0
04:59:45.000,77.0,78.0,77.0,76.0,78.0,19.8,16.1,0.0,0.0
04:59:47.000,74.0,76.0,74.0,75.0,77.0,17.6,14.0,0.0,0.0
04:59:49.000,75.0,76.0,75.0,76.0,76.0,18.6,15.0,0.0,0.0
04:59:51.000,79.0,79.0,81.0,76.0,81.0,20.9,17.2,0.0,0.0
04:59:53.000,75.0,76.0,75.0,75.0,76.0,13.1,9.6,0.0,0.0
04:59:56.000,75.0,77.0,74.0,75.0,77.0,22.0,18.4,0.0,0.0
04:59:58.000,75.0,76.0,75.0,75.0,76.0,18.8,15.2,0.0,0.0
05:00:00.000,80.0,78.0,80.0,80.0,80.0,20.4,16.8,0.0,0.0
05:00:02.000,78.0,80.0,79.0,78.0,80.0,19.1,15.5,0.0,0.0
05:00:04.000,76.0,77.0,77.0,74.0,77.0,19.2,15.6,0.0,0.0
05:00:06.000,76.0,76.0,76.0,75.0,77.0,21.3,17.7,0.0,0.0
05:00:08.000,76.0,78.0,76.0,74.0,80.0,19.9,16.3,0.0,0.0
05:00:10.000,75.0,75.0,76.0,75.0,76.0,14.4,10.7,0.0,0.0
05:00:12.000,78.0,80.0,75.0,75.0,80.0,21.3,17.6,0.0,0.0
05:00:14.000,76.0,79.0,75.0,75.0,80.0,20.7,17.0,0.0,0.0
05:00:16.000,78.0,80.0,81.0,77.0,81.0,20.6,17.0,0.0,0.0
05:00:18.000,78.0,80.0,80.0,78.0,80.0,19.0,15.5,0.0,0.0
05:00:20.000,79.0,81.0,80.0,79.0,81.0,19.2,15.6,0.0,0.0
05:00:22.000,79.0,82.0,81.0,79.0,82.0,17.7,14.2,0.0,0.0
05:00:24.000,75.0,76.0,74.0,74.0,78.0,16.0,12.5,0.0,0.0
05:00:26.000,81.0,82.0,80.0,79.0,81.0,20.0,16.4,0.0,0.0
05:00:28.000,76.0,76.0,73.0,74.0,76.0,13.4,9.8,0.0,0.0
05:00:30.000,76.0,78.0,73.0,74.0,77.0,14.1,10.4,0.0,0.0
05:00:32.000,75.0,77.0,75.0,74.0,77.0,14.5,10.8,0.0,0.0
05:00:34.000,75.0,76.0,75.0,75.0,76.0,12.9,9.4,0.0,0.0
05:00:36.000,74.0,75.0,74.0,74.0,75.0,17.6,14.1,0.0,0.0
05:00:38.000,75.0,76.0,74.0,74.0,77.0,17.3,13.8,0.0,0.0
05:00:40.000,78.0,79.0,78.0,78.0,79.0,19.8,16.2,0.0,0.0
05:00:42.000,74.0,75.0,72.0,74.0,75.0,17.1,13.5,0.0,0.0
05:00:44.000,77.0,77.0,75.0,78.0,79.0,21.0,17.3,0.0,0.0
05:00:46.000,77.0,79.0,75.0,76.0,79.0,20.1,16.5,0.0,0.0
05:00:48.000,76.0,78.0,73.0,75.0,78.0,16.7,13.1,0.0,0.0
05:00:50.000,75.0,77.0,75.0,75.0,77.0,13.7,10.1,0.0,0.0
05:00:52.000,77.0,75.0,74.0,74.0,78.0,17.1,13.5,0.0,0.0
05:00:54.000,79.0,80.0,81.0,78.0,81.0,19.4,15.8,0.0,0.0
05:00:56.000,79.0,82.0,80.0,77.0,82.0,20.0,16.4,0.0,0.0
05:00:58.000,76.0,78.0,75.0,75.0,78.0,15.6,12.0,0.0,0.0
05:01:00.000,75.0,75.0,74.0,74.0,75.0,13.6,9.9,0.0,0.0
05:01:02.000,75.0,78.0,74.0,74.0,78.0,19.6,16.0,0.0,0.0
05:01:04.000,76.0,77.0,75.0,75.0,79.0,18.6,15.0,0.0,0.0
05:01:06.000,74.0,75.0,74.0,73.0,76.0,19.5,15.9,0.0,0.0
05:01:08.000,75.0,77.0,75.0,75.0,78.0,19.0,15.4,0.0,0.0
05:01:10.000,74.0,75.0,73.0,72.0,75.0,14.4,10.7,0.0,0.0
05:01:12.000,75.0,78.0,73.0,75.0,78.0,14.2,10.6,0.0,0.0
05:01:14.000,74.0,74.0,72.0,71.0,74.0,20.2,16.5,0.0,0.0
05:01:16.000,79.0,81.0,79.0,77.0,81.0,21.9,18.2,0.0,0.0
05:01:18.000,79.0,79.0,78.0,77.0,79.0,19.2,15.6,0.0,0.0
05:01:20.000,79.0,81.0,80.0,79.0,81.0,19.6,16.0,0.0,0.0
05:01:22.000,76.0,78.0,76.0,76.0,78.0,19.0,15.4,0.0,0.0
05:01:24.000,74.0,76.0,74.0,75.0,76.0,13.5,9.9,0.0,0.0
05:01:26.000,74.0,77.0,74.0,73.0,77.0,19.2,15.6,0.0,0.0
05:01:28.000,74.0,75.0,73.0,73.0,75.0,20.1,16.5,0.0,0.0
05:01:30.000,73.0,75.0,72.0,73.0,76.0,13.5,9.9,0.0,0.0
05:01:32.000,78.0,79.0,79.0,79.0,79.0,15.3,11.7,0.0,0.0
05:01:34.000,78.0,80.0,77.0,78.0,80.0,20.3,16.7,0.0,0.0
05:01:36.000,74.0,78.0,74.0,74.0,78.0,19.4,15.8,0.0,0.0
05:01:38.000,75.0,76.0,73.0,73.0,76.0,13.6,10.0,0.0,0.0
05:01:40.000,76.0,77.0,72.0,74.0,77.0,17.7,14.2,0.0,0.0
05:01:42.000,78.0,82.0,80.0,74.0,82.0,17.6,14.0,0.0,0.0
05:01:44.000,76.0,77.0,76.0,74.0,77.0,17.9,14.2,0.0,0.0
05:01:47.000,75.0,77.0,73.0,74.0,77.0,13.4,9.8,0.0,0.0
05:01:49.000,77.0,78.0,77.0,79.0,79.0,22.0,18.3,0.0,0.0
05:01:51.000,73.0,77.0,73.0,74.0,77.0,14.9,11.3,0.0,0.0
05:01:53.000,76.0,76.0,74.0,77.0,78.0,18.7,15.1,0.0,0.0
05:01:55.000,74.0,75.0,72.0,73.0,78.0,19.6,16.0,0.0,0.0
05:01:57.000,76.0,78.0,75.0,76.0,78.0,20.8,17.2,0.0,0.0
05:01:59.000,76.0,78.0,74.0,75.0,78.0,20.9,17.3,0.0,0.0
05:02:01.000,73.0,76.0,72.0,73.0,75.0,15.0,11.4,0.0,0.0
05:02:03.000,74.0,75.0,72.0,73.0,75.0,14.1,10.4,0.0,0.0
05:02:05.000,78.0,80.0,78.0,78.0,80.0,20.6,17.0,0.0,0.0
05:02:07.000,76.0,76.0,74.0,74.0,76.0,21.7,18.0,0.0,0.0
05:02:09.000,75.0,77.0,74.0,74.0,77.0,13.4,9.8,0.0,0.0
05:02:11.000,76.0,76.0,74.0,74.0,77.0,13.6,10.0,0.0,0.0
05:02:13.000,75.0,75.0,73.0,72.0,75.0,14.0,10.4,0.0,0.0
05:02:15.000,74.0,75.0,72.0,72.0,75.0,13.2,9.7,0.0,0.0
05:02:17.000,78.0,79.0,78.0,77.0,79.0,19.0,15.4,0.0,0.0
05:02:19.000,76.0,76.0,75.0,74.0,77.0,19.3,15.7,0.0,0.0
05:02:21.000,76.0,77.0,74.0,74.0,78.0,22.2,18.5,0.0,0.0
05:02:23.000,78.0,81.0,79.0,79.0,81.0,19.5,15.9,0.0,0.0
05:02:25.000,76.0,78.0,76.0,75.0,78.0,19.5,15.9,0.0,0.0
05:02:27.000,78.0,80.0,79.0,77.0,80.0,16.5,12.9,0.0,0.0
05:02:29.000,74.0,76.0,73.0,74.0,75.0,20.2,16.6,0.0,0.0
05:02:31.000,75.0,77.0,75.0,75.0,77.0,14.3,10.6,0.0,0.0
05:02:33.000,75.0,77.0,75.0,75.0,78.0,15.7,12.1,0.0,0.0
05:02:35.000,78.0,78.0,75.0,75.0,78.0,20.8,17.1,0.0,0.0
05:02:37.000,79.0,81.0,80.0,78.0,81.0,19.5,15.9,0.0,0.0
05:02:39.000,74.0,75.0,73.0,73.0,75.0,17.6,14.0,0.0,0.0
05:02:41.000,75.0,76.0,72.0,73.0,76.0,13.6,10.0,0.0,0.0
05:02:43.000,75.0,77.0,75.0,74.0,77.0,14.0,10.4,0.0,0.0
05:02:45.000,74.0,74.0,73.0,73.0,75.0,17.1,13.5,0.0,0.0
05:02:47.000,75.0,77.0,74.0,75.0,77.0,17.9,14.3,0.0,0.0
05:02:49.000,76.0,78.0,75.0,74.0,78.0,17.1,13.5,0.0,0.0
05:02:51.000,74.0,77.0,75.0,75.0,77.0,13.3,9.7,0.0,0.0
05:02:53.000,75.0,78.0,74.0,74.0,78.0,13.2,9.6,0.0,0.0
05:02:55.000,74.0,76.0,75.0,74.0,79.0,18.0,14.4,0.0,0.0
05:02:57.000,74.0,76.0,74.0,73.0,76.0,18.4,14.9,0.0,0.0
05:02:59.000,74.0,77.0,77.0,74.0,78.0,21.2,17.5,0.0,0.0
05:03:01.000,78.0,80.0,78.0,77.0,80.0,21.0,17.3,0.0,0.0
05:03:03.000,76.0,77.0,73.0,73.0,78.0,18.6,15.0,0.0,0.0
05:03:05.000,75.0,78.0,75.0,74.0,78.0,22.7,19.1,0.0,0.0
05:03:07.000,72.0,75.0,71.0,73.0,75.0,12.9,9.4,0.0,0.0
