Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C)
03:03:14.000,76.0,74.0,76.0,75.0,76.0,17.1,13.5,0.0,0.0
03:03:16.000,73.0,75.0,71.0,73.0,77.0,14.8,11.3,0.0,0.0
03:03:18.000,74.0,75.0,74.0,75.0,78.0,16.3,12.8,0.0,0.0
03:03:20.000,75.0,76.0,73.0,73.0,79.0,16.0,12.5,0.0,0.0
03:03:22.000,74.0,77.0,73.0,76.0,78.0,14.5,11.1,0.0,0.0
03:03:25.000,78.0,79.0,78.0,78.0,79.0,16.8,13.2,0.0,0.0
03:03:27.000,78.0,75.0,72.0,77.0,78.0,14.6,11.2,0.0,0.0
03:03:29.000,79.0,80.0,79.0,78.0,80.0,17.8,14.1,0.0,0.0
03:03:31.000,80.0,77.0,73.0,74.0,80.0,19.0,15.3,0.0,0.0
03:03:33.000,79.0,80.0,75.0,78.0,80.0,15.4,11.9,0.0,0.0
03:03:35.000,73.0,73.0,72.0,73.0,75.0,15.4,11.9,0.0,0.0
03:03:37.000,68.0,68.0,68.0,68.0,68.0,17.2,13.7,0.0,0.0
03:03:39.000,78.0,79.0,78.0,78.0,79.0,18.5,14.9,0.0,0.0
03:03:41.000,73.0,73.0,71.0,73.0,73.0,13.4,10.0,0.0,0.0
03:03:43.000,80.0,80.0,79.0,79.0,79.0,17.9,14.3,0.0,0.0
03:03:45.000,75.0,73.0,73.0,74.0,75.0,16.9,13.3,0.0,0.0
03:03:47.000,73.0,74.0,72.0,74.0,74.0,16.0,12.4,0.0,0.0
03:03:49.000,74.0,74.0,72.0,75.0,77.0,17.6,14.0,0.0,0.0
03:03:51.000,78.0,80.0,79.0,78.0,80.0,19.0,15.4,0.0,0.0
03:03:53.000,74.0,75.0,72.0,74.0,76.0,19.2,15.6,0.0,0.0
03:03:55.000,72.0,73.0,71.0,72.0,74.0,13.9,10.4,0.0,0.0
03:03:57.000,79.0,75.0,78.0,77.0,78.0,18.9,15.3,0.0,0.0
03:03:59.000,79.0,75.0,79.0,77.0,79.0,16.4,12.8,0.0,0.0
03:04:01.000,78.0,75.0,78.0,79.0,79.0,15.4,11.9,0.0,0.0
03:04:03.000,74.0,80.0,73.0,78.0,80.0,18.6,15.0,0.0,0.0
03:04:05.000,76.0,76.0,76.0,76.0,76.0,14.7,11.2,0.0,0.0
03:04:07.000,78.0,78.0,78.0,78.0,78.0,16.1,12.5,0.0,0.0
03:04:09.000,73.0,80.0,76.0,79.0,79.0,16.6,13.0,0.0,0.0
03:04:11.000,75.0,75.0,72.0,73.0,75.0,16.3,12.7,0.0,0.0
03:04:13.000,77.0,77.0,77.0,75.0,80.0,16.9,13.3,0.0,0.0
03:04:15.000,72.0,73.0,70.0,73.0,78.0,17.8,14.1,0.0,0.0
03:04:17.000,78.0,79.0,78.0,80.0,80.0,16.4,12.8,0.0,0.0
03:04:19.000,78.0,81.0,75.0,75.0,81.0,18.5,14.9,0.0,0.0
03:04:21.000,75.0,76.0,72.0,74.0,76.0,17.3,13.8,0.0,0.0
03:04:23.000,72.0,74.0,71.0,73.0,76.0,16.6,13.2,0.0,0.0
03:04:25.000,73.0,79.0,77.0,77.0,79.0,16.7,13.1,0.0,0.0
03:04:27.000,73.0,75.0,71.0,72.0,75.0,17.3,13.7,0.0,0.0
03:04:29.000,72.0,73.0,71.0,73.0,73.0,15.3,11.8,0.0,0.0
03:04:31.000,72.0,74.0,72.0,73.0,75.0,15.3,11.8,0.0,0.0
03:04:33.000,75.0,81.0,78.0,75.0,81.0,16.0,12.5,0.0,0.0
03:04:35.000,73.0,74.0,71.0,73.0,74.0,16.6,13.1,0.0,0.0
03:04:37.000,79.0,78.0,75.0,77.0,79.0,16.0,12.5,0.0,0.0
03:04:39.000,77.0,78.0,76.0,77.0,78.0,15.7,12.2,0.0,0.0
03:04:41.000,73.0,77.0,72.0,77.0,80.0,13.4,9.9,0.0,0.0
03:04:43.000,72.0,73.0,70.0,73.0,74.0,15.3,11.7,0.0,0.0
03:04:45.000,73.0,73.0,70.0,73.0,76.0,15.9,12.4,0.0,0.0
03:04:47.000,75.0,79.0,72.0,78.0,79.0,17.4,13.8,0.0,0.0
03:04:49.000,78.0,80.0,77.0,78.0,80.0,16.7,13.2,0.0,0.0
03:04:51.000,73.0,74.0,72.0,74.0,77.0,17.1,13.5,0.0,0.0
03:04:53.000,72.0,75.0,72.0,74.0,78.0,15.1,11.6,0.0,0.0
03:04:55.000,73.0,75.0,72.0,72.0,77.0,15.1,11.6,0.0,0.0
03:04:57.000,76.0,79.0,74.0,79.0,80.0,15.3,11.9,0.0,0.0
03:04:59.000,76.0,76.0,71.0,72.0,75.0,14.0,10.5,0.0,0.0
03:05:01.000,77.0,74.0,71.0,78.0,78.0,17.1,13.5,0.0,0.0
03:05:03.000,77.0,78.0,72.0,78.0,78.0,15.2,11.7,0.0,0.0
03:05:05.000,72.0,73.0,70.0,72.0,73.0,13.7,10.2,0.0,0.0
03:05:07.000,76.0,77.0,76.0,77.0,78.0,16.4,12.9,0.0,0.0
03:05:09.000,72.0,73.0,72.0,73.0,76.0,18.5,14.9,0.0,0.0
03:05:11.000,79.0,76.0,76.0,73.0,79.0,14.3,10.9,0.0,0.0
03:05:13.000,74.0,73.0,71.0,72.0,73.0,16.4,12.8,0.0,0.0
03:05:15.000,72.0,73.0,70.0,72.0,73.0,14.2,10.8,0.0,0.0
03:05:17.000,77.0,73.0,76.0,78.0,78.0,15.8,12.3,0.0,0.0
03:05:19.000,73.0,79.0,77.0,78.0,79.0,19.3,15.6,0.0,0.0
03:05:21.000,74.0,74.0,71.0,73.0,76.0,17.1,13.5,0.0,0.0
03:05:23.000,72.0,74.0,75.0,74.0,78.0,16.0,12.5,0.0,0.0
03:05:25.000,77.0,78.0,76.0,77.0,78.0,14.6,11.1,0.0,0.0
03:05:27.000,77.0,76.0,80.0,74.0,80.0,17.8,14.3,0.0,0.0
03:05:29.000,73.0,74.0,72.0,73.0,75.0,17.1,13.5,0.0,0.0
03:05:31.000,73.0,79.0,78.0,78.0,79.0,15.5,12.0,0.0,0.0
03:05:33.000,73.0,75.0,74.0,73.0,78.0,15.7,12.1,0.0,0.0
03:05:35.000,73.0,75.0,73.0,73.0,75.0,14.2,10.7,0.0,0.0
03:05:37.000,72.0,73.0,72.0,73.0,75.0,13.6,10.0,0.0,0.0
03:05:39.000,73.0,72.0,70.0,72.0,73.0,15.6,12.1,0.0,0.0
03:05:41.000,74.0,79.0,74.0,76.0,79.0,13.1,9.8,0.0,0.0
03:05:43.000,72.0,72.0,72.0,72.0,73.0,16.8,13.2,0.0,0.0
03:05:45.000,72.0,72.0,72.0,72.0,72.0,16.1,12.6,0.0,0.0
03:05:47.000,73.0,78.0,79.0,78.0,79.0,16.3,12.7,0.0,0.0
03:05:49.000,75.0,80.0,78.0,74.0,80.0,16.1,12.6,0.0,0.0
03:05:51.000,78.0,79.0,76.0,73.0,79.0,16.6,13.0,0.0,0.0
03:05:53.000,78.0,78.0,77.0,75.0,78.0,16.6,13.0,0.0,0.0
03:05:55.000,72.0,72.0,72.0,72.0,73.0,13.0,9.7,0.0,0.0
03:05:57.000,79.0,77.0,72.0,78.0,79.0,18.7,15.0,0.0,0.0
03:05:59.000,78.0,75.0,76.0,73.0,77.0,15.5,12.0,0.0,0.0
03:06:02.000,72.0,73.0,71.0,73.0,74.0,17.0,13.4,0.0,0.0
03:06:04.000,72.0,73.0,71.0,72.0,74.0,17.0,13.5,0.0,0.0
03:06:06.000,73.0,73.0,72.0,73.0,75.0,17.1,13.5,0.0,0.0
03:06:08.000,74.0,76.0,73.0,74.0,77.0,18.2,14.6,0.0,0.0
03:06:10.000,78.0,80.0,73.0,74.0,80.0,21.0,17.3,0.0,0.0
03:06:12.000,74.0,74.0,70.0,73.0,74.0,15.9,12.4,0.0,0.0
03:06:14.000,74.0,73.0,71.0,73.0,74.0,16.1,12.6,0.0,0.0
03:06:16.000,74.0,77.0,79.0,75.0,79.0,18.5,14.9,0.0,0.0
03:06:18.000,73.0,79.0,76.0,77.0,79.0,13.7,10.3,0.0,0.0
03:06:20.000,71.0,73.0,71.0,72.0,74.0,17.0,13.4,0.0,0.0
03:06:22.000,76.0,78.0,79.0,77.0,79.0,18.6,14.9,0.0,0.0
03:06:24.000,73.0,73.0,73.0,71.0,74.0,15.2,11.7,0.0,0.0
03:06:26.000,72.0,74.0,70.0,72.0,74.0,15.2,11.7,0.0,0.0
03:06:28.000,77.0,77.0,77.0,74.0,77.0,15.9,12.4,0.0,0.0
03:06:30.000,74.0,74.0,72.0,75.0,76.0,17.4,13.8,0.0,0.0
03:06:32.000,72.0,74.0,73.0,73.0,76.0,15.1,11.6,0.0,0.0
03:06:34.000,74.0,76.0,75.0,75.0,76.0,13.9,10.5,0.0,0.0
03:06:36.000,73.0,75.0,73.0,73.0,77.0,17.4,13.9,0.0,0.0
03:06:38.000,74.0,75.0,73.0,73.0,76.0,18.2,14.6,0.0,0.0
03:06:40.000,70.0,70.0,70.0,70.0,72.0,11.9,8.6,0.0,0.0
03:06:42.000,76.0,73.0,76.0,72.0,76.0,18.1,14.5,0.0,0.0
03:06:44.000,73.0,73.0,72.0,73.0,75.0,16.3,12.8,0.0,0.0
03:06:46.000,72.0,72.0,71.0,71.0,75.0,14.0,10.6,0.0,0.0
03:06:48.000,72.0,73.0,71.0,72.0,73.0,15.5,11.9,0.0,0.0
03:06:50.000,73.0,75.0,73.0,73.0,77.0,19.3,15.6,0.0,0.0
03:06:52.000,75.0,75.0,72.0,73.0,75.0,16.5,13.0,0.0,0.0
03:06:54.000,73.0,79.0,73.0,78.0,79.0,17.0,13.4,0.0,0.0
03:06:56.000,73.0,76.0,73.0,72.0,78.0,17.5,14.0,0.0,0.0
03:06:58.000,78.0,75.0,73.0,78.0,78.0,15.8,12.4,0.0,0.0
03:07:00.000,77.0,80.0,72.0,72.0,79.0,17.9,14.3,0.0,0.0
03:07:02.000,78.0,80.0,77.0,78.0,80.0,20.9,17.1,0.0,0.0
03:07:04.000,78.0,77.0,73.0,77.0,78.0,17.6,14.1,0.0,0.0
03:07:06.000,72.0,72.0,72.0,72.0,73.0,14.2,10.8,0.0,0.0
03:07:08.000,74.0,73.0,72.0,73.0,74.0,14.1,10.7,0.0,0.0
03:07:10.000,73.0,73.0,73.0,73.0,73.0,14.2,10.7,0.0,0.0
03:07:12.000,73.0,75.0,73.0,73.0,75.0,13.7,10.3,0.0,0.0
03:07:14.000,73.0,74.0,70.0,71.0,74.0,15.3,11.8,0.0,0.0
03:07:16.000,76.0,79.0,76.0,76.0,79.0,15.1,11.7,0.0,0.0
03:07:18.000,73.0,75.0,72.0,72.0,78.0,18.4,14.7,0.0,0.0
03:07:20.000,74.0,73.0,70.0,72.0,74.0,16.1,12.6,0.0,0.0
03:07:22.000,71.0,71.0,71.0,71.0,71.0,17.6,14.0,0.0,0.0
03:07:24.000,74.0,73.0,73.0,72.0,76.0,17.1,13.5,0.0,0.0
03:07:26.000,73.0,73.0,72.0,72.0,75.0,15.2,11.8,0.0,0.0
03:07:28.000,79.0,76.0,73.0,73.0,79.0,17.1,13.5,0.0,0.0
03:07:30.000,73.0,74.0,71.0,73.0,75.0,15.4,11.9,0.0,0.0
03:07:32.000,72.0,73.0,72.0,72.0,75.0,14.8,11.4,0.0,0.0
03:07:34.000,73.0,73.0,70.0,72.0,73.0,15.3,11.8,0.0,0.0
03:07:36.000,74.0,74.0,71.0,73.0,75.0,14.7,11.3,0.0,0.0
03:07:38.000,72.0,73.0,72.0,73.0,74.0,17.8,14.2,0.0,0.0
03:07:40.000,72.0,75.0,71.0,72.0,75.0,18.2,14.6,0.0,0.0
03:07:42.000,76.0,78.0,76.0,76.0,78.0,14.2,10.8,0.0,0.0
03:07:44.000,72.0,75.0,71.0,73.0,76.0,17.6,14.0,0.0,0.0
03:07:46.000,74.0,75.0,78.0,79.0,79.0,16.1,12.6,0.0,0.0
03:07:48.000,77.0,76.0,74.0,73.0,79.0,15.1,11.6,0.0,0.0
03:07:50.000,74.0,74.0,73.0,73.0,74.0,16.1,12.6,0.0,0.0
03:07:52.000,73.0,75.0,74.0,74.0,77.0,16.7,13.2,0.0,0.0
03:07:54.000,77.0,79.0,79.0,77.0,79.0,19.4,15.8,0.0,0.0
03:07:56.000,79.0,80.0,79.0,78.0,80.0,17.7,14.2,0.0,0.0
03:07:58.000,78.0,80.0,74.0,76.0,79.0,16.5,12.9,0.0,0.0
03:08:00.000,76.0,77.0,72.0,73.0,78.0,16.4,12.8,0.0,0.0
03:08:02.000,78.0,76.0,77.0,73.0,78.0,17.8,14.2,0.0,0.0
03:08:04.000,72.0,73.0,71.0,73.0,73.0,17.8,14.2,0.0,0.0
03:08:06.000,73.0,73.0,71.0,72.0,73.0,15.1,11.6,0.0,0.0
03:08:08.000,74.0,75.0,72.0,72.0,75.0,16.6,13.0,0.0,0.0
03:08:10.000,75.0,76.0,73.0,74.0,77.0,16.8,13.2,0.0,0.0
03:08:12.000,72.0,74.0,71.0,72.0,75.0,15.5,12.0,0.0,0.0
03:08:14.000,73.0,81.0,75.0,79.0,81.0,17.2,13.7,0.0,0.0
03:08:16.000,78.0,76.0,78.0,76.0,78.0,17.6,14.0,0.0,0.0
03:08:18.000,79.0,79.0,77.0,79.0,79.0,17.8,14.2,0.0,0.0
03:08:20.000,74.0,77.0,75.0,78.0,80.0,18.8,15.1,0.0,0.0
03:08:22.000,73.0,74.0,71.0,72.0,74.0,15.4,11.9,0.0,0.0
03:08:24.000,76.0,77.0,75.0,76.0,77.0,17.0,13.4,0.0,0.0
03:08:26.000,72.0,72.0,70.0,72.0,74.0,13.7,10.3,0.0,0.0
03:08:28.000,73.0,79.0,73.0,79.0,79.0,16.9,13.4,0.0,0.0
03:08:30.000,74.0,73.0,71.0,74.0,74.0,14.8,11.4,0.0,0.0
03:08:32.000,73.0,74.0,75.0,76.0,77.0,18.0,14.4,0.0,0.0
03:08:34.000,72.0,74.0,71.0,74.0,75.0,15.6,12.1,0.0,0.0
03:08:36.000,74.0,76.0,73.0,74.0,77.0,17.3,13.7,0.0,0.0
03:08:38.000,77.0,77.0,75.0,79.0,79.0,20.3,16.7,0.0,0.0
03:08:40.000,74.0,75.0,73.0,74.0,75.0,15.6,12.1,0.0,0.0
03:08:43.000,74.0,75.0,71.0,73.0,77.0,16.9,13.3,0.0,0.0
03:08:45.000,71.0,73.0,71.0,73.0,73.0,16.9,13.4,0.0,0.0
