Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C)
09:45:04.000,74.0,76.0,74.0,74.0,76.0,17.3,13.3,0.0,0.0
09:45:07.000,76.0,76.0,75.0,74.0,76.0,17.3,13.4,0.0,0.0
09:45:10.000,75.0,76.0,75.0,73.0,76.0,17.3,13.3,0.0,0.0
09:45:13.000,75.0,76.0,75.0,73.0,76.0,17.4,13.4,0.0,0.0
09:45:16.000,75.0,76.0,75.0,74.0,76.0,17.3,13.3,0.0,0.0
09:45:19.000,75.0,77.0,74.0,75.0,77.0,17.3,13.4,0.0,0.0
09:45:22.000,74.0,77.0,75.0,74.0,77.0,17.4,13.4,0.0,0.0
09:45:25.000,79.0,79.0,81.0,78.0,81.0,20.4,16.5,0.0,0.0
09:45:28.000,75.0,76.0,75.0,73.0,76.0,17.3,13.4,0.0,0.0
09:45:31.000,75.0,76.0,75.0,74.0,76.0,17.5,13.5,0.0,0.0
09:45:34.000,75.0,76.0,75.0,74.0,76.0,17.3,13.4,0.0,0.0
09:45:37.000,76.0,77.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:45:40.000,75.0,77.0,76.0,74.0,77.0,17.3,13.3,0.0,0.0
09:45:43.000,75.0,76.0,75.0,74.0,76.0,17.3,13.4,0.0,0.0
09:45:47.000,75.0,76.0,75.0,73.0,76.0,17.3,13.3,0.0,0.0
09:45:50.000,76.0,76.0,74.0,74.0,76.0,17.3,13.4,0.0,0.0
09:45:53.000,75.0,78.0,76.0,74.0,78.0,17.4,13.4,0.0,0.0
09:45:56.000,75.0,77.0,75.0,74.0,77.0,17.4,13.4,0.0,0.0
09:45:59.000,75.0,77.0,75.0,74.0,77.0,17.3,13.4,0.0,0.0
09:46:02.000,75.0,75.0,75.0,75.0,76.0,17.5,13.5,0.0,0.0
09:46:05.000,75.0,77.0,76.0,73.0,77.0,17.4,13.4,0.0,0.0
09:46:08.000,76.0,78.0,76.0,74.0,78.0,17.3,13.4,0.0,0.0
09:46:11.000,75.0,77.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:46:14.000,75.0,77.0,75.0,74.0,77.0,17.5,13.5,0.0,0.0
09:46:17.000,75.0,76.0,75.0,74.0,76.0,17.3,13.3,0.0,0.0
09:46:20.000,75.0,76.0,75.0,73.0,76.0,17.4,13.4,0.0,0.0
09:46:23.000,75.0,76.0,76.0,74.0,76.0,17.4,13.4,0.0,0.0
09:46:26.000,75.0,77.0,76.0,73.0,77.0,17.5,13.5,0.0,0.0
09:46:29.000,76.0,77.0,77.0,74.0,77.0,17.4,13.4,0.0,0.0
09:46:32.000,76.0,76.0,76.0,74.0,76.0,17.4,13.4,0.0,0.0
09:46:35.000,76.0,76.0,75.0,74.0,76.0,17.4,13.4,0.0,0.0
09:46:38.000,76.0,77.0,75.0,74.0,77.0,17.3,13.3,0.0,0.0
09:46:41.000,76.0,77.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:46:44.000,76.0,76.0,75.0,75.0,76.0,17.3,13.3,0.0,0.0
09:46:47.000,75.0,76.0,75.0,74.0,76.0,17.3,13.3,0.0,0.0
09:46:50.000,76.0,76.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:46:53.000,76.0,77.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:46:56.000,76.0,77.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:46:59.000,76.0,76.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:47:02.000,75.0,77.0,74.0,75.0,76.0,17.4,13.4,0.0,0.0
09:47:05.000,75.0,77.0,76.0,74.0,77.0,17.3,13.3,0.0,0.0
09:47:08.000,75.0,76.0,75.0,75.0,76.0,17.2,13.3,0.0,0.0
09:47:11.000,76.0,76.0,75.0,75.0,76.0,17.4,13.4,0.0,0.0
09:47:14.000,76.0,75.0,77.0,75.0,77.0,17.4,13.4,0.0,0.0
09:47:17.000,76.0,78.0,77.0,74.0,78.0,17.3,13.4,0.0,0.0
09:47:20.000,75.0,75.0,76.0,74.0,76.0,17.4,13.4,0.0,0.0
09:47:23.000,76.0,77.0,76.0,74.0,77.0,17.3,13.4,0.0,0.0
09:47:26.000,76.0,76.0,76.0,75.0,76.0,17.3,13.3,0.0,0.0
09:47:29.000,76.0,77.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:47:32.000,75.0,77.0,76.0,76.0,77.0,17.3,13.3,0.0,0.0
09:47:35.000,76.0,77.0,78.0,74.0,78.0,17.5,13.5,0.0,0.0
09:47:38.000,76.0,76.0,76.0,76.0,76.0,17.4,13.4,0.0,0.0
09:47:41.000,76.0,77.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:47:44.000,76.0,76.0,75.0,74.0,76.0,17.3,13.4,0.0,0.0
09:47:47.000,76.0,78.0,77.0,74.0,78.0,17.4,13.5,0.0,0.0
09:47:50.000,76.0,78.0,76.0,75.0,78.0,17.4,13.4,0.0,0.0
09:47:53.000,76.0,78.0,77.0,76.0,78.0,17.4,13.4,0.0,0.0
09:47:56.000,76.0,77.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:47:59.000,77.0,76.0,77.0,74.0,77.0,17.4,13.4,0.0,0.0
09:48:02.000,76.0,76.0,75.0,76.0,76.0,17.6,13.6,0.0,0.0
09:48:05.000,76.0,78.0,77.0,75.0,78.0,17.4,13.4,0.0,0.0
09:48:09.000,77.0,77.0,76.0,74.0,77.0,17.4,13.5,0.0,0.0
09:48:12.000,76.0,77.0,77.0,74.0,77.0,17.5,13.5,0.0,0.0
09:48:15.000,76.0,77.0,77.0,75.0,77.0,17.3,13.4,0.0,0.0
09:48:18.000,76.0,77.0,77.0,74.0,77.0,17.4,13.4,0.0,0.0
09:48:21.000,76.0,77.0,77.0,75.0,77.0,17.5,13.5,0.0,0.0
09:48:24.000,77.0,77.0,78.0,75.0,78.0,17.3,13.4,0.0,0.0
09:48:27.000,76.0,77.0,77.0,75.0,77.0,17.4,13.4,0.0,0.0
09:48:30.000,76.0,78.0,77.0,75.0,78.0,17.5,13.5,0.0,0.0
09:48:33.000,75.0,77.0,76.0,75.0,77.0,17.3,13.4,0.0,0.0
09:48:36.000,77.0,78.0,75.0,75.0,78.0,17.4,13.5,0.0,0.0
09:48:39.000,76.0,77.0,76.0,75.0,77.0,17.4,13.4,0.0,0.0
09:48:42.000,76.0,78.0,76.0,76.0,78.0,17.4,13.4,0.0,0.0
09:48:45.000,76.0,77.0,76.0,74.0,77.0,17.4,13.4,0.0,0.0
09:48:48.000,76.0,78.0,76.0,76.0,78.0,17.5,13.5,0.0,0.0
09:48:51.000,76.0,78.0,77.0,76.0,78.0,17.4,13.4,0.0,0.0
09:48:54.000,76.0,78.0,76.0,75.0,78.0,17.4,13.4,0.0,0.0
09:48:57.000,75.0,77.0,76.0,75.0,77.0,17.4,13.5,0.0,0.0
09:49:00.000,76.0,77.0,75.0,75.0,77.0,17.4,13.4,0.0,0.0
09:49:03.000,75.0,78.0,76.0,75.0,78.0,17.4,13.5,0.0,0.0
09:49:06.000,76.0,78.0,76.0,75.0,78.0,17.6,13.6,0.0,0.0
09:49:09.000,76.0,78.0,77.0,75.0,78.0,17.4,13.4,0.0,0.0
09:49:12.000,76.0,78.0,76.0,76.0,78.0,17.5,13.5,0.0,0.0
09:49:15.000,77.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:49:18.000,76.0,79.0,77.0,75.0,78.0,17.4,13.4,0.0,0.0
09:49:21.000,77.0,78.0,76.0,75.0,79.0,17.5,13.5,0.0,0.0
09:49:24.000,76.0,77.0,77.0,75.0,77.0,17.4,13.4,0.0,0.0
09:49:27.000,77.0,79.0,76.0,74.0,79.0,17.5,13.5,0.0,0.0
09:49:30.000,76.0,79.0,76.0,75.0,79.0,17.4,13.4,0.0,0.0
09:49:33.000,77.0,78.0,76.0,75.0,78.0,17.5,13.5,0.0,0.0
09:49:36.000,76.0,78.0,77.0,75.0,78.0,17.5,13.5,0.0,0.0
09:49:39.000,76.0,78.0,76.0,75.0,78.0,17.4,13.4,0.0,0.0
09:49:42.000,76.0,78.0,77.0,75.0,78.0,17.4,13.5,0.0,0.0
09:49:45.000,77.0,78.0,77.0,75.0,78.0,17.5,13.5,0.0,0.0
09:49:48.000,77.0,79.0,77.0,75.0,79.0,17.5,13.5,0.0,0.0
09:49:51.000,77.0,79.0,77.0,75.0,79.0,17.7,13.6,0.0,0.0
09:49:54.000,77.0,78.0,77.0,75.0,78.0,17.5,13.5,0.0,0.0
09:49:57.000,77.0,77.0,76.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:00.000,78.0,78.0,77.0,76.0,78.0,17.4,13.5,0.0,0.0
09:50:03.000,77.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:06.000,77.0,78.0,77.0,76.0,78.0,17.6,13.6,0.0,0.0
09:50:09.000,76.0,79.0,77.0,75.0,79.0,17.6,13.6,0.0,0.0
09:50:12.000,76.0,78.0,79.0,76.0,79.0,17.5,13.5,0.0,0.0
09:50:15.000,76.0,78.0,78.0,76.0,78.0,17.4,13.5,0.0,0.0
09:50:18.000,77.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:50:21.000,77.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:50:24.000,77.0,78.0,78.0,75.0,78.0,17.5,13.5,0.0,0.0
09:50:27.000,77.0,79.0,77.0,76.0,79.0,17.5,13.5,0.0,0.0
09:50:31.000,77.0,78.0,76.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:34.000,76.0,79.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:37.000,78.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:40.000,78.0,78.0,77.0,76.0,78.0,17.5,13.6,0.0,0.0
09:50:43.000,76.0,78.0,76.0,76.0,78.0,17.5,13.5,0.0,0.0
09:50:46.000,76.0,79.0,77.0,76.0,79.0,17.5,13.5,0.0,0.0
09:50:49.000,77.0,79.0,78.0,76.0,79.0,17.6,13.6,0.0,0.0
09:50:52.000,77.0,78.0,78.0,76.0,78.0,17.4,13.4,0.0,0.0
09:50:55.000,76.0,79.0,78.0,77.0,79.0,17.6,13.6,0.0,0.0
09:50:58.000,76.0,79.0,77.0,76.0,79.0,17.5,13.5,0.0,0.0
09:51:01.000,77.0,78.0,77.0,76.0,78.0,17.4,13.4,0.0,0.0
09:51:04.000,78.0,79.0,77.0,77.0,79.0,17.5,13.5,0.0,0.0
09:51:07.000,76.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:10.000,77.0,79.0,76.0,76.0,79.0,17.6,13.6,0.0,0.0
09:51:13.000,77.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:16.000,77.0,78.0,77.0,77.0,78.0,17.5,13.5,0.0,0.0
09:51:19.000,77.0,79.0,77.0,77.0,79.0,17.6,13.6,0.0,0.0
09:51:22.000,78.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:25.000,77.0,78.0,78.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:28.000,77.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:31.000,78.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:34.000,77.0,78.0,76.0,76.0,79.0,17.4,13.4,0.0,0.0
09:51:37.000,77.0,78.0,78.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:40.000,78.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:51:43.000,78.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:51:46.000,77.0,78.0,77.0,75.0,78.0,17.5,13.5,0.0,0.0
09:51:49.000,77.0,78.0,78.0,76.0,78.0,17.6,13.6,0.0,0.0
09:51:52.000,77.0,79.0,77.0,77.0,79.0,17.4,13.4,0.0,0.0
09:51:55.000,77.0,78.0,77.0,77.0,78.0,17.6,13.6,0.0,0.0
09:51:58.000,77.0,79.0,77.0,76.0,79.0,17.4,13.4,0.0,0.0
09:52:01.000,78.0,78.0,77.0,76.0,78.0,17.6,13.5,0.0,0.0
09:52:04.000,77.0,79.0,77.0,76.0,79.0,17.4,13.5,0.0,0.0
09:52:07.000,77.0,78.0,78.0,76.0,78.0,17.4,13.4,0.0,0.0
09:52:10.000,78.0,78.0,77.0,76.0,78.0,17.5,13.5,0.0,0.0
09:52:13.000,77.0,79.0,78.0,77.0,78.0,17.5,13.5,0.0,0.0
09:52:16.000,78.0,78.0,78.0,77.0,78.0,17.4,13.4,0.0,0.0
09:52:19.000,78.0,78.0,77.0,77.0,78.0,17.5,13.5,0.0,0.0
09:52:22.000,77.0,80.0,78.0,76.0,80.0,17.4,13.5,0.0,0.0
09:52:25.000,78.0,78.0,78.0,76.0,78.0,17.4,13.4,0.0,0.0
09:52:28.000,78.0,79.0,77.0,76.0,79.0,17.6,13.6,0.0,0.0
09:52:31.000,76.0,78.0,77.0,77.0,78.0,17.4,13.4,0.0,0.0
09:52:34.000,77.0,78.0,78.0,77.0,79.0,17.4,13.4,0.0,0.0
09:52:37.000,77.0,78.0,77.0,76.0,78.0,17.3,13.4,0.0,0.0
09:52:40.000,78.0,79.0,78.0,78.0,79.0,17.3,13.4,0.0,0.0
09:52:43.000,78.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:52:46.000,77.0,78.0,77.0,76.0,79.0,17.6,13.5,0.0,0.0
09:52:49.000,77.0,79.0,78.0,77.0,79.0,17.4,13.4,0.0,0.0
09:52:52.000,77.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:52:56.000,78.0,79.0,78.0,77.0,79.0,17.6,13.5,0.0,0.0
09:52:59.000,77.0,79.0,78.0,76.0,79.0,17.6,13.6,0.0,0.0
09:53:02.000,77.0,79.0,77.0,76.0,79.0,17.6,13.6,0.0,0.0
09:53:05.000,77.0,79.0,77.0,75.0,79.0,17.5,13.5,0.0,0.0
09:53:08.000,78.0,79.0,77.0,75.0,79.0,17.7,13.6,0.0,0.0
09:53:11.000,78.0,78.0,78.0,77.0,78.0,17.5,13.5,0.0,0.0
09:53:14.000,78.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:53:17.000,78.0,79.0,77.0,76.0,79.0,17.5,13.5,0.0,0.0
09:53:20.000,78.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:53:23.000,78.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:53:26.000,77.0,79.0,77.0,77.0,79.0,17.6,13.6,0.0,0.0
09:53:29.000,78.0,79.0,78.0,76.0,79.0,17.9,13.9,0.0,0.0
09:53:32.000,78.0,79.0,77.0,76.0,79.0,17.5,13.5,0.0,0.0
09:53:35.000,77.0,80.0,79.0,76.0,80.0,17.5,13.5,0.0,0.0
09:53:38.000,78.0,79.0,78.0,76.0,79.0,17.5,13.5,0.0,0.0
09:53:41.000,78.0,79.0,77.0,77.0,79.0,17.4,13.4,0.0,0.0
09:53:44.000,78.0,79.0,78.0,77.0,78.0,17.3,13.3,0.0,0.0
09:53:47.000,78.0,79.0,79.0,76.0,79.0,17.6,13.6,0.0,0.0
09:53:50.000,77.0,79.0,79.0,77.0,79.0,17.5,13.5,0.0,0.0
09:53:53.000,78.0,79.0,78.0,77.0,79.0,17.3,13.3,0.0,0.0
09:53:56.000,79.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:53:59.000,78.0,78.0,78.0,76.0,78.0,17.5,13.5,0.0,0.0
09:54:02.000,77.0,79.0,78.0,78.0,79.0,17.5,13.5,0.0,0.0
09:54:05.000,77.0,80.0,79.0,77.0,80.0,17.5,13.5,0.0,0.0
09:54:08.000,77.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:54:11.000,79.0,79.0,78.0,77.0,79.0,17.3,13.3,0.0,0.0
09:54:14.000,77.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:54:17.000,78.0,79.0,78.0,76.0,79.0,17.4,13.4,0.0,0.0
09:54:20.000,78.0,78.0,79.0,76.0,79.0,17.4,13.4,0.0,0.0
09:54:23.000,78.0,79.0,78.0,77.0,79.0,17.4,13.4,0.0,0.0
09:54:26.000,77.0,78.0,77.0,78.0,78.0,17.5,13.4,0.0,0.0
09:54:29.000,78.0,79.0,79.0,76.0,79.0,17.5,13.5,0.0,0.0
09:54:32.000,78.0,79.0,78.0,78.0,79.0,17.4,13.4,0.0,0.0
09:54:35.000,77.0,80.0,79.0,77.0,80.0,17.3,13.3,0.0,0.0
09:54:38.000,76.0,79.0,77.0,77.0,79.0,17.3,13.3,0.0,0.0
09:54:41.000,78.0,78.0,77.0,78.0,78.0,17.4,13.4,0.0,0.0
09:54:44.000,77.0,79.0,77.0,78.0,79.0,17.4,13.4,0.0,0.0
09:54:47.000,77.0,79.0,77.0,77.0,79.0,17.4,13.4,0.0,0.0
09:54:50.000,77.0,78.0,79.0,77.0,79.0,17.4,13.4,0.0,0.0
09:54:53.000,78.0,80.0,78.0,77.0,80.0,17.4,13.4,0.0,0.0
09:54:56.000,77.0,79.0,78.0,78.0,79.0,17.3,13.3,0.0,0.0
09:54:59.000,77.0,79.0,78.0,77.0,79.0,17.3,13.3,0.0,0.0
09:55:02.000,77.0,79.0,78.0,78.0,79.0,17.4,13.4,0.0,0.0
09:55:05.000,78.0,80.0,79.0,78.0,80.0,17.4,13.4,0.0,0.0
09:55:08.000,78.0,79.0,78.0,76.0,79.0,17.4,13.4,0.0,0.0
09:55:11.000,77.0,79.0,79.0,77.0,79.0,17.4,13.4,0.0,0.0
09:55:15.000,78.0,79.0,77.0,78.0,79.0,17.5,13.5,0.0,0.0
09:55:18.000,78.0,80.0,78.0,77.0,80.0,17.5,13.5,0.0,0.0
09:55:21.000,77.0,79.0,78.0,77.0,79.0,17.3,13.3,0.0,0.0
09:55:24.000,77.0,79.0,78.0,78.0,79.0,17.3,13.3,0.0,0.0
09:55:27.000,77.0,79.0,79.0,77.0,79.0,17.5,13.5,0.0,0.0
09:55:30.000,78.0,79.0,78.0,77.0,79.0,17.4,13.4,0.0,0.0
09:55:33.000,78.0,79.0,79.0,77.0,80.0,17.4,13.4,0.0,0.0
09:55:36.000,79.0,79.0,79.0,78.0,79.0,17.5,13.5,0.0,0.0
09:55:39.000,78.0,80.0,79.0,78.0,80.0,17.4,13.4,0.0,0.0
09:55:42.000,78.0,79.0,80.0,78.0,80.0,17.5,13.5,0.0,0.0
09:55:45.000,78.0,79.0,78.0,79.0,79.0,17.4,13.4,0.0,0.0
09:55:48.000,79.0,79.0,79.0,77.0,79.0,17.3,13.4,0.0,0.0
09:55:51.000,78.0,79.0,79.0,78.0,79.0,17.5,13.5,0.0,0.0
09:55:54.000,79.0,80.0,79.0,78.0,80.0,17.5,13.5,0.0,0.0
09:55:57.000,78.0,80.0,78.0,77.0,80.0,17.4,13.4,0.0,0.0
09:56:00.000,77.0,79.0,79.0,79.0,79.0,17.5,13.5,0.0,0.0
09:56:03.000,77.0,80.0,78.0,79.0,80.0,17.4,13.4,0.0,0.0
09:56:06.000,78.0,79.0,79.0,78.0,80.0,17.5,13.5,0.0,0.0
09:56:09.000,78.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:56:12.000,77.0,79.0,79.0,79.0,79.0,17.4,13.4,0.0,0.0
09:56:15.000,78.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:56:18.000,79.0,80.0,79.0,77.0,80.0,17.4,13.4,0.0,0.0
09:56:21.000,79.0,78.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:56:24.000,79.0,79.0,79.0,78.0,79.0,17.5,13.5,0.0,0.0
09:56:27.000,78.0,79.0,79.0,77.0,79.0,17.4,13.4,0.0,0.0
09:56:30.000,79.0,79.0,79.0,77.0,79.0,17.4,13.4,0.0,0.0
09:56:33.000,78.0,79.0,79.0,77.0,79.0,17.3,13.4,0.0,0.0
09:56:36.000,78.0,79.0,78.0,78.0,79.0,17.4,13.4,0.0,0.0
09:56:39.000,77.0,79.0,78.0,78.0,79.0,17.4,13.4,0.0,0.0
09:56:42.000,78.0,79.0,79.0,77.0,79.0,17.4,13.4,0.0,0.0
09:56:45.000,78.0,79.0,80.0,77.0,80.0,17.4,13.4,0.0,0.0
09:56:48.000,78.0,78.0,78.0,77.0,78.0,17.5,13.5,0.0,0.0
09:56:51.000,78.0,79.0,80.0,78.0,80.0,17.4,13.4,0.0,0.0
09:56:54.000,77.0,79.0,79.0,77.0,79.0,17.5,13.5,0.0,0.0
09:56:57.000,77.0,79.0,79.0,79.0,79.0,17.4,13.4,0.0,0.0
09:57:00.000,79.0,78.0,80.0,77.0,80.0,17.5,13.5,0.0,0.0
09:57:03.000,78.0,79.0,79.0,78.0,79.0,17.3,13.3,0.0,0.0
09:57:06.000,79.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:57:09.000,79.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:57:12.000,78.0,79.0,78.0,78.0,79.0,17.5,13.5,0.0,0.0
09:57:15.000,78.0,79.0,80.0,78.0,80.0,17.5,13.4,0.0,0.0
09:57:18.000,78.0,79.0,80.0,78.0,80.0,17.4,13.4,0.0,0.0
09:57:21.000,79.0,79.0,80.0,78.0,80.0,17.4,13.4,0.0,0.0
09:57:24.000,78.0,79.0,78.0,79.0,79.0,17.3,13.3,0.0,0.0
09:57:27.000,78.0,81.0,79.0,78.0,81.0,17.5,13.5,0.0,0.0
09:57:30.000,79.0,80.0,79.0,77.0,80.0,17.5,13.5,0.0,0.0
09:57:33.000,78.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:57:37.000,78.0,80.0,78.0,77.0,80.0,17.5,13.5,0.0,0.0
09:57:40.000,79.0,80.0,78.0,77.0,80.0,17.3,13.4,0.0,0.0
09:57:43.000,78.0,80.0,78.0,78.0,80.0,17.5,13.5,0.0,0.0
09:57:46.000,76.0,79.0,78.0,77.0,79.0,17.5,13.5,0.0,0.0
09:57:49.000,79.0,79.0,79.0,78.0,79.0,17.4,13.4,0.0,0.0
09:57:52.000,78.0,79.0,79.0,78.0,80.0,17.4,13.4,0.0,0.0
09:57:55.000,78.0,79.0,79.0,78.0,79.0,17.5,13.5,0.0,0.0
09:57:58.000,78.0,80.0,80.0,77.0,80.0,17.5,13.5,0.0,0.0
09:58:01.000,78.0,80.0,80.0,78.0,80.0,17.5,13.4,0.0,0.0
09:58:04.000,79.0,79.0,80.0,79.0,79.0,17.3,13.3,0.0,0.0
09:58:07.000,77.0,80.0,80.0,77.0,80.0,17.4,13.4,0.0,0.0
09:58:10.000,78.0,80.0,79.0,78.0,80.0,17.5,13.5,0.0,0.0
09:58:13.000,78.0,80.0,79.0,78.0,80.0,17.5,13.5,0.0,0.0
