Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-06-04 16:15:04;58,0 °C;69,0 °C;62,0 °C;56,0 °C;69,0 °C;25,5 W;20,9 W;0,2 W;13,8 %;72,7 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:06;67,0 °C;66,0 °C;62,0 °C;56,0 °C;72,0 °C;25,1 W;20,4 W;0,1 W;13,3 %;72,8 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:15:08;56,0 °C;70,0 °C;64,0 °C;57,0 °C;72,0 °C;24,2 W;18,7 W;0,1 W;13,5 %;72,9 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:10;60,0 °C;91,0 °C;61,0 °C;65,0 °C;88,0 °C;27,7 W;23,4 W;0,1 W;15,4 %;72,9 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:12;61,0 °C;71,0 °C;61,0 °C;58,0 °C;73,0 °C;38,1 W;32,3 W;0,3 W;35,0 %;73,3 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:14;73,0 °C;53,0 °C;61,0 °C;52,0 °C;68,0 °C;24,6 W;19,2 W;0,0 W;10,2 %;73,3 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:16;53,0 °C;77,0 °C;52,0 °C;59,0 °C;79,0 °C;21,5 W;16,4 W;0,0 W;11,5 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:18;61,0 °C;73,0 °C;54,0 °C;58,0 °C;75,0 °C;28,9 W;23,6 W;0,1 W;16,3 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:20;69,0 °C;79,0 °C;56,0 °C;66,0 °C;79,0 °C;28,6 W;23,4 W;0,1 W;13,8 %;73,3 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:22;62,0 °C;77,0 °C;66,0 °C;91,0 °C;92,0 °C;32,1 W;26,8 W;0,1 W;24,0 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:24;69,0 °C;79,0 °C;59,0 °C;61,0 °C;81,0 °C;35,9 W;30,9 W;0,0 W;19,5 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:26;69,0 °C;66,0 °C;67,0 °C;56,0 °C;67,0 °C;23,1 W;17,7 W;0,1 W;11,5 %;73,3 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:28;66,0 °C;76,0 °C;65,0 °C;59,0 °C;75,0 °C;25,5 W;19,9 W;0,0 W;13,4 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:30;72,0 °C;75,0 °C;56,0 °C;58,0 °C;76,0 °C;24,1 W;19,0 W;0,1 W;11,5 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:32;68,0 °C;60,0 °C;59,0 °C;56,0 °C;68,0 °C;26,1 W;21,2 W;0,0 W;10,6 %;73,0 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:34;65,0 °C;73,0 °C;54,0 °C;56,0 °C;76,0 °C;23,0 W;17,7 W;0,0 W;11,7 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:36;65,0 °C;77,0 °C;54,0 °C;59,0 °C;77,0 °C;21,9 W;16,4 W;0,0 W;11,1 %;73,0 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:38;76,0 °C;57,0 °C;60,0 °C;52,0 °C;76,0 °C;24,6 W;19,6 W;0,0 W;10,6 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:40;69,0 °C;73,0 °C;54,0 °C;58,0 °C;73,0 °C;27,6 W;23,7 W;0,0 W;11,3 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:42;67,0 °C;80,0 °C;54,0 °C;58,0 °C;81,0 °C;24,6 W;19,4 W;0,0 W;12,0 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:44;74,0 °C;56,0 °C;55,0 °C;56,0 °C;74,0 °C;22,9 W;18,1 W;0,0 W;10,8 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:46;69,0 °C;71,0 °C;56,0 °C;57,0 °C;73,0 °C;22,4 W;17,0 W;0,0 W;9,9 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:48;67,0 °C;77,0 °C;56,0 °C;57,0 °C;69,0 °C;24,2 W;18,7 W;0,0 W;11,6 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:50;60,0 °C;88,0 °C;53,0 °C;63,0 °C;88,0 °C;22,8 W;17,6 W;0,0 W;10,7 %;73,0 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:52;69,0 °C;73,0 °C;71,0 °C;59,0 °C;76,0 °C;33,6 W;28,0 W;0,0 W;19,0 %;73,1 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:54;77,0 °C;88,0 °C;59,0 °C;63,0 °C;91,0 °C;32,2 W;27,2 W;0,0 W;19,7 %;73,2 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:56;63,0 °C;64,0 °C;57,0 °C;54,0 °C;64,0 °C;17,5 W;13,1 W;0,1 W;11,8 %;73,5 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:15:58;49,0 °C;53,0 °C;55,0 °C;49,0 °C;57,0 °C;6,4 W;2,8 W;0,1 W;7,3 %;73,4 %;54,0 °C;0,0 %;66,9 %
2025-06-04 16:16:00;49,0 °C;51,0 °C;51,0 °C;50,0 °C;55,0 °C;6,1 W;2,9 W;0,1 W;4,7 %;73,3 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:03;49,0 °C;52,0 °C;48,0 °C;50,0 °C;63,0 °C;7,6 W;3,8 W;0,1 W;8,9 %;73,4 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:05;50,0 °C;53,0 °C;49,0 °C;50,0 °C;66,0 °C;17,7 W;13,2 W;0,2 W;5,2 %;73,5 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:07;48,0 °C;50,0 °C;47,0 °C;48,0 °C;55,0 °C;11,3 W;7,3 W;0,3 W;7,7 %;73,5 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:09;46,0 °C;49,0 °C;48,0 °C;48,0 °C;55,0 °C;8,8 W;4,6 W;0,2 W;4,8 %;73,5 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:11;47,0 °C;47,0 °C;47,0 °C;47,0 °C;53,0 °C;9,1 W;5,5 W;0,1 W;8,7 %;73,4 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:13;47,0 °C;50,0 °C;47,0 °C;48,0 °C;55,0 °C;9,4 W;5,6 W;0,3 W;6,1 %;73,3 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:15;54,0 °C;57,0 °C;47,0 °C;51,0 °C;57,0 °C;7,9 W;4,1 W;0,1 W;7,1 %;73,3 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:17;48,0 °C;50,0 °C;46,0 °C;48,0 °C;53,0 °C;7,9 W;4,3 W;0,2 W;5,8 %;73,3 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:19;54,0 °C;80,0 °C;49,0 °C;58,0 °C;78,0 °C;20,5 W;16,0 W;0,1 W;20,4 %;73,4 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:21;55,0 °C;65,0 °C;53,0 °C;52,0 °C;68,0 °C;21,0 W;16,7 W;0,1 W;15,2 %;73,3 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:23;60,0 °C;80,0 °C;49,0 °C;58,0 °C;80,0 °C;20,8 W;16,4 W;0,0 W;11,2 %;73,3 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:25;69,0 °C;63,0 °C;54,0 °C;54,0 °C;69,0 °C;25,6 W;20,8 W;0,2 W;13,1 %;73,6 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:27;59,0 °C;83,0 °C;56,0 °C;59,0 °C;80,0 °C;24,1 W;19,4 W;0,1 W;16,3 %;73,5 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:29;48,0 °C;80,0 °C;50,0 °C;58,0 °C;83,0 °C;24,5 W;19,7 W;0,1 W;15,2 %;73,7 %;52,0 °C;0,0 %;66,9 %
2025-06-04 16:16:31;54,0 °C;62,0 °C;59,0 °C;61,0 °C;64,0 °C;46,1 W;38,7 W;1,9 W;41,3 %;73,3 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:33;69,0 °C;72,0 °C;54,0 °C;56,0 °C;72,0 °C;29,6 W;24,6 W;0,2 W;15,1 %;73,4 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:35;76,0 °C;51,0 °C;56,0 °C;50,0 °C;76,0 °C;24,0 W;19,2 W;0,5 W;13,3 %;73,3 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:37;66,0 °C;66,0 °C;53,0 °C;55,0 °C;71,0 °C;25,1 W;20,8 W;0,1 W;12,4 %;73,3 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:39;54,0 °C;75,0 °C;50,0 °C;54,0 °C;75,0 °C;22,0 W;17,6 W;0,0 W;11,7 %;73,2 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:41;72,0 °C;57,0 °C;56,0 °C;52,0 °C;70,0 °C;27,3 W;22,6 W;0,3 W;26,0 %;73,2 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:43;59,0 °C;80,0 °C;52,0 °C;58,0 °C;80,0 °C;28,2 W;23,0 W;0,5 W;18,2 %;73,2 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:45;58,0 °C;79,0 °C;50,0 °C;58,0 °C;79,0 °C;23,3 W;18,8 W;0,0 W;14,3 %;73,2 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:47;55,0 °C;81,0 °C;52,0 °C;57,0 °C;83,0 °C;23,4 W;19,1 W;0,0 W;10,9 %;73,1 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:49;59,0 °C;80,0 °C;52,0 °C;57,0 °C;80,0 °C;22,3 W;17,8 W;0,0 W;11,7 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:51;49,0 °C;75,0 °C;59,0 °C;57,0 °C;78,0 °C;23,4 W;18,8 W;0,1 W;13,0 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:53;63,0 °C;75,0 °C;55,0 °C;57,0 °C;73,0 °C;23,3 W;18,6 W;0,0 W;12,6 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:55;65,0 °C;76,0 °C;61,0 °C;79,0 °C;80,0 °C;29,0 W;23,9 W;0,3 W;20,7 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:57;48,0 °C;51,0 °C;50,0 °C;52,0 °C;55,0 °C;20,2 W;15,7 W;0,1 W;10,7 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:16:59;60,0 °C;77,0 °C;52,0 °C;58,0 °C;76,0 °C;24,0 W;19,2 W;0,3 W;15,2 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:01;60,0 °C;63,0 °C;59,0 °C;57,0 °C;67,0 °C;24,8 W;20,4 W;0,0 W;14,4 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:03;62,0 °C;77,0 °C;50,0 °C;58,0 °C;79,0 °C;25,0 W;20,2 W;0,2 W;16,7 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:05;61,0 °C;79,0 °C;52,0 °C;57,0 °C;78,0 °C;22,2 W;17,7 W;0,0 W;12,5 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:07;66,0 °C;70,0 °C;53,0 °C;55,0 °C;70,0 °C;22,0 W;17,7 W;0,1 W;12,4 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:09;58,0 °C;61,0 °C;71,0 °C;55,0 °C;71,0 °C;24,9 W;20,4 W;0,1 W;12,9 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:11;61,0 °C;72,0 °C;58,0 °C;56,0 °C;72,0 °C;20,9 W;16,6 W;0,0 W;12,0 %;72,9 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:13;74,0 °C;70,0 °C;56,0 °C;54,0 °C;74,0 °C;23,8 W;19,3 W;0,2 W;15,0 %;73,0 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:15;73,0 °C;73,0 °C;62,0 °C;57,0 °C;73,0 °C;28,4 W;23,5 W;0,6 W;16,3 %;73,1 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:17;54,0 °C;66,0 °C;58,0 °C;55,0 °C;68,0 °C;22,4 W;18,1 W;0,1 W;13,1 %;73,0 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:19;60,0 °C;72,0 °C;54,0 °C;57,0 °C;73,0 °C;21,9 W;17,4 W;0,1 W;11,5 %;73,0 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:21;74,0 °C;83,0 °C;56,0 °C;57,0 °C;83,0 °C;23,0 W;18,6 W;0,0 W;12,9 %;73,0 %;53,0 °C;0,0 %;66,9 %
2025-06-04 16:17:23;51,0 °C;61,0 °C;52,0 °C;67,0 °C;69,0 °C;26,1 W;21,9 W;0,1 W;18,6 %;62,8 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:25;68,0 °C;73,0 °C;72,0 °C;58,0 °C;72,0 °C;28,2 W;23,3 W;0,2 W;20,5 %;62,8 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:27;66,0 °C;60,0 °C;72,0 °C;57,0 °C;72,0 °C;28,2 W;23,6 W;0,0 W;19,0 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:29;56,0 °C;69,0 °C;74,0 °C;56,0 °C;74,0 °C;27,8 W;22,6 W;0,3 W;23,6 %;62,8 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:31;72,0 °C;55,0 °C;59,0 °C;52,0 °C;75,0 °C;31,0 W;26,5 W;0,0 W;18,6 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:33;75,0 °C;81,0 °C;56,0 °C;57,0 °C;81,0 °C;25,3 W;20,9 W;0,0 W;16,9 %;62,6 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:35;70,0 °C;64,0 °C;62,0 °C;67,0 °C;68,0 °C;26,2 W;21,6 W;0,2 W;19,1 %;62,8 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:37;79,0 °C;73,0 °C;59,0 °C;56,0 °C;79,0 °C;28,3 W;23,9 W;0,0 W;16,1 %;62,7 %;0,0 °C;0,0 %;2,4 %
2025-06-04 16:17:39;74,0 °C;68,0 °C;61,0 °C;56,0 °C;77,0 °C;24,3 W;20,1 W;0,0 W;18,0 %;62,8 %;0,0 °C;0,0 %;2,4 %
