Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-06-05 09:44:21;68,0 °C;84,0 °C;66,0 °C;67,0 °C;84,0 °C;19,1 W;14,1 W;0,0 W;9,1 %;66,1 %;74,0 °C;95,0 %;96,7 %
2025-06-05 09:44:23;67,0 °C;87,0 °C;66,0 °C;69,0 °C;88,0 °C;19,8 W;15,1 W;0,0 W;10,6 %;66,1 %;74,0 °C;100,0 %;96,7 %
2025-06-05 09:44:25;73,0 °C;85,0 °C;69,0 °C;67,0 °C;84,0 °C;20,3 W;15,3 W;0,0 W;11,1 %;66,1 %;74,0 °C;100,0 %;96,7 %
2025-06-05 09:44:27;89,0 °C;67,0 °C;73,0 °C;65,0 °C;89,0 °C;20,2 W;15,4 W;0,0 W;10,4 %;66,1 %;74,0 °C;93,0 %;96,7 %
2025-06-05 09:44:29;92,0 °C;67,0 °C;73,0 °C;66,0 °C;92,0 °C;21,4 W;16,4 W;0,0 W;9,6 %;66,0 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:31;72,0 °C;68,0 °C;68,0 °C;65,0 °C;72,0 °C;21,0 W;16,2 W;0,0 W;10,9 %;66,0 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:33;69,0 °C;73,0 °C;66,0 °C;67,0 °C;73,0 °C;21,4 W;16,5 W;0,0 W;10,0 %;66,1 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:35;84,0 °C;69,0 °C;70,0 °C;67,0 °C;83,0 °C;20,5 W;15,5 W;0,0 W;10,7 %;66,1 %;74,0 °C;95,0 %;96,7 %
2025-06-05 09:44:37;89,0 °C;67,0 °C;73,0 °C;66,0 °C;89,0 °C;20,6 W;16,2 W;0,0 W;10,3 %;66,1 %;73,0 °C;95,0 %;96,7 %
2025-06-05 09:44:39;89,0 °C;67,0 °C;71,0 °C;67,0 °C;89,0 °C;21,2 W;16,6 W;0,0 W;10,1 %;66,1 %;73,0 °C;95,0 %;96,7 %
2025-06-05 09:44:41;83,0 °C;71,0 °C;69,0 °C;67,0 °C;83,0 °C;20,4 W;15,3 W;0,0 W;10,2 %;66,1 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:43;82,0 °C;73,0 °C;69,0 °C;67,0 °C;82,0 °C;18,7 W;13,9 W;0,0 W;10,0 %;66,0 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:44:45;90,0 °C;67,0 °C;70,0 °C;66,0 °C;89,0 °C;21,2 W;16,2 W;0,0 W;10,6 %;66,0 %;74,0 °C;96,0 %;96,7 %
2025-06-05 09:44:47;72,0 °C;66,0 °C;89,0 °C;66,0 °C;89,0 °C;19,4 W;14,6 W;0,1 W;10,8 %;66,0 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:49;87,0 °C;68,0 °C;70,0 °C;66,0 °C;87,0 °C;19,8 W;14,7 W;0,0 W;9,9 %;66,0 %;74,0 °C;95,0 %;96,7 %
2025-06-05 09:44:51;71,0 °C;76,0 °C;69,0 °C;66,0 °C;76,0 °C;20,8 W;15,8 W;0,0 W;9,5 %;65,9 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:44:53;89,0 °C;67,0 °C;71,0 °C;65,0 °C;89,0 °C;21,2 W;16,3 W;0,0 W;11,3 %;65,9 %;75,0 °C;94,0 %;96,7 %
2025-06-05 09:44:55;89,0 °C;67,0 °C;73,0 °C;66,0 °C;89,0 °C;20,8 W;15,8 W;0,0 W;9,7 %;65,9 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:44:57;89,0 °C;68,0 °C;73,0 °C;65,0 °C;89,0 °C;21,7 W;16,7 W;0,0 W;9,9 %;65,9 %;74,0 °C;100,0 %;96,7 %
2025-06-05 09:44:59;90,0 °C;68,0 °C;73,0 °C;65,0 °C;90,0 °C;21,2 W;16,3 W;0,0 W;11,9 %;65,9 %;75,0 °C;99,0 %;96,7 %
2025-06-05 09:45:01;66,0 °C;92,0 °C;67,0 °C;70,0 °C;92,0 °C;21,1 W;16,3 W;0,0 W;10,4 %;66,0 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:45:03;67,0 °C;94,0 °C;67,0 °C;71,0 °C;93,0 °C;20,3 W;15,4 W;0,0 W;10,0 %;65,9 %;75,0 °C;97,0 %;96,7 %
2025-06-05 09:45:05;66,0 °C;93,0 °C;66,0 °C;71,0 °C;93,0 °C;20,6 W;15,8 W;0,0 W;10,4 %;66,0 %;75,0 °C;96,0 %;96,7 %
2025-06-05 09:45:07;86,0 °C;69,0 °C;70,0 °C;67,0 °C;86,0 °C;19,7 W;14,9 W;0,0 W;9,6 %;66,0 %;74,0 °C;95,0 %;96,7 %
2025-06-05 09:45:09;90,0 °C;67,0 °C;73,0 °C;66,0 °C;90,0 °C;21,0 W;16,1 W;0,0 W;10,5 %;65,9 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:45:11;89,0 °C;67,0 °C;73,0 °C;66,0 °C;89,0 °C;20,8 W;15,7 W;0,1 W;10,5 %;66,0 %;74,0 °C;94,0 %;96,7 %
2025-06-05 09:45:13;89,0 °C;67,0 °C;73,0 °C;67,0 °C;90,0 °C;20,3 W;15,3 W;0,0 W;9,5 %;65,9 %;75,0 °C;95,0 %;96,7 %
2025-06-05 09:45:15;82,0 °C;73,0 °C;70,0 °C;69,0 °C;83,0 °C;20,9 W;15,9 W;0,0 W;10,2 %;66,0 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:45:17;84,0 °C;69,0 °C;69,0 °C;67,0 °C;84,0 °C;18,8 W;13,7 W;0,1 W;10,6 %;65,8 %;75,0 °C;94,0 %;96,7 %
2025-06-05 09:45:19;90,0 °C;68,0 °C;73,0 °C;67,0 °C;90,0 °C;21,4 W;16,4 W;0,0 W;10,8 %;65,9 %;74,0 °C;95,0 %;96,7 %
2025-06-05 09:45:21;86,0 °C;73,0 °C;70,0 °C;67,0 °C;86,0 °C;22,0 W;16,9 W;0,0 W;10,3 %;65,8 %;75,0 °C;94,0 %;96,7 %
2025-06-05 09:45:23;89,0 °C;68,0 °C;73,0 °C;67,0 °C;89,0 °C;22,7 W;17,4 W;0,0 W;10,7 %;65,8 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:45:25;73,0 °C;80,0 °C;69,0 °C;67,0 °C;80,0 °C;22,5 W;17,5 W;0,0 W;10,5 %;65,8 %;75,0 °C;100,0 %;96,7 %
2025-06-05 09:45:27;75,0 °C;87,0 °C;69,0 °C;71,0 °C;86,0 °C;23,7 W;18,1 W;0,3 W;14,3 %;65,9 %;75,0 °C;97,0 %;96,7 %
2025-06-05 09:45:29;89,0 °C;69,0 °C;70,0 °C;67,0 °C;89,0 °C;22,5 W;17,5 W;0,0 W;10,5 %;65,9 %;75,0 °C;96,0 %;96,7 %
2025-06-05 09:45:31;73,0 °C;76,0 °C;69,0 °C;70,0 °C;76,0 °C;21,4 W;16,4 W;0,0 W;9,9 %;65,9 %;75,0 °C;95,0 %;96,7 %
2025-06-05 09:45:33;66,0 °C;67,0 °C;66,0 °C;65,0 °C;70,0 °C;16,5 W;11,7 W;0,1 W;8,1 %;64,3 %;0,0 °C;100,0 %;96,7 %
2025-06-05 09:45:35;73,0 °C;81,0 °C;66,0 °C;69,0 °C;81,0 °C;18,0 W;13,0 W;0,2 W;11,5 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:37;63,0 °C;81,0 °C;63,0 °C;66,0 °C;81,0 °C;13,6 W;8,9 W;0,1 W;8,6 %;63,9 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:39;76,0 °C;64,0 °C;67,0 °C;63,0 °C;75,0 °C;13,6 W;9,3 W;0,1 W;7,2 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:41;63,0 °C;77,0 °C;62,0 °C;65,0 °C;76,0 °C;12,9 W;8,4 W;0,0 W;7,0 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:43;61,0 °C;62,0 °C;62,0 °C;61,0 °C;67,0 °C;12,6 W;8,0 W;0,1 W;7,1 %;63,7 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:45;61,0 °C;79,0 °C;62,0 °C;64,0 °C;69,0 °C;14,6 W;9,9 W;0,0 W;8,1 %;63,7 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:47;75,0 °C;77,0 °C;64,0 °C;67,0 °C;78,0 °C;22,2 W;17,1 W;0,0 W;14,1 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:49;70,0 °C;65,0 °C;63,0 °C;61,0 °C;72,0 °C;13,1 W;8,7 W;0,1 W;8,6 %;64,3 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:51;60,0 °C;61,0 °C;59,0 °C;59,0 °C;65,0 °C;15,3 W;10,6 W;0,1 W;7,2 %;64,3 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:53;73,0 °C;73,0 °C;61,0 °C;63,0 °C;73,0 °C;12,6 W;8,3 W;0,0 W;7,0 %;64,2 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:55;60,0 °C;78,0 °C;60,0 °C;63,0 °C;78,0 °C;14,1 W;9,6 W;0,0 W;8,3 %;64,3 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:57;69,0 °C;61,0 °C;62,0 °C;60,0 °C;69,0 °C;14,2 W;9,9 W;0,0 W;9,2 %;64,1 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:45:59;73,0 °C;61,0 °C;61,0 °C;58,0 °C;70,0 °C;13,7 W;9,0 W;0,1 W;8,1 %;64,1 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:01;57,0 °C;77,0 °C;58,0 °C;61,0 °C;77,0 °C;14,5 W;10,2 W;0,0 W;10,0 %;64,1 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:03;57,0 °C;73,0 °C;59,0 °C;59,0 °C;73,0 °C;13,2 W;8,9 W;0,0 W;6,7 %;64,1 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:05;58,0 °C;76,0 °C;57,0 °C;59,0 °C;76,0 °C;13,2 W;8,8 W;0,1 W;9,3 %;63,7 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:07;69,0 °C;60,0 °C;60,0 °C;56,0 °C;69,0 °C;12,5 W;8,2 W;0,1 W;7,8 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:09;70,0 °C;58,0 °C;59,0 °C;57,0 °C;73,0 °C;12,8 W;8,5 W;0,1 W;7,5 %;63,7 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:11;66,0 °C;58,0 °C;56,0 °C;56,0 °C;66,0 °C;14,7 W;10,2 W;0,0 W;8,7 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:14;56,0 °C;73,0 °C;56,0 °C;58,0 °C;72,0 °C;14,1 W;9,6 W;0,1 W;8,9 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:16;67,0 °C;57,0 °C;59,0 °C;56,0 °C;67,0 °C;13,2 W;8,9 W;0,1 W;7,8 %;63,7 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:18;55,0 °C;56,0 °C;55,0 °C;56,0 °C;62,0 °C;12,9 W;8,5 W;0,0 W;7,5 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:20;69,0 °C;56,0 °C;59,0 °C;55,0 °C;69,0 °C;13,8 W;9,5 W;0,0 W;7,5 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:22;67,0 °C;57,0 °C;56,0 °C;56,0 °C;67,0 °C;19,1 W;14,3 W;0,3 W;16,0 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:24;56,0 °C;58,0 °C;55,0 °C;56,0 °C;61,0 °C;22,4 W;17,9 W;0,0 W;16,1 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:26;59,0 °C;72,0 °C;55,0 °C;58,0 °C;64,0 °C;14,9 W;10,6 W;0,1 W;11,5 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:28;54,0 °C;71,0 °C;55,0 °C;57,0 °C;71,0 °C;15,5 W;11,2 W;0,0 W;11,4 %;63,9 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:30;59,0 °C;60,0 °C;60,0 °C;57,0 °C;68,0 °C;18,0 W;12,9 W;0,3 W;11,3 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:32;53,0 °C;55,0 °C;54,0 °C;55,0 °C;59,0 °C;14,0 W;9,6 W;0,1 W;8,5 %;64,0 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:34;54,0 °C;55,0 °C;54,0 °C;54,0 °C;59,0 °C;14,0 W;9,8 W;0,1 W;8,7 %;63,9 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:36;54,0 °C;57,0 °C;53,0 °C;54,0 °C;59,0 °C;15,4 W;11,0 W;0,0 W;9,1 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:38;54,0 °C;55,0 °C;54,0 °C;52,0 °C;59,0 °C;13,1 W;8,7 W;0,1 W;8,5 %;63,9 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:40;52,0 °C;55,0 °C;53,0 °C;54,0 °C;59,0 °C;13,2 W;8,9 W;0,0 W;8,3 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:42;54,0 °C;54,0 °C;54,0 °C;51,0 °C;58,0 °C;14,4 W;10,0 W;0,1 W;7,7 %;63,8 %;0,0 °C;100,0 %;2,4 %
2025-06-05 09:46:44;51,0 °C;53,0 °C;51,0 °C;51,0 °C;58,0 °C;5,9 W;2,4 W;0,1 W;4,0 %;63,8 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:46;59,0 °C;53,0 °C;52,0 °C;52,0 °C;62,0 °C;13,3 W;9,0 W;0,0 W;9,0 %;63,8 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:48;62,0 °C;53,0 °C;56,0 °C;52,0 °C;62,0 °C;14,2 W;9,9 W;0,0 W;7,8 %;63,8 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:50;53,0 °C;53,0 °C;50,0 °C;52,0 °C;57,0 °C;14,9 W;10,7 W;0,0 W;9,0 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:52;51,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;12,7 W;8,4 W;0,0 W;10,2 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:54;51,0 °C;53,0 °C;50,0 °C;51,0 °C;57,0 °C;12,4 W;8,1 W;0,1 W;13,0 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:56;51,0 °C;53,0 °C;50,0 °C;51,0 °C;57,0 °C;14,2 W;9,9 W;0,1 W;8,3 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:46:58;51,0 °C;52,0 °C;51,0 °C;51,0 °C;57,0 °C;12,5 W;8,2 W;0,1 W;8,4 %;63,6 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:00;52,0 °C;52,0 °C;52,0 °C;51,0 °C;56,0 °C;13,5 W;9,2 W;0,0 W;10,2 %;63,5 %;0,0 °C;0,0 %;2,4 %
2025-06-05 09:47:02;51,0 °C;53,0 °C;52,0 °C;51,0 °C;56,0 °C;14,2 W;9,9 W;0,1 W;7,7 %;63,7 %;57,0 °C;0,0 %;2,4 %
2025-06-05 09:47:04;60,0 °C;52,0 °C;52,0 °C;50,0 °C;60,0 °C;13,4 W;9,2 W;0,1 W;6,1 %;63,5 %;0,0 °C;0,0 %;2,4 %
