Timestamp,Relative Time (s),Voltage (V),Current (A),Power (W),Mode,Attack Type,Attack,Host,Measurement,Run
14:51:49.000,82.36,2.4,0.55,2.75,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:50.000,83.46,2.39,0.59,2.95,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:51.000,84.56,2.4,0.52,2.62,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:52.000,85.66,2.41,0.5,2.52,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:53.000,86.76,2.4,0.56,2.8,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:55.000,87.87,2.4,0.56,2.81,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:56.000,88.97,2.39,0.58,2.92,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:57.000,90.07,2.4,0.52,2.59,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:58.000,91.17,2.4,0.55,2.73,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:51:59.000,92.27,2.41,0.5,2.48,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:00.000,93.37,2.41,0.5,2.51,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:01.000,94.48,2.39,0.57,2.85,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:02.000,95.58,2.38,0.63,3.13,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:03.000,96.68,2.38,0.63,3.16,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:04.000,97.78,2.4,0.55,2.75,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:06.000,98.88,2.41,0.47,2.34,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:07.000,99.99,2.4,0.55,2.75,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:08.000,101.09,2.4,0.57,2.83,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:09.000,102.19,2.4,0.52,2.59,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:10.000,103.29,2.41,0.49,2.46,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:11.000,104.39,2.41,0.49,2.43,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:12.000,105.49,2.41,0.5,2.5,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:13.000,106.6,2.4,0.56,2.79,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:14.000,107.7,2.38,0.64,3.22,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:15.000,108.8,2.4,0.54,2.71,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:17.000,109.9,2.38,0.63,3.14,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:18.000,111.0,2.39,0.62,3.09,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:19.000,112.11,2.39,0.6,3.0,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:20.000,113.21,2.38,0.63,3.17,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:21.000,114.31,2.38,0.64,3.21,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:22.000,115.41,2.4,0.52,2.62,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:23.000,116.51,2.39,0.58,2.88,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:24.000,117.61,2.4,0.55,2.75,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:25.000,118.72,2.4,0.55,2.76,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:27.000,119.82,2.4,0.55,2.75,Idle,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:28.000,120.92,2.39,0.59,2.95,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:29.000,122.02,2.37,0.71,3.57,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:30.000,123.12,2.37,0.69,3.46,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:31.000,124.22,2.38,0.66,3.29,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:32.000,125.33,2.37,0.72,3.58,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:33.000,126.42,2.41,0.49,2.44,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:34.000,127.53,2.39,0.6,2.99,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:35.000,128.63,2.4,0.54,2.68,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:36.000,129.73,2.39,0.57,2.84,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:38.000,130.83,2.4,0.56,2.79,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:39.000,131.93,2.35,0.82,4.11,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:40.000,133.03,2.36,0.75,3.74,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:41.000,134.14,2.39,0.58,2.89,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:42.000,135.24,2.38,0.66,3.32,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:43.000,136.34,2.38,0.66,3.32,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:44.000,137.44,2.39,0.6,2.99,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:45.000,138.54,2.39,0.59,2.96,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:46.000,139.65,2.37,0.7,3.51,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:47.000,140.75,2.37,0.7,3.51,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:49.000,141.85,2.38,0.64,3.2,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:50.000,142.95,2.37,0.71,3.54,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:51.000,144.05,2.37,0.72,3.59,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:52.000,145.15,2.38,0.67,3.34,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:53.000,146.26,2.38,0.67,3.36,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:54.000,147.36,2.4,0.57,2.83,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:55.000,148.46,2.4,0.54,2.72,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:56.000,149.56,2.4,0.55,2.73,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:57.000,150.66,2.4,0.52,2.59,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:52:58.000,151.77,2.39,0.6,3.0,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:00.000,152.87,2.38,0.63,3.16,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:01.000,153.97,2.38,0.63,3.14,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:02.000,155.07,2.36,0.73,3.66,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:03.000,156.17,2.4,0.57,2.83,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:04.000,157.27,2.38,0.64,3.22,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:05.000,158.38,2.39,0.59,2.97,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:06.000,159.48,2.39,0.61,3.06,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:07.000,160.58,2.41,0.46,2.3,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:08.000,161.68,2.4,0.52,2.6,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:09.000,162.78,2.39,0.61,3.06,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:11.000,163.89,2.37,0.7,3.49,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:12.000,164.99,2.39,0.62,3.1,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:13.000,166.09,2.39,0.62,3.08,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:14.000,167.19,2.38,0.67,3.34,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:15.000,168.29,2.39,0.6,2.99,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:16.000,169.39,2.35,0.79,3.94,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:17.000,170.5,2.37,0.72,3.59,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:18.000,171.6,2.36,0.75,3.74,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:19.000,172.7,2.35,0.79,3.96,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:20.000,173.8,2.37,0.73,3.63,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:22.000,174.9,2.38,0.63,3.16,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:23.000,176.0,2.39,0.62,3.09,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:24.000,177.11,2.38,0.65,3.25,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:25.000,178.21,2.38,0.62,3.12,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:26.000,179.31,2.38,0.66,3.3,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:27.000,180.41,2.38,0.64,3.18,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:28.000,181.51,2.37,0.7,3.49,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:29.000,182.61,2.39,0.61,3.03,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:30.000,183.71,2.36,0.73,3.66,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:32.000,184.81,2.37,0.7,3.49,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:33.000,185.92,2.39,0.62,3.08,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:34.000,187.02,2.36,0.75,3.73,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:35.000,188.12,2.38,0.66,3.28,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:36.000,189.22,2.38,0.64,3.22,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:37.000,190.32,2.36,0.73,3.67,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:38.000,191.43,2.37,0.72,3.61,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:39.000,192.53,2.38,0.66,3.3,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:40.000,193.63,2.37,0.73,3.63,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:41.000,194.73,2.39,0.57,2.85,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:43.000,195.83,2.4,0.55,2.73,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:44.000,196.93,2.38,0.63,3.16,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:45.000,198.04,2.39,0.61,3.05,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:46.000,199.14,2.41,0.51,2.55,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:47.000,200.24,2.4,0.56,2.79,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:48.000,201.34,2.39,0.62,3.08,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:49.000,202.44,2.38,0.67,3.36,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:50.000,203.54,2.37,0.69,3.45,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:51.000,204.65,2.37,0.69,3.46,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:52.000,205.75,2.4,0.53,2.67,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:54.000,206.85,2.39,0.59,2.97,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:55.000,207.95,2.4,0.54,2.72,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:56.000,209.05,2.39,0.59,2.95,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:57.000,210.16,2.39,0.61,3.03,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:58.000,211.26,2.38,0.63,3.17,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:53:59.000,212.36,2.41,0.5,2.51,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:00.000,213.46,2.39,0.57,2.85,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:01.000,214.56,2.4,0.56,2.79,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:02.000,215.66,2.4,0.56,2.81,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:03.000,216.77,2.37,0.69,3.45,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:05.000,217.87,2.39,0.59,2.95,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:06.000,218.97,2.39,0.59,2.95,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
14:54:07.000,220.07,2.39,0.62,3.08,Attack,Denial of Service,Slowloris (HTTP),Raspberry Pi 4B 2GB,ACS712,1
