Timestamp,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
02:57:39.880,56.9,22.2,17.9664,759.333,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:41.144,56.4,23.1,17.9169,760.597,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:42.378,56.9,33.3,17.8355,761.831,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:43.612,56.9,25.0,17.857,763.065,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:44.846,56.9,25.0,17.8841,764.299,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:46.105,56.4,25.0,17.8841,765.558,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:47.371,55.8,21.4,17.8833,766.824,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:48.606,56.4,33.3,17.8833,768.059,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:49.840,56.4,25.0,17.8023,769.293,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:51.073,56.4,25.0,17.9104,770.526,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:52.332,56.4,25.0,17.9104,771.785,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:53.593,55.8,25.0,17.8833,773.046,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:54.827,56.4,33.3,17.9095,774.28,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:56.060,56.4,33.3,17.9151,775.513,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:57.294,55.8,14.3,17.8824,776.747,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:58.552,55.8,33.3,17.8824,778.005,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:57:59.835,55.8,23.1,17.9095,779.288,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:01.120,55.8,28.6,17.9629,780.573,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:02.354,55.8,14.3,17.9629,781.807,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:03.586,55.8,14.3,17.9629,783.039,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:04.819,55.8,22.2,17.9621,784.272,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:06.053,55.8,25.0,17.9621,785.506,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:07.335,55.3,26.6,17.9621,786.788,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:08.602,54.8,26.6,17.9405,788.055,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:09.834,55.8,25.0,17.9134,789.287,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:11.067,54.8,25.0,17.9134,790.52,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:12.299,55.8,25.0,17.8798,791.752,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:13.559,55.8,40.0,17.8583,793.012,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:14.826,54.8,26.6,17.9668,794.279,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:16.060,54.8,25.0,17.9612,795.513,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:17.294,55.8,25.0,17.9332,796.747,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:18.527,55.3,14.3,17.9604,797.98,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:19.791,54.8,25.0,17.9332,799.244,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:21.023,55.3,22.2,17.9332,800.476,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:22.257,54.8,12.5,17.9332,801.71,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:23.491,54.8,25.0,17.9117,802.944,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:24.724,55.3,30.0,17.8837,804.177,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:25.990,54.2,26.6,17.851,805.443,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:27.222,54.8,25.0,17.8295,806.675,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:28.456,54.8,33.3,17.851,807.909,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:29.690,55.3,30.0,17.8501,809.143,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:30.952,54.8,22.2,17.9315,810.405,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:32.187,54.2,22.2,17.8562,811.64,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:33.420,54.8,33.3,17.8773,812.873,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:34.654,54.2,25.0,17.8773,814.107,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:35.888,54.8,22.2,17.8764,815.341,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:37.154,54.8,25.0,17.8764,816.607,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:38.387,54.2,30.0,17.9035,817.84,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:39.619,54.8,22.2,17.9035,819.072,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:40.854,54.2,25.0,17.9035,820.307,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:42.116,54.8,25.0,17.9306,821.569,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:43.403,54.2,26.7,17.8811,822.856,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:44.665,54.2,28.5,17.8811,824.118,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:45.898,54.8,22.2,17.8755,825.351,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:47.131,54.2,12.5,17.8755,826.584,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:48.364,54.8,30.0,17.8747,827.817,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:49.625,54.2,25.0,17.8747,829.078,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:50.894,53.7,20.0,17.956,830.347,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:52.126,53.7,22.2,17.956,831.579,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:53.360,53.7,30.0,17.9552,832.813,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:54.593,54.2,25.0,17.9552,834.046,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:55.852,53.7,12.5,17.9552,835.305,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:57.129,53.7,28.6,17.9552,836.582,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:58.392,53.7,28.6,17.9552,837.845,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:58:59.626,54.2,25.0,17.9552,839.079,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:00.859,53.7,33.3,17.9543,840.312,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:02.092,53.7,25.0,17.9543,841.545,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:03.348,53.7,33.3,17.9328,842.801,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:04.629,53.7,28.6,17.8996,844.082,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:05.908,53.7,28.5,17.8721,845.361,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:07.175,53.7,25.0,17.8454,846.628,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:08.410,53.7,30.0,17.894,847.863,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:09.643,53.7,25.0,17.894,849.096,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:10.876,53.7,25.0,17.8932,850.329,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:12.136,54.2,25.0,17.8932,851.589,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:13.370,53.7,25.0,17.9474,852.823,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:14.603,53.7,33.3,17.9354,854.056,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:15.836,54.2,33.3,17.9354,855.289,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:17.070,53.7,25.0,17.9888,856.523,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:18.348,53.7,25.0,17.9888,857.801,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:19.611,53.7,28.6,17.9672,859.064,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:20.845,53.7,22.2,17.9616,860.298,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:22.078,53.7,25.0,17.913,861.531,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:23.311,53.7,22.2,17.8523,862.764,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:24.567,53.7,25.0,17.8523,864.02,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:25.834,53.7,25.0,17.8523,865.287,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:27.069,53.7,25.0,17.8794,866.522,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:28.302,53.7,25.0,17.8523,867.755,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:29.535,53.7,14.3,17.8523,868.988,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:30.793,53.2,25.0,17.8299,870.246,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:32.059,53.2,25.0,17.8514,871.512,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:33.291,52.6,22.2,17.8299,872.744,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:34.525,53.7,25.0,17.8243,873.978,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:35.758,53.2,25.0,17.8234,875.211,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:37.018,53.7,22.2,17.7748,876.471,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:38.300,52.6,16.7,17.7692,877.753,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:39.583,52.6,28.5,17.77,879.036,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:40.850,53.2,25.0,17.7972,880.303,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:42.083,53.2,22.2,17.7963,881.536,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:43.316,53.2,33.3,17.9319,882.769,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:44.550,53.2,22.2,17.9319,884.003,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:45.811,53.2,25.0,17.9104,885.264,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:47.077,52.6,26.6,17.8506,886.53,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:48.310,52.6,22.2,17.7481,887.763,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:49.543,53.7,25.0,17.7197,888.996,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:50.776,53.2,25.0,17.6925,890.229,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:52.037,53.7,25.0,17.6116,891.49,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:53.305,52.6,26.6,17.7946,892.758,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:54.540,52.6,25.0,17.7946,893.993,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:55.773,53.2,25.0,17.7946,895.226,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:57.006,52.6,12.5,17.8484,896.459,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:58.265,52.6,33.3,17.8484,897.718,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
02:59:59.531,52.6,25.0,17.8484,898.984,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
03:00:00.764,53.7,33.3,17.8475,900.217,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
03:00:01.997,52.6,14.3,17.8475,901.45,Recovery,Cryptojacking,CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,System,1
