Horodatage;Temps relatif (s);CPU (%);RAM (Mo);RAM (%);Lecture disque (Mo/s);Ecriture disque (Mo/s);Réseau (Ko/s);Température (°C);Fichiers chiffrés;Disque chiffré (%);Taille fichiers chiffres (Mo);Vitesse chiffrement (o/s)
20/04/2025 21:14;52.3;0.0;581.67;20.3;0.0;0.0;0;55.5;0;0.0;0.0;0
20/04/2025 21:14;53.35;0.0;581.67;20.3;0.0;0.0;0;54.0;0;0.0;0.0;0
20/04/2025 21:14;54.4;0.0;581.67;20.3;0.0;0.0;0;55.0;0;0.0;0.0;0
20/04/2025 21:14;55.45;0.5;581.67;20.3;0.0;0.04;0;55.0;0;0.0;0.0;0
20/04/2025 21:14;56.5;0.0;581.66;20.3;0.0;0.04;0;55.5;0;0.0;0.0;0
20/04/2025 21:14;57.56;0.5;581.41;20.3;0.0;0.0;0;55.0;0;0.0;0.0;0
20/04/2025 21:14;58.61;0.0;581.55;20.3;0.0;0.0;0;54.5;0;0.0;0.0;0
20/04/2025 21:14;59.66;0.0;581.65;20.3;0.0;0.0;0;54.5;0;0.0;0.0;0
20/04/2025 21:14;60.71;0.0;581.21;20.3;0.0;0.09;0;54.5;0;0.0;0.0;0
20/04/2025 21:14;61.76;0.0;581.45;20.3;0.0;0.0;0;53.5;0;0.0;0.0;0
20/04/2025 21:14;62.83;34.0;584.76;20.3;0.0;0.51;0;55.5;71;15.42;0.18;189128
20/04/2025 21:14;63.86;34.5;584.74;20.3;0.0;0.49;0;56.0;170;35.92;0.44;268451
20/04/2025 21:14;64.89;34.0;584.78;20.3;0.0;0.45;0;56.0;270;55.38;0.7;273540
20/04/2025 21:14;65.93;34.8;586.01;20.4;0.0;0.39;0;56.4;369;66.06;0.85;160227
20/04/2025 21:14;66.97;34.9;585.61;20.4;0.0;0.59;0;57.4;465;87.65;1.17;340704
20/04/2025 21:14;68.02;0.0;584.88;20.4;0.0;0.18;0;56.0;500;95.2;1.3;128642
20/04/2025 21:14;69.05;0.0;584.46;20.3;0.0;0.21;0;55.5;500;95.2;1.3;0
20/04/2025 21:14;70.08;0.0;584.05;20.3;0.0;0.0;0;56.0;500;95.2;1.3;0
20/04/2025 21:14;71.11;0.0;583.29;20.3;0.0;0.0;0;56.0;500;95.2;1.3;0
20/04/2025 21:14;72.14;0.5;583.19;20.3;0.0;0.0;0;56.4;500;95.2;1.3;0
20/04/2025 21:14;73.2;0.0;583.19;20.3;0.0;0.0;0;56.0;500;95.2;1.3;0
20/04/2025 21:14;74.27;0.0;583.43;20.3;0.0;0.0;0;55.0;500;95.2;1.3;0
