Timestamp,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
03:36:02.060,46.7,33.4,2.65626,241.773,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:03.280,47.2,14.3,2.67692,242.993,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:04.503,46.2,28.6,2.69572,244.216,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:05.732,46.2,37.5,2.67116,245.445,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:06.956,47.2,28.6,2.68702,246.669,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:08.184,47.2,28.6,2.67817,247.897,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:09.413,47.2,37.5,2.67867,249.126,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:10.640,47.2,28.6,2.68042,250.353,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:11.864,47.2,16.7,2.68182,251.577,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:13.084,46.2,42.9,2.66476,252.797,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:14.305,46.7,28.6,2.67967,254.018,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:15.527,46.7,28.6,2.68142,255.24,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:16.752,47.2,42.9,2.71113,256.465,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:17.979,46.2,37.5,2.65571,257.692,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:19.208,46.7,37.5,2.67827,258.921,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:20.433,46.7,28.6,2.70287,260.146,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:21.658,46.7,28.6,2.67692,261.371,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:22.875,47.2,33.3,2.66541,262.588,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:24.095,46.2,28.6,2.68717,263.808,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:25.317,47.2,42.9,2.68622,265.03,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:26.540,46.7,33.3,2.68102,266.253,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:27.765,47.2,25.0,2.68062,267.478,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:28.988,46.2,37.5,2.66661,268.701,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:30.218,47.2,16.7,2.68172,269.931,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:31.444,47.7,37.5,2.68637,271.157,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:32.668,46.7,42.9,2.68472,272.381,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:33.890,46.7,16.7,2.68172,273.603,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:35.112,46.7,28.6,2.66671,274.825,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:36.336,47.2,33.4,2.68447,276.049,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:37.559,46.2,28.6,2.66951,277.272,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:38.789,47.7,25.0,2.72128,278.502,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:40.026,47.2,28.6,2.68522,279.739,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:41.258,46.7,22.2,2.68082,280.971,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:42.475,47.7,33.3,2.67772,282.188,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:43.705,47.7,28.6,2.72173,283.418,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:44.923,47.2,37.5,2.70483,284.636,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:46.147,47.7,42.9,2.65301,285.86,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:47.374,47.2,37.5,2.67922,287.087,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:48.595,46.7,25.0,2.66641,288.308,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:49.824,47.2,37.5,2.69097,289.537,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:51.052,47.2,33.4,2.67767,290.765,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:52.278,47.7,42.9,2.67407,291.991,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:53.496,46.7,28.6,2.68207,293.209,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:54.721,47.7,37.5,2.69432,294.434,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:55.943,47.2,42.9,2.66906,295.656,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:57.176,47.7,25.0,2.66956,296.889,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:58.400,47.7,37.5,2.65426,298.113,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:36:59.628,47.2,37.5,2.64816,299.341,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:00.851,47.2,42.9,2.70122,300.564,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:02.078,48.7,28.6,2.69187,301.791,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:03.301,46.7,33.3,2.66406,303.014,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:04.525,47.2,28.6,2.69207,304.238,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:05.747,48.2,42.9,2.69817,305.46,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:06.975,48.2,28.6,2.66491,306.688,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:08.199,46.7,28.6,2.70182,307.912,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:09.427,47.2,28.6,2.68757,309.14,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:10.657,46.7,37.5,2.64551,310.37,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:11.878,47.7,28.6,2.70022,311.591,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:13.099,47.2,33.4,2.67672,312.812,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:14.321,47.2,37.5,2.70898,314.034,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:15.549,47.2,37.5,2.70608,315.262,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:16.777,46.2,28.6,2.69867,316.49,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:18.007,47.2,44.4,2.67116,317.72,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:19.227,48.7,14.3,2.69132,318.94,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:20.448,47.7,33.3,2.67617,320.161,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:21.669,47.2,28.6,2.66641,321.382,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:22.889,47.7,28.6,2.71178,322.602,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:24.117,48.2,42.9,2.68362,323.83,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:25.340,47.2,42.9,2.67537,325.053,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:26.565,48.2,28.6,2.70197,326.278,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:27.790,47.2,28.6,2.66981,327.503,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:29.015,47.2,16.7,2.67567,328.728,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:30.238,47.7,33.3,2.69072,329.951,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:31.458,47.2,16.7,2.69997,331.171,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:32.679,48.2,42.9,2.66851,332.392,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:33.916,47.2,25.0,2.69417,333.629,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:35.143,46.7,42.9,2.68862,334.856,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:36.367,48.2,25.0,2.70528,336.08,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:37.593,47.2,42.9,2.70843,337.306,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:38.817,47.2,33.3,2.71178,338.53,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:40.044,48.2,33.4,2.68342,339.757,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:41.262,47.7,25.0,2.70963,340.975,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:42.483,48.2,16.7,2.69667,342.196,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:43.710,47.7,44.4,2.67402,343.423,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:44.934,47.7,14.3,2.68257,344.647,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:46.152,47.2,50.0,2.70167,345.865,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:47.376,47.7,37.5,2.70077,347.089,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:48.608,48.7,37.5,2.68217,348.321,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:49.828,47.7,37.5,2.70287,349.541,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:51.045,47.7,37.5,2.69667,350.758,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:52.267,48.2,33.3,2.68802,351.98,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:53.486,47.7,33.4,2.68132,353.199,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:54.712,47.7,37.5,2.70923,354.425,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:55.934,47.7,30.0,2.68907,355.647,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:57.123,48.2,33.3,2.72098,356.836,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:58.312,48.7,33.3,2.67211,358.025,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:37:59.501,47.7,25.0,2.69867,359.214,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:00.690,49.6,25.0,2.67046,360.403,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:01.916,48.2,42.9,2.67006,361.629,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:03.134,47.7,20.0,2.68692,362.847,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:04.354,47.7,28.6,2.66996,364.067,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:05.576,49.1,28.6,2.67361,365.289,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:06.806,48.2,28.6,2.71128,366.519,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:08.038,49.1,37.5,2.71978,367.751,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:09.272,48.2,42.9,2.68887,368.985,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:10.496,48.2,37.5,2.70322,370.209,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:11.733,48.2,33.3,2.70032,371.446,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:12.963,47.7,37.5,2.68042,372.676,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:14.191,48.7,37.5,2.70042,373.904,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:15.415,48.7,28.6,2.69702,375.128,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:16.638,48.7,33.4,2.69372,376.351,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:17.857,47.7,33.3,2.70187,377.57,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:19.076,48.2,16.7,2.70267,378.789,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:20.297,48.7,28.6,2.71268,380.01,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:21.518,48.7,28.6,2.70643,381.231,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:22.751,47.7,44.4,2.67507,382.464,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:23.974,48.7,37.5,2.68962,383.687,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:25.203,49.1,28.6,2.67962,384.916,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:26.432,48.7,28.6,2.69082,386.145,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:27.663,47.7,42.9,2.70182,387.376,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:28.891,48.7,16.7,2.71708,388.604,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:30.114,49.1,33.3,2.67707,389.827,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:31.335,47.7,25.0,2.68817,391.048,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:32.554,48.7,28.6,2.68717,392.267,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:33.771,48.2,33.3,2.72288,393.484,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:35.000,49.1,37.5,2.68367,394.713,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:36.220,48.2,33.3,2.69097,395.933,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:37.452,48.7,37.5,2.68972,397.165,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:38.671,48.2,36.4,2.69997,398.384,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:39.860,49.1,40.0,2.70037,399.573,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:41.049,48.7,25.0,2.69242,400.762,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:42.238,50.1,25.0,2.68722,401.951,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:43.428,49.1,40.0,2.71388,403.141,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:44.659,49.1,37.5,2.70032,404.372,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:45.883,49.1,42.9,2.70377,405.596,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:47.107,49.1,28.6,2.67692,406.82,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:48.331,48.2,37.5,2.70342,408.044,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:49.550,49.1,33.3,2.68292,409.263,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:50.773,48.2,20.0,2.70342,410.486,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:51.993,48.2,44.4,2.71468,411.706,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:53.212,48.2,33.4,2.70022,412.925,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:54.455,49.1,40.0,2.69142,414.168,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:55.647,50.1,33.3,2.71788,415.36,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:56.839,49.1,0.0,2.71168,416.552,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:58.029,49.1,33.3,2.71248,417.742,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:38:59.220,48.2,40.0,2.69157,418.933,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:00.441,49.6,28.6,2.71068,420.154,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:01.665,48.7,50.0,2.69217,421.378,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:02.885,49.6,42.9,2.70137,422.598,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:04.109,48.7,28.6,2.71353,423.822,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:05.331,48.2,42.9,2.69607,425.044,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:06.550,48.2,42.9,2.68212,426.263,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:07.770,48.7,16.7,2.71663,427.483,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:08.999,49.1,28.6,2.68732,428.712,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:10.221,49.1,42.9,2.70583,429.934,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:11.447,49.6,50.0,2.71528,431.16,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:12.672,48.7,37.5,2.70568,432.385,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:13.895,48.2,33.4,2.70472,433.608,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:15.115,49.6,33.3,2.72823,434.828,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:16.340,48.7,28.6,2.68367,436.053,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:17.563,47.7,42.9,2.70382,437.276,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:18.781,49.6,16.7,2.69837,438.494,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:20.006,48.7,16.7,2.69757,439.719,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:21.227,48.2,25.0,2.68727,440.94,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:22.446,49.1,42.9,2.68257,442.159,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:23.666,48.7,16.7,2.69632,443.379,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:24.888,48.7,20.0,2.69847,444.601,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:26.111,49.1,28.6,2.69012,445.824,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:27.333,48.7,33.4,2.68157,447.046,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:28.557,48.2,16.7,2.66956,448.27,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:29.791,48.2,28.6,2.67747,449.504,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:31.015,48.2,42.9,2.69352,450.728,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:32.244,48.7,37.5,2.69432,451.957,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:33.467,48.2,33.4,2.72373,453.18,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:34.688,48.2,33.3,2.73674,454.401,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:35.909,48.2,33.3,2.69767,455.622,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:37.130,48.7,28.6,2.68797,456.843,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:38.356,48.7,28.6,2.68672,458.069,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:39.586,49.1,44.4,2.70778,459.299,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:40.814,48.2,42.9,2.74099,460.527,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:42.036,47.7,42.9,2.70217,461.749,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:43.258,48.7,33.4,2.70442,462.971,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:44.477,47.2,37.5,2.70878,464.19,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:45.699,48.2,33.3,2.70247,465.412,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:46.924,48.7,28.6,2.68832,466.637,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:48.157,49.1,33.3,2.66481,467.87,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:49.382,49.1,28.6,2.72538,469.095,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:50.604,47.7,33.4,2.70983,470.317,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:51.827,48.7,25.0,2.71873,471.54,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:53.052,48.7,33.4,2.72003,472.765,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:54.275,48.2,42.9,2.71108,473.988,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:55.508,49.1,55.5,2.71348,475.221,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:56.727,48.7,42.9,2.71358,476.44,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:57.946,47.7,44.4,2.69857,477.659,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:39:59.167,48.7,50.0,2.69627,478.88,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:00.392,48.7,42.9,2.70938,480.105,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:01.622,49.1,16.7,2.71028,481.335,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:02.851,47.7,37.5,2.68437,482.564,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:04.081,49.1,25.0,2.70277,483.794,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:05.302,49.1,37.5,2.68542,485.015,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:06.526,49.1,28.6,2.71948,486.239,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:07.746,48.2,28.6,2.70773,487.459,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:08.969,48.7,25.0,2.73178,488.682,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
03:40:10.192,49.1,20.0,2.71408,489.905,Attack,Denial of Service,PyFlooder (HTTP),Raspberry Pi 4B 8GB,System,1
