Timestamp,CPU Usage User (%),CPU Usage System (%),CPU Usage Wait (%),Processes Runnable,Processes Blocked,Process Switches,Process Forks,Process Execs,Network lo Received (Ko/s),Network eth0 Received (Ko/s),Network wlan0 Received (Ko/s),Network lo Sent (Ko/s),Network eth0 Sent (Ko/s),Network wlan0 Sent (Ko/s),Network Packet lo Received,Network Packet eth0 Received,Network Packet wlan0 Received,Network Packet lo Sent,Network Packet eth0 Sent,Network Packet wlan0 Sent,Disk mmcblk0 Usage (%),Disk mmcblk0p1 Usage (%),Disk mmcblk0p2 Usage (%),Disk mmcblk0 Read (Ko/s),Disk mmcblk0p1 Read (Ko/s),Disk mmcblk0p2 Read (Ko/s),Disk mmcblk0 Write (Ko/s),Disk mmcblk0p1 Write (Ko/s),Disk mmcblk0p2 Write (Ko/s),Disk mmcblk0 Block Size (Ko),Disk mmcblk0p1 Block Size (Ko),Disk mmcblk0p2 Block Size (Ko),Disk mmcblk0 Transfers,Disk mmcblk0p1 Transfers,Disk mmcblk0p2 Transfers,JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),JFS boot/firmware Usage (%),Relative Time (s),CPU Usage (%),Memory Usage (%),Memory Active (%),Memory Buffers (%),Memory Cached (%),Memory Inactive (%),Mode,Attack Type,Attack,Host,Measurement,Run
14:34:44.000,0.7,3.1,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,0.0,3.700000000000003,6.207752429235313,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:45.000,0.0,0.0,0.0,1,0,76.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,1.0,0.0,6.207752429235313,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:46.000,0.2,0.2,0.0,1,0,89.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,2.0,0.5,6.2156738487536884,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9618715673848752,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:47.000,0.0,0.2,0.0,1,0,82.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,3.0,0.20000000000000284,6.220954795099276,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9618715673848752,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:48.000,0.0,0.2,0.2,1,0,119.7,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,31.9,16.0,0.0,16.0,2.0,0.0,2.0,0.0,0.2,8.5,28.0,4.0,0.5,6.2156738487536884,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:49.000,0.0,0.2,0.0,1,0,79.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,5.0,0.20000000000000284,6.2156738487536884,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:50.000,0.0,0.0,0.0,1,0,83.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,6.0,0.0,6.2183143219264885,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9565906210392903,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:51.000,0.2,0.2,0.0,1,0,78.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,7.0,0.5,6.2183143219264885,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9565906210392903,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:52.000,0.0,0.2,0.0,1,0,99.7,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,8.0,0.20000000000000284,6.207752429235313,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
14:34:53.000,0.0,0.2,0.0,1,0,79.8,2.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.5,28.0,9.0,0.20000000000000284,6.2156738487536884,1.3677651035065483,0.3459019856358259,2.3817068018588934,1.9592310942120832,Idle,Denial of Service,GoldenEye (HTTP),Raspberry Pi 4B 4GB,nmon,1
