Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
03:01:56.000,75.0,77.0,76.0,77.0,77.0,18.3,14.6,0.0,0.0,24.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:01:58.000,74.0,75.0,73.0,74.0,78.0,14.8,11.3,0.0,0.0,26.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:00.000,77.0,75.0,76.0,76.0,77.0,16.3,12.8,0.0,0.0,28.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:02.000,77.0,78.0,79.0,80.0,80.0,17.5,13.9,0.0,0.0,30.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:04.000,75.0,79.0,80.0,78.0,80.0,16.8,13.3,0.0,0.0,32.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:06.000,73.0,74.0,76.0,73.0,78.0,16.8,13.2,0.0,0.0,34.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:08.000,74.0,76.0,73.0,74.0,77.0,14.8,11.3,0.0,0.0,36.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:10.000,74.0,74.0,73.0,72.0,74.0,14.7,11.2,0.0,0.0,38.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:12.000,74.0,75.0,73.0,73.0,75.0,15.6,12.1,0.0,0.0,40.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:14.000,74.0,75.0,72.0,73.0,76.0,18.4,14.8,0.0,0.0,42.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:16.000,78.0,78.0,78.0,78.0,78.0,15.1,11.6,0.0,0.0,44.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:18.000,75.0,76.0,73.0,75.0,77.0,17.7,14.1,0.0,0.0,46.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:20.000,75.0,76.0,74.0,74.0,77.0,17.8,14.2,0.1,0.0,48.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:22.000,73.0,75.0,74.0,75.0,78.0,16.1,12.5,0.0,0.0,50.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:24.000,78.0,79.0,78.0,76.0,79.0,13.9,10.4,0.0,0.0,52.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:26.000,73.0,75.0,77.0,74.0,78.0,18.9,15.2,0.0,0.0,54.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:28.000,74.0,75.0,73.0,73.0,75.0,16.5,13.0,0.0,0.0,56.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:30.000,75.0,78.0,75.0,75.0,79.0,18.8,15.1,0.0,0.0,58.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:32.000,75.0,75.0,73.0,73.0,75.0,16.9,13.3,0.0,0.0,60.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:34.000,75.0,75.0,74.0,73.0,77.0,17.7,14.1,0.0,0.0,62.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:36.000,78.0,78.0,77.0,75.0,78.0,15.4,11.9,0.0,0.0,64.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:38.000,73.0,74.0,71.0,72.0,74.0,12.5,9.1,0.0,0.0,66.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:40.000,79.0,75.0,72.0,78.0,79.0,15.1,11.6,0.0,0.0,68.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:42.000,74.0,74.0,73.0,72.0,78.0,17.3,13.7,0.0,0.0,70.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:44.000,76.0,75.0,73.0,73.0,76.0,20.5,16.8,0.0,0.0,72.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:46.000,77.0,77.0,77.0,74.0,79.0,20.1,16.5,0.0,0.0,74.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:48.000,76.0,79.0,77.0,75.0,79.0,14.6,11.1,0.0,0.0,76.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:50.000,75.0,76.0,73.0,73.0,76.0,15.2,11.6,0.0,0.0,78.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:52.000,77.0,76.0,73.0,74.0,78.0,13.2,9.8,0.0,0.0,80.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:54.000,78.0,73.0,78.0,72.0,78.0,14.6,11.2,0.0,0.0,82.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:56.000,77.0,79.0,77.0,77.0,79.0,17.3,13.7,0.0,0.0,84.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:02:58.000,73.0,72.0,72.0,73.0,73.0,13.5,10.1,0.0,0.0,86.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:00.000,76.0,76.0,76.0,76.0,76.0,14.5,11.1,0.0,0.0,88.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:02.000,73.0,74.0,72.0,76.0,76.0,13.4,10.0,0.0,0.0,90.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:04.000,76.0,75.0,72.0,75.0,77.0,16.7,13.2,0.0,0.0,92.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:06.000,81.0,76.0,74.0,75.0,81.0,20.4,16.7,0.0,0.0,94.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:08.000,77.0,77.0,76.0,75.0,77.0,19.2,15.5,0.0,0.0,96.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:10.000,78.0,80.0,73.0,77.0,80.0,14.3,10.9,0.0,0.0,98.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:12.000,78.0,79.0,77.0,77.0,79.0,14.5,11.0,0.0,0.0,100.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:14.000,76.0,74.0,76.0,75.0,76.0,17.1,13.5,0.0,0.0,102.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:16.000,73.0,75.0,71.0,73.0,77.0,14.8,11.3,0.0,0.0,104.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:18.000,74.0,75.0,74.0,75.0,78.0,16.3,12.8,0.0,0.0,106.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:20.000,75.0,76.0,73.0,73.0,79.0,16.0,12.5,0.0,0.0,108.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:22.000,74.0,77.0,73.0,76.0,78.0,14.5,11.1,0.0,0.0,110.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:25.000,78.0,79.0,78.0,78.0,79.0,16.8,13.2,0.0,0.0,113.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:27.000,78.0,75.0,72.0,77.0,78.0,14.6,11.2,0.0,0.0,115.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:29.000,79.0,80.0,79.0,78.0,80.0,17.8,14.1,0.0,0.0,117.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:31.000,80.0,77.0,73.0,74.0,80.0,19.0,15.3,0.0,0.0,119.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:33.000,79.0,80.0,75.0,78.0,80.0,15.4,11.9,0.0,0.0,121.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:35.000,73.0,73.0,72.0,73.0,75.0,15.4,11.9,0.0,0.0,123.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:37.000,68.0,68.0,68.0,68.0,68.0,17.2,13.7,0.0,0.0,125.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:39.000,78.0,79.0,78.0,78.0,79.0,18.5,14.9,0.0,0.0,127.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:41.000,73.0,73.0,71.0,73.0,73.0,13.4,10.0,0.0,0.0,129.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:43.000,80.0,80.0,79.0,79.0,79.0,17.9,14.3,0.0,0.0,131.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:45.000,75.0,73.0,73.0,74.0,75.0,16.9,13.3,0.0,0.0,133.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:47.000,73.0,74.0,72.0,74.0,74.0,16.0,12.4,0.0,0.0,135.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:49.000,74.0,74.0,72.0,75.0,77.0,17.6,14.0,0.0,0.0,137.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:51.000,78.0,80.0,79.0,78.0,80.0,19.0,15.4,0.0,0.0,139.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:53.000,74.0,75.0,72.0,74.0,76.0,19.2,15.6,0.0,0.0,141.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:55.000,72.0,73.0,71.0,72.0,74.0,13.9,10.4,0.0,0.0,143.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:57.000,79.0,75.0,78.0,77.0,78.0,18.9,15.3,0.0,0.0,145.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:03:59.000,79.0,75.0,79.0,77.0,79.0,16.4,12.8,0.0,0.0,147.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:01.000,78.0,75.0,78.0,79.0,79.0,15.4,11.9,0.0,0.0,149.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:03.000,74.0,80.0,73.0,78.0,80.0,18.6,15.0,0.0,0.0,151.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:05.000,76.0,76.0,76.0,76.0,76.0,14.7,11.2,0.0,0.0,153.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:07.000,78.0,78.0,78.0,78.0,78.0,16.1,12.5,0.0,0.0,155.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:09.000,73.0,80.0,76.0,79.0,79.0,16.6,13.0,0.0,0.0,157.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:11.000,75.0,75.0,72.0,73.0,75.0,16.3,12.7,0.0,0.0,159.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:13.000,77.0,77.0,77.0,75.0,80.0,16.9,13.3,0.0,0.0,161.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:15.000,72.0,73.0,70.0,73.0,78.0,17.8,14.1,0.0,0.0,163.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:17.000,78.0,79.0,78.0,80.0,80.0,16.4,12.8,0.0,0.0,165.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:19.000,78.0,81.0,75.0,75.0,81.0,18.5,14.9,0.0,0.0,167.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:21.000,75.0,76.0,72.0,74.0,76.0,17.3,13.8,0.0,0.0,169.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:23.000,72.0,74.0,71.0,73.0,76.0,16.6,13.2,0.0,0.0,171.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:25.000,73.0,79.0,77.0,77.0,79.0,16.7,13.1,0.0,0.0,173.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:27.000,73.0,75.0,71.0,72.0,75.0,17.3,13.7,0.0,0.0,175.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:29.000,72.0,73.0,71.0,73.0,73.0,15.3,11.8,0.0,0.0,177.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:31.000,72.0,74.0,72.0,73.0,75.0,15.3,11.8,0.0,0.0,179.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:33.000,75.0,81.0,78.0,75.0,81.0,16.0,12.5,0.0,0.0,181.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:35.000,73.0,74.0,71.0,73.0,74.0,16.6,13.1,0.0,0.0,183.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:37.000,79.0,78.0,75.0,77.0,79.0,16.0,12.5,0.0,0.0,185.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:39.000,77.0,78.0,76.0,77.0,78.0,15.7,12.2,0.0,0.0,187.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:41.000,73.0,77.0,72.0,77.0,80.0,13.4,9.9,0.0,0.0,189.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:43.000,72.0,73.0,70.0,73.0,74.0,15.3,11.7,0.0,0.0,191.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:45.000,73.0,73.0,70.0,73.0,76.0,15.9,12.4,0.0,0.0,193.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:47.000,75.0,79.0,72.0,78.0,79.0,17.4,13.8,0.0,0.0,195.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:49.000,78.0,80.0,77.0,78.0,80.0,16.7,13.2,0.0,0.0,197.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:51.000,73.0,74.0,72.0,74.0,77.0,17.1,13.5,0.0,0.0,199.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:53.000,72.0,75.0,72.0,74.0,78.0,15.1,11.6,0.0,0.0,201.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:55.000,73.0,75.0,72.0,72.0,77.0,15.1,11.6,0.0,0.0,203.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:57.000,76.0,79.0,74.0,79.0,80.0,15.3,11.9,0.0,0.0,205.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:04:59.000,76.0,76.0,71.0,72.0,75.0,14.0,10.5,0.0,0.0,207.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:01.000,77.0,74.0,71.0,78.0,78.0,17.1,13.5,0.0,0.0,209.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:03.000,77.0,78.0,72.0,78.0,78.0,15.2,11.7,0.0,0.0,211.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:05.000,72.0,73.0,70.0,72.0,73.0,13.7,10.2,0.0,0.0,213.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:07.000,76.0,77.0,76.0,77.0,78.0,16.4,12.9,0.0,0.0,215.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:09.000,72.0,73.0,72.0,73.0,76.0,18.5,14.9,0.0,0.0,217.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:11.000,79.0,76.0,76.0,73.0,79.0,14.3,10.9,0.0,0.0,219.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:13.000,74.0,73.0,71.0,72.0,73.0,16.4,12.8,0.0,0.0,221.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:15.000,72.0,73.0,70.0,72.0,73.0,14.2,10.8,0.0,0.0,223.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:17.000,77.0,73.0,76.0,78.0,78.0,15.8,12.3,0.0,0.0,225.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:19.000,73.0,79.0,77.0,78.0,79.0,19.3,15.6,0.0,0.0,227.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:21.000,74.0,74.0,71.0,73.0,76.0,17.1,13.5,0.0,0.0,229.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:23.000,72.0,74.0,75.0,74.0,78.0,16.0,12.5,0.0,0.0,231.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:25.000,77.0,78.0,76.0,77.0,78.0,14.6,11.1,0.0,0.0,233.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:27.000,77.0,76.0,80.0,74.0,80.0,17.8,14.3,0.0,0.0,235.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:29.000,73.0,74.0,72.0,73.0,75.0,17.1,13.5,0.0,0.0,237.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:31.000,73.0,79.0,78.0,78.0,79.0,15.5,12.0,0.0,0.0,239.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:33.000,73.0,75.0,74.0,73.0,78.0,15.7,12.1,0.0,0.0,241.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:35.000,73.0,75.0,73.0,73.0,75.0,14.2,10.7,0.0,0.0,243.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:37.000,72.0,73.0,72.0,73.0,75.0,13.6,10.0,0.0,0.0,245.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:39.000,73.0,72.0,70.0,72.0,73.0,15.6,12.1,0.0,0.0,247.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:41.000,74.0,79.0,74.0,76.0,79.0,13.1,9.8,0.0,0.0,249.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:43.000,72.0,72.0,72.0,72.0,73.0,16.8,13.2,0.0,0.0,251.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:45.000,72.0,72.0,72.0,72.0,72.0,16.1,12.6,0.0,0.0,253.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:47.000,73.0,78.0,79.0,78.0,79.0,16.3,12.7,0.0,0.0,255.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:49.000,75.0,80.0,78.0,74.0,80.0,16.1,12.6,0.0,0.0,257.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:51.000,78.0,79.0,76.0,73.0,79.0,16.6,13.0,0.0,0.0,259.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
03:05:53.000,78.0,78.0,77.0,75.0,78.0,16.6,13.0,0.0,0.0,261.0,Attack,Cryptojacking,CoinIMP (CPU) (30%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
