Timestamp,CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Temperature (°C),CPU Power (W),CPU Power Cores (W),CPU Graphics Power (W),GPU Temperature (°C),Relative Time (s),Mode,Attack Type,Attack,Host,Measurement,Run
04:54:37.000,77.0,79.0,76.0,76.0,79.0,22.6,18.7,0.0,0.0,117.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:39.000,72.0,72.0,70.0,72.0,74.0,22.7,18.8,0.0,0.0,119.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:41.000,72.0,73.0,70.0,73.0,75.0,15.0,11.4,0.0,0.0,121.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:43.000,78.0,78.0,75.0,77.0,78.0,21.2,17.3,0.0,0.0,123.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:45.000,70.0,73.0,70.0,71.0,73.0,21.5,17.7,0.0,0.0,125.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:47.000,77.0,79.0,76.0,77.0,79.0,22.9,19.0,0.0,0.0,127.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:49.000,77.0,76.0,73.0,76.0,77.0,23.4,19.5,0.0,0.0,129.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:51.000,76.0,79.0,72.0,75.0,79.0,18.4,14.8,0.0,0.0,131.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:53.000,73.0,74.0,74.0,76.0,77.0,19.2,15.5,0.0,0.0,133.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:55.000,73.0,76.0,74.0,73.0,78.0,25.4,21.4,0.0,0.0,135.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:57.000,75.0,78.0,77.0,76.0,78.0,16.2,12.7,0.0,0.0,137.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:54:59.000,75.0,77.0,75.0,79.0,79.0,22.2,18.4,0.0,0.0,139.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:01.000,74.0,74.0,74.0,73.0,76.0,25.1,21.0,0.1,0.0,141.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:03.000,75.0,78.0,77.0,76.0,78.0,19.1,15.5,0.0,0.0,143.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:05.000,76.0,77.0,76.0,76.0,77.0,16.8,13.2,0.0,0.0,145.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:07.000,72.0,73.0,72.0,72.0,73.0,21.4,17.7,0.0,0.0,147.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:09.000,74.0,79.0,73.0,72.0,80.0,22.4,18.7,0.0,0.0,149.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:11.000,72.0,73.0,73.0,72.0,74.0,19.1,15.6,0.0,0.0,151.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:13.000,73.0,73.0,73.0,73.0,73.0,20.9,17.3,0.0,0.0,153.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:15.000,79.0,78.0,79.0,74.0,79.0,21.6,17.9,0.0,0.0,155.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:17.000,75.0,75.0,74.0,77.0,77.0,24.0,20.3,0.0,0.0,157.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:19.000,74.0,79.0,75.0,75.0,80.0,24.6,20.8,0.0,0.0,159.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:21.000,77.0,77.0,76.0,74.0,78.0,22.2,18.5,0.0,0.0,161.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:23.000,78.0,79.0,78.0,79.0,79.0,22.7,19.0,0.0,0.0,163.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:25.000,78.0,81.0,80.0,75.0,81.0,24.1,20.3,0.0,0.0,165.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:27.000,74.0,78.0,74.0,75.0,80.0,23.0,19.3,0.0,0.0,167.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:29.000,77.0,80.0,77.0,77.0,79.0,19.2,15.7,0.0,0.0,169.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:31.000,73.0,75.0,72.0,72.0,75.0,17.6,14.0,0.0,0.0,171.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:33.000,76.0,79.0,77.0,76.0,79.0,20.5,16.9,0.0,0.0,173.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:35.000,73.0,75.0,73.0,74.0,77.0,20.3,16.7,0.0,0.0,175.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:37.000,75.0,77.0,75.0,75.0,79.0,20.4,16.8,0.0,0.0,177.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:39.000,74.0,74.0,72.0,74.0,76.0,21.2,17.5,0.0,0.0,179.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:41.000,78.0,80.0,79.0,77.0,80.0,18.6,15.0,0.0,0.0,181.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:43.000,74.0,77.0,74.0,75.0,77.0,19.1,15.4,0.0,0.0,183.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:45.000,78.0,79.0,76.0,77.0,79.0,16.5,12.9,0.0,0.0,185.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:47.000,72.0,73.0,72.0,77.0,77.0,18.1,14.5,0.0,0.0,187.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:49.000,72.0,75.0,73.0,73.0,76.0,20.1,16.5,0.0,0.0,189.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:51.000,72.0,73.0,72.0,72.0,74.0,20.0,16.4,0.0,0.0,191.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:53.000,74.0,75.0,72.0,73.0,77.0,19.3,15.7,0.0,0.0,193.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:55.000,74.0,78.0,73.0,74.0,81.0,19.2,15.6,0.0,0.0,195.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:57.000,74.0,75.0,71.0,74.0,75.0,19.5,15.9,0.0,0.0,197.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:55:59.000,77.0,79.0,77.0,77.0,79.0,22.4,18.8,0.0,0.0,199.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:01.000,76.0,78.0,76.0,76.0,78.0,19.9,16.3,0.0,0.0,201.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:03.000,74.0,77.0,73.0,76.0,77.0,18.2,14.7,0.0,0.0,203.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:05.000,74.0,77.0,73.0,74.0,79.0,21.1,17.4,0.0,0.0,205.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:07.000,76.0,75.0,73.0,74.0,77.0,19.9,16.3,0.0,0.0,207.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:09.000,73.0,74.0,72.0,74.0,76.0,18.5,14.9,0.0,0.0,209.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:11.000,74.0,74.0,72.0,73.0,74.0,19.1,15.5,0.0,0.0,211.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:13.000,76.0,75.0,74.0,75.0,77.0,21.4,17.8,0.0,0.0,213.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:15.000,74.0,75.0,71.0,77.0,77.0,19.0,15.4,0.0,0.0,215.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:17.000,73.0,74.0,72.0,73.0,74.0,19.0,15.4,0.0,0.0,217.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:19.000,73.0,74.0,72.0,72.0,74.0,18.0,14.4,0.0,0.0,219.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:21.000,79.0,78.0,76.0,76.0,79.0,20.3,16.6,0.0,0.0,221.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:23.000,74.0,77.0,78.0,75.0,78.0,20.8,17.1,0.0,0.0,223.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:25.000,74.0,75.0,72.0,73.0,76.0,18.6,15.0,0.0,0.0,225.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:27.000,78.0,80.0,77.0,78.0,80.0,16.6,13.0,0.0,0.0,227.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:29.000,74.0,75.0,73.0,74.0,77.0,19.2,15.5,0.0,0.0,229.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:32.000,74.0,76.0,77.0,74.0,79.0,17.6,14.0,0.0,0.0,232.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:34.000,73.0,75.0,73.0,78.0,78.0,20.1,16.5,0.0,0.0,234.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:36.000,74.0,75.0,74.0,74.0,75.0,19.2,15.6,0.0,0.0,236.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:38.000,77.0,78.0,77.0,76.0,78.0,16.7,13.2,0.0,0.0,238.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:40.000,79.0,79.0,79.0,76.0,79.0,19.9,16.2,0.0,0.0,240.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:42.000,75.0,77.0,78.0,74.0,79.0,18.4,14.8,0.0,0.0,242.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:44.000,78.0,80.0,78.0,78.0,79.0,16.3,12.8,0.0,0.0,244.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:46.000,74.0,76.0,73.0,73.0,76.0,16.9,13.3,0.0,0.0,246.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:48.000,73.0,75.0,71.0,73.0,76.0,14.9,11.4,0.0,0.0,248.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:50.000,78.0,80.0,80.0,77.0,80.0,18.0,14.3,0.0,0.0,250.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:52.000,74.0,76.0,73.0,73.0,76.0,17.9,14.3,0.0,0.0,252.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:54.000,79.0,80.0,77.0,78.0,80.0,18.5,14.8,0.0,0.0,254.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:56.000,74.0,74.0,73.0,74.0,75.0,16.7,13.1,0.0,0.0,256.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:56:58.000,73.0,75.0,72.0,78.0,78.0,16.7,13.1,0.0,0.0,258.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:57:00.000,73.0,80.0,76.0,77.0,80.0,18.5,14.9,0.0,0.0,260.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
04:57:02.000,78.0,79.0,77.0,77.0,79.0,20.6,17.0,0.0,0.0,262.0,Attack,Cryptojacking,CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,Open Hardware Monitor,1
