Horodatage;Temps relatif (s);CPU (%);RAM (Mo);RAM (%);Lecture disque (Mo/s);Ecriture disque (Mo/s);Réseau (Ko/s);Température (°C);Fichiers chiffrés;Disque chiffré (%);Taille fichiers chiffres (Mo);Vitesse chiffrement (o/s)
13/04/2025 21:19;317.19;0.0;644.8;21.9;0.0;0.0;0.0;64.2;1432;38.49;193.7;0
13/04/2025 21:19;318.31;0.0;644.8;21.9;0.0;0.01;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;319.42;0.0;644.8;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;320.54;0.0;644.8;21.9;0.0;0.0;0.0;63.7;1432;38.49;193.7;0
13/04/2025 21:19;321.65;0.5;644.8;21.9;0.0;0.01;0.0;64.2;1432;38.49;193.7;0
13/04/2025 21:19;322.82;0.0;645.04;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;323.93;0.0;645.04;21.9;0.0;0.04;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;325.05;0.0;645.04;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;326.16;0.0;645.04;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;327.28;0.0;645.04;21.9;0.0;0.01;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;328.46;0.0;645.03;21.9;0.0;0.0;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;329.57;0.0;645.03;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;330.69;0.0;644.78;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;331.8;3.0;643.53;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;332.92;0.0;643.01;21.9;0.0;0.05;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;334.11;0.0;643.5;21.9;0.0;0.0;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;335.22;0.0;643.77;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;336.34;0.0;643.05;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;337.45;0.0;643.29;21.9;0.0;0.0;0.0;63.7;1432;38.49;193.7;0
13/04/2025 21:19;338.56;0.0;643.29;21.9;0.0;0.02;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;339.75;0.0;643.53;21.9;0.0;0.01;0.0;61.8;1432;38.49;193.7;0
13/04/2025 21:19;340.86;0.0;643.54;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;341.98;0.0;643.78;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;343.09;0.0;643.78;21.9;0.0;0.0;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:19;344.21;0.0;643.78;21.9;0.0;0.02;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;345.4;0.0;643.78;21.9;0.0;0.0;0.0;62.3;1432;38.49;193.7;0
13/04/2025 21:19;346.51;0.0;643.78;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;347.63;0.0;643.78;21.9;0.0;0.0;0.0;62.3;1432;38.49;193.7;0
13/04/2025 21:19;348.74;0.0;643.78;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:19;349.86;0.0;644.03;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:20;351.03;0.0;644.02;21.9;0.0;0.11;0.0;62.3;1432;38.49;193.7;0
13/04/2025 21:20;352.15;0.0;644.26;21.9;0.0;0.05;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:20;353.26;0.0;644.26;21.9;0.0;0.0;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:20;354.38;0.0;644.5;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:20;355.49;0.0;644.5;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
13/04/2025 21:20;356.68;0.0;644.5;21.9;0.0;0.0;0.0;62.8;1432;38.49;193.7;0
13/04/2025 21:20;357.8;0.0;644.5;21.9;0.0;0.0;0.0;63.3;1432;38.49;193.7;0
