Timestamp;CPU Core #1;CPU Core #2;CPU Core #3;CPU Core #4;CPU Package;CPU Package Power;CPU Cores Power;CPU Graphics Power;GPU Core
2025-04-03 05:27:42;73,0 °C;74,0 °C;72,0 °C;72,0 °C;74,0 °C;16,4 W;12,8 W;0,0 W;0,0 °C
2025-04-03 05:27:44;74,0 °C;81,0 °C;81,0 °C;73,0 °C;81,0 °C;19,9 W;16,2 W;0,0 W;0,0 °C
2025-04-03 05:27:46;79,0 °C;80,0 °C;78,0 °C;78,0 °C;80,0 °C;18,4 W;14,8 W;0,0 W;0,0 °C
2025-04-03 05:27:48;76,0 °C;77,0 °C;76,0 °C;74,0 °C;79,0 °C;21,4 W;17,6 W;0,0 W;0,0 °C
2025-04-03 05:27:50;79,0 °C;79,0 °C;79,0 °C;78,0 °C;79,0 °C;13,8 W;10,2 W;0,0 W;0,0 °C
2025-04-03 05:27:52;76,0 °C;77,0 °C;73,0 °C;74,0 °C;79,0 °C;19,9 W;16,2 W;0,0 W;0,0 °C
2025-04-03 05:27:54;79,0 °C;78,0 °C;75,0 °C;79,0 °C;79,0 °C;19,4 W;15,7 W;0,0 W;0,0 °C
2025-04-03 05:27:56;74,0 °C;74,0 °C;73,0 °C;72,0 °C;75,0 °C;14,0 W;10,3 W;0,0 W;0,0 °C
2025-04-03 05:27:58;75,0 °C;76,0 °C;76,0 °C;74,0 °C;78,0 °C;18,6 W;15,0 W;0,0 W;0,0 °C
2025-04-03 05:28:00;75,0 °C;75,0 °C;73,0 °C;72,0 °C;75,0 °C;13,2 W;9,6 W;0,0 W;0,0 °C
2025-04-03 05:28:02;76,0 °C;78,0 °C;74,0 °C;76,0 °C;80,0 °C;17,7 W;14,1 W;0,0 W;0,0 °C
2025-04-03 05:28:04;75,0 °C;78,0 °C;81,0 °C;79,0 °C;81,0 °C;21,0 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:28:06;74,0 °C;75,0 °C;73,0 °C;74,0 °C;76,0 °C;11,3 W;7,8 W;0,0 W;0,0 °C
2025-04-03 05:28:08;75,0 °C;75,0 °C;75,0 °C;76,0 °C;76,0 °C;17,5 W;13,8 W;0,0 W;0,0 °C
2025-04-03 05:28:10;73,0 °C;74,0 °C;72,0 °C;73,0 °C;75,0 °C;14,1 W;10,5 W;0,0 W;0,0 °C
2025-04-03 05:28:12;74,0 °C;75,0 °C;74,0 °C;73,0 °C;75,0 °C;18,4 W;14,7 W;0,0 W;0,0 °C
2025-04-03 05:28:14;72,0 °C;78,0 °C;78,0 °C;75,0 °C;79,0 °C;15,4 W;11,8 W;0,0 W;0,0 °C
2025-04-03 05:28:16;76,0 °C;78,0 °C;78,0 °C;77,0 °C;78,0 °C;16,3 W;12,8 W;0,0 W;0,0 °C
2025-04-03 05:28:18;74,0 °C;75,0 °C;74,0 °C;73,0 °C;79,0 °C;20,6 W;16,9 W;0,0 W;0,0 °C
2025-04-03 05:28:20;74,0 °C;75,0 °C;74,0 °C;74,0 °C;78,0 °C;18,0 W;14,4 W;0,0 W;0,0 °C
2025-04-03 05:28:22;74,0 °C;76,0 °C;73,0 °C;74,0 °C;76,0 °C;15,7 W;12,2 W;0,0 W;0,0 °C
2025-04-03 05:28:24;75,0 °C;78,0 °C;75,0 °C;75,0 °C;80,0 °C;21,4 W;17,7 W;0,0 W;0,0 °C
2025-04-03 05:28:26;73,0 °C;74,0 °C;71,0 °C;72,0 °C;74,0 °C;12,7 W;9,2 W;0,0 W;0,0 °C
2025-04-03 05:28:28;75,0 °C;76,0 °C;74,0 °C;74,0 °C;77,0 °C;18,1 W;14,5 W;0,0 W;0,0 °C
2025-04-03 05:28:30;75,0 °C;76,0 °C;75,0 °C;74,0 °C;77,0 °C;15,9 W;12,4 W;0,0 W;0,0 °C
2025-04-03 05:28:32;81,0 °C;77,0 °C;75,0 °C;75,0 °C;81,0 °C;22,4 W;18,6 W;0,0 W;0,0 °C
2025-04-03 05:28:34;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;13,7 W;10,0 W;0,0 W;0,0 °C
2025-04-03 05:28:36;72,0 °C;75,0 °C;72,0 °C;72,0 °C;75,0 °C;16,6 W;13,0 W;0,0 W;0,0 °C
2025-04-03 05:28:38;79,0 °C;80,0 °C;80,0 °C;77,0 °C;80,0 °C;21,2 W;17,5 W;0,0 W;0,0 °C
2025-04-03 05:28:40;74,0 °C;77,0 °C;74,0 °C;73,0 °C;77,0 °C;15,8 W;12,2 W;0,0 W;0,0 °C
2025-04-03 05:28:42;77,0 °C;82,0 °C;79,0 °C;79,0 °C;82,0 °C;21,8 W;18,1 W;0,0 W;0,0 °C
2025-04-03 05:28:44;79,0 °C;79,0 °C;72,0 °C;77,0 °C;80,0 °C;17,3 W;13,7 W;0,0 W;0,0 °C
2025-04-03 05:28:46;77,0 °C;80,0 °C;78,0 °C;78,0 °C;80,0 °C;17,0 W;13,5 W;0,0 W;0,0 °C
2025-04-03 05:28:48;76,0 °C;78,0 °C;75,0 °C;79,0 °C;79,0 °C;18,8 W;15,1 W;0,0 W;0,0 °C
2025-04-03 05:28:50;77,0 °C;79,0 °C;79,0 °C;76,0 °C;79,0 °C;19,4 W;15,7 W;0,0 W;0,0 °C
2025-04-03 05:28:52;75,0 °C;77,0 °C;74,0 °C;76,0 °C;77,0 °C;21,9 W;18,1 W;0,0 W;0,0 °C
2025-04-03 05:28:54;73,0 °C;75,0 °C;72,0 °C;74,0 °C;77,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:28:56;75,0 °C;77,0 °C;73,0 °C;74,0 °C;77,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:28:58;73,0 °C;74,0 °C;72,0 °C;72,0 °C;74,0 °C;13,6 W;10,0 W;0,0 W;0,0 °C
2025-04-03 05:29:00;78,0 °C;80,0 °C;80,0 °C;79,0 °C;80,0 °C;19,5 W;15,8 W;0,0 W;0,0 °C
2025-04-03 05:29:02;75,0 °C;77,0 °C;74,0 °C;73,0 °C;77,0 °C;18,0 W;14,4 W;0,0 W;0,0 °C
2025-04-03 05:29:04;79,0 °C;78,0 °C;79,0 °C;78,0 °C;79,0 °C;16,3 W;12,6 W;0,0 W;0,0 °C
2025-04-03 05:29:06;75,0 °C;74,0 °C;72,0 °C;74,0 °C;75,0 °C;13,8 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:29:08;72,0 °C;74,0 °C;73,0 °C;73,0 °C;74,0 °C;13,4 W;9,8 W;0,0 W;0,0 °C
2025-04-03 05:29:10;79,0 °C;80,0 °C;79,0 °C;79,0 °C;80,0 °C;21,6 W;17,8 W;0,0 W;0,0 °C
2025-04-03 05:29:12;75,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;12,9 W;9,3 W;0,0 W;0,0 °C
2025-04-03 05:29:14;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,0 W;13,4 W;0,0 W;0,0 °C
2025-04-03 05:29:16;74,0 °C;75,0 °C;73,0 °C;72,0 °C;75,0 °C;17,4 W;13,7 W;0,0 W;0,0 °C
2025-04-03 05:29:18;80,0 °C;81,0 °C;80,0 °C;75,0 °C;81,0 °C;18,2 W;14,5 W;0,0 W;0,0 °C
2025-04-03 05:29:20;76,0 °C;77,0 °C;72,0 °C;72,0 °C;77,0 °C;17,1 W;13,4 W;0,0 W;0,0 °C
2025-04-03 05:29:22;79,0 °C;81,0 °C;77,0 °C;77,0 °C;81,0 °C;18,5 W;14,7 W;0,0 W;0,0 °C
2025-04-03 05:29:24;76,0 °C;75,0 °C;72,0 °C;72,0 °C;76,0 °C;15,6 W;12,0 W;0,0 W;0,0 °C
2025-04-03 05:29:26;73,0 °C;75,0 °C;71,0 °C;72,0 °C;75,0 °C;13,4 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:29:28;76,0 °C;76,0 °C;74,0 °C;75,0 °C;76,0 °C;13,1 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:29:30;80,0 °C;82,0 °C;75,0 °C;74,0 °C;82,0 °C;20,6 W;16,9 W;0,0 W;0,0 °C
2025-04-03 05:29:32;74,0 °C;75,0 °C;72,0 °C;73,0 °C;77,0 °C;20,1 W;16,3 W;0,0 W;0,0 °C
2025-04-03 05:29:34;75,0 °C;77,0 °C;74,0 °C;74,0 °C;79,0 °C;21,0 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:29:36;79,0 °C;82,0 °C;75,0 °C;73,0 °C;81,0 °C;20,6 W;16,8 W;0,0 W;0,0 °C
2025-04-03 05:29:38;76,0 °C;76,0 °C;74,0 °C;73,0 °C;76,0 °C;13,1 W;9,5 W;0,0 W;0,0 °C
2025-04-03 05:29:41;74,0 °C;77,0 °C;75,0 °C;80,0 °C;80,0 °C;20,4 W;16,7 W;0,0 W;0,0 °C
2025-04-03 05:29:43;78,0 °C;78,0 °C;79,0 °C;73,0 °C;79,0 °C;20,0 W;16,3 W;0,0 W;0,0 °C
2025-04-03 05:29:45;75,0 °C;75,0 °C;75,0 °C;74,0 °C;75,0 °C;13,3 W;9,6 W;0,0 W;0,0 °C
2025-04-03 05:29:47;74,0 °C;75,0 °C;74,0 °C;73,0 °C;76,0 °C;20,7 W;17,0 W;0,0 W;0,0 °C
2025-04-03 05:29:49;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;20,6 W;16,9 W;0,0 W;0,0 °C
2025-04-03 05:29:51;73,0 °C;75,0 °C;74,0 °C;72,0 °C;75,0 °C;12,6 W;9,0 W;0,0 W;0,0 °C
2025-04-03 05:29:53;74,0 °C;75,0 °C;74,0 °C;73,0 °C;75,0 °C;20,6 W;16,8 W;0,0 W;0,0 °C
2025-04-03 05:29:55;77,0 °C;78,0 °C;78,0 °C;77,0 °C;78,0 °C;13,7 W;10,1 W;0,0 W;0,0 °C
2025-04-03 05:29:57;74,0 °C;76,0 °C;73,0 °C;76,0 °C;78,0 °C;19,2 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:29:59;72,0 °C;74,0 °C;72,0 °C;73,0 °C;74,0 °C;12,0 W;8,5 W;0,0 W;0,0 °C
2025-04-03 05:30:01;79,0 °C;81,0 °C;82,0 °C;79,0 °C;82,0 °C;21,2 W;17,4 W;0,0 W;0,0 °C
2025-04-03 05:30:03;73,0 °C;75,0 °C;75,0 °C;76,0 °C;78,0 °C;14,0 W;10,5 W;0,0 W;0,0 °C
2025-04-03 05:30:05;75,0 °C;76,0 °C;74,0 °C;75,0 °C;76,0 °C;17,5 W;13,8 W;0,0 W;0,0 °C
2025-04-03 05:30:07;75,0 °C;76,0 °C;73,0 °C;73,0 °C;76,0 °C;13,0 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:30:09;79,0 °C;78,0 °C;80,0 °C;78,0 °C;80,0 °C;22,3 W;18,5 W;0,0 W;0,0 °C
2025-04-03 05:30:11;79,0 °C;81,0 °C;77,0 °C;78,0 °C;81,0 °C;21,1 W;17,3 W;0,0 W;0,0 °C
2025-04-03 05:30:13;79,0 °C;81,0 °C;80,0 °C;78,0 °C;81,0 °C;16,0 W;12,4 W;0,0 W;0,0 °C
2025-04-03 05:30:15;79,0 °C;82,0 °C;81,0 °C;79,0 °C;82,0 °C;19,2 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:30:17;76,0 °C;78,0 °C;74,0 °C;73,0 °C;78,0 °C;16,5 W;12,8 W;0,0 W;0,0 °C
2025-04-03 05:30:19;72,0 °C;72,0 °C;72,0 °C;72,0 °C;74,0 °C;12,6 W;9,0 W;0,0 W;0,0 °C
2025-04-03 05:30:21;73,0 °C;75,0 °C;73,0 °C;72,0 °C;76,0 °C;16,2 W;12,7 W;0,0 W;0,0 °C
2025-04-03 05:30:23;79,0 °C;80,0 °C;79,0 °C;78,0 °C;80,0 °C;17,2 W;13,6 W;0,0 W;0,0 °C
2025-04-03 05:30:25;75,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;15,5 W;11,9 W;0,0 W;0,0 °C
2025-04-03 05:30:27;74,0 °C;75,0 °C;74,0 °C;72,0 °C;75,0 °C;11,8 W;8,3 W;0,0 W;0,0 °C
2025-04-03 05:30:29;77,0 °C;83,0 °C;78,0 °C;81,0 °C;83,0 °C;25,0 W;21,2 W;0,0 W;0,0 °C
2025-04-03 05:30:31;75,0 °C;74,0 °C;74,0 °C;75,0 °C;75,0 °C;12,6 W;9,0 W;0,0 W;0,0 °C
2025-04-03 05:30:33;77,0 °C;83,0 °C;80,0 °C;76,0 °C;83,0 °C;23,1 W;19,2 W;0,0 W;0,0 °C
2025-04-03 05:30:35;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;14,9 W;11,2 W;0,0 W;0,0 °C
2025-04-03 05:30:37;75,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;14,7 W;11,0 W;0,0 W;0,0 °C
2025-04-03 05:30:39;75,0 °C;80,0 °C;75,0 °C;75,0 °C;80,0 °C;23,8 W;20,1 W;0,0 W;0,0 °C
2025-04-03 05:30:41;74,0 °C;75,0 °C;72,0 °C;73,0 °C;76,0 °C;13,4 W;9,8 W;0,0 W;0,0 °C
2025-04-03 05:30:43;73,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;17,5 W;13,9 W;0,0 W;0,0 °C
2025-04-03 05:30:45;76,0 °C;77,0 °C;74,0 °C;75,0 °C;77,0 °C;17,2 W;13,6 W;0,0 W;0,0 °C
2025-04-03 05:30:47;74,0 °C;75,0 °C;73,0 °C;73,0 °C;76,0 °C;17,1 W;13,4 W;0,0 W;0,0 °C
2025-04-03 05:30:49;75,0 °C;77,0 °C;73,0 °C;73,0 °C;77,0 °C;13,2 W;9,6 W;0,0 W;0,0 °C
2025-04-03 05:30:51;74,0 °C;76,0 °C;74,0 °C;73,0 °C;78,0 °C;13,2 W;9,7 W;0,0 W;0,0 °C
2025-04-03 05:30:53;74,0 °C;74,0 °C;72,0 °C;73,0 °C;75,0 °C;17,4 W;13,8 W;0,0 W;0,0 °C
2025-04-03 05:30:55;75,0 °C;77,0 °C;76,0 °C;75,0 °C;80,0 °C;19,5 W;15,8 W;0,0 W;0,0 °C
2025-04-03 05:30:57;75,0 °C;81,0 °C;78,0 °C;78,0 °C;81,0 °C;16,5 W;12,9 W;0,0 W;0,0 °C
2025-04-03 05:30:59;76,0 °C;78,0 °C;76,0 °C;74,0 °C;78,0 °C;14,7 W;11,3 W;0,0 W;0,0 °C
2025-04-03 05:31:01;75,0 °C;76,0 °C;76,0 °C;75,0 °C;77,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:31:03;73,0 °C;74,0 °C;72,0 °C;72,0 °C;74,0 °C;12,7 W;9,1 W;0,0 W;0,0 °C
2025-04-03 05:31:05;79,0 °C;77,0 °C;74,0 °C;78,0 °C;79,0 °C;15,7 W;12,1 W;0,0 W;0,0 °C
2025-04-03 05:31:07;73,0 °C;74,0 °C;72,0 °C;72,0 °C;74,0 °C;15,4 W;11,9 W;0,0 W;0,0 °C
2025-04-03 05:31:09;78,0 °C;79,0 °C;78,0 °C;77,0 °C;79,0 °C;17,3 W;13,7 W;0,0 W;0,0 °C
2025-04-03 05:31:11;79,0 °C;82,0 °C;80,0 °C;79,0 °C;82,0 °C;20,8 W;17,1 W;0,0 W;0,0 °C
2025-04-03 05:31:13;73,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;14,7 W;11,3 W;0,0 W;0,0 °C
2025-04-03 05:31:15;76,0 °C;75,0 °C;76,0 °C;74,0 °C;76,0 °C;22,1 W;18,3 W;0,0 W;0,0 °C
2025-04-03 05:31:17;75,0 °C;76,0 °C;81,0 °C;79,0 °C;81,0 °C;12,3 W;8,7 W;0,0 W;0,0 °C
2025-04-03 05:31:19;73,0 °C;74,0 °C;73,0 °C;73,0 °C;74,0 °C;22,7 W;18,8 W;0,0 W;0,0 °C
2025-04-03 05:31:21;77,0 °C;75,0 °C;73,0 °C;75,0 °C;79,0 °C;11,7 W;8,2 W;0,0 W;0,0 °C
2025-04-03 05:31:23;80,0 °C;76,0 °C;76,0 °C;74,0 °C;81,0 °C;17,9 W;14,3 W;0,0 W;0,0 °C
2025-04-03 05:31:25;74,0 °C;76,0 °C;71,0 °C;72,0 °C;76,0 °C;21,5 W;17,7 W;0,0 W;0,0 °C
2025-04-03 05:31:27;80,0 °C;82,0 °C;79,0 °C;79,0 °C;82,0 °C;11,9 W;8,5 W;0,0 W;0,0 °C
2025-04-03 05:31:29;79,0 °C;82,0 °C;74,0 °C;79,0 °C;82,0 °C;19,0 W;15,4 W;0,0 W;0,0 °C
2025-04-03 05:31:31;79,0 °C;78,0 °C;75,0 °C;78,0 °C;80,0 °C;18,5 W;14,8 W;0,0 W;0,0 °C
2025-04-03 05:31:33;74,0 °C;75,0 °C;73,0 °C;74,0 °C;75,0 °C;13,1 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:31:35;72,0 °C;74,0 °C;73,0 °C;73,0 °C;74,0 °C;12,9 W;9,4 W;0,0 W;0,0 °C
2025-04-03 05:31:37;75,0 °C;76,0 °C;73,0 °C;75,0 °C;77,0 °C;17,5 W;13,9 W;0,0 W;0,0 °C
2025-04-03 05:31:39;73,0 °C;75,0 °C;73,0 °C;72,0 °C;75,0 °C;15,8 W;12,3 W;0,0 W;0,0 °C
2025-04-03 05:31:41;74,0 °C;75,0 °C;72,0 °C;73,0 °C;75,0 °C;20,2 W;16,5 W;0,0 W;0,0 °C
2025-04-03 05:31:43;73,0 °C;75,0 °C;74,0 °C;74,0 °C;75,0 °C;18,8 W;15,2 W;0,0 W;0,0 °C
2025-04-03 05:31:45;78,0 °C;80,0 °C;73,0 °C;78,0 °C;80,0 °C;12,5 W;8,9 W;0,0 W;0,0 °C
2025-04-03 05:31:47;75,0 °C;76,0 °C;74,0 °C;74,0 °C;76,0 °C;21,5 W;17,8 W;0,0 W;0,0 °C
2025-04-03 05:31:49;78,0 °C;81,0 °C;74,0 °C;78,0 °C;81,0 °C;20,3 W;16,6 W;0,0 W;0,0 °C
2025-04-03 05:31:51;76,0 °C;78,0 °C;76,0 °C;73,0 °C;78,0 °C;19,4 W;15,7 W;0,0 W;0,0 °C
2025-04-03 05:31:53;75,0 °C;77,0 °C;75,0 °C;77,0 °C;79,0 °C;16,4 W;12,8 W;0,0 W;0,0 °C
2025-04-03 05:31:55;75,0 °C;75,0 °C;77,0 °C;75,0 °C;77,0 °C;16,8 W;13,2 W;0,0 W;0,0 °C
2025-04-03 05:31:57;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;15,8 W;12,2 W;0,0 W;0,0 °C
2025-04-03 05:31:59;74,0 °C;75,0 °C;74,0 °C;75,0 °C;75,0 °C;15,2 W;11,7 W;0,0 W;0,0 °C
2025-04-03 05:32:01;76,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;19,2 W;15,5 W;0,0 W;0,0 °C
2025-04-03 05:32:04;72,0 °C;74,0 °C;73,0 °C;72,0 °C;75,0 °C;12,2 W;8,7 W;0,0 W;0,0 °C
2025-04-03 05:32:06;77,0 °C;75,0 °C;75,0 °C;78,0 °C;78,0 °C;21,8 W;18,0 W;0,0 W;0,0 °C
2025-04-03 05:32:08;75,0 °C;75,0 °C;73,0 °C;74,0 °C;75,0 °C;19,7 W;16,1 W;0,0 W;0,0 °C
2025-04-03 05:32:10;74,0 °C;77,0 °C;75,0 °C;73,0 °C;78,0 °C;15,8 W;12,3 W;0,0 W;0,0 °C
2025-04-03 05:32:12;75,0 °C;78,0 °C;77,0 °C;79,0 °C;79,0 °C;17,0 W;13,4 W;0,0 W;0,0 °C
2025-04-03 05:32:14;77,0 °C;80,0 °C;77,0 °C;78,0 °C;79,0 °C;18,5 W;14,9 W;0,0 W;0,0 °C
2025-04-03 05:32:16;80,0 °C;82,0 °C;80,0 °C;79,0 °C;80,0 °C;16,2 W;12,7 W;0,0 W;0,0 °C
2025-04-03 05:32:18;74,0 °C;75,0 °C;74,0 °C;74,0 °C;75,0 °C;20,9 W;17,1 W;0,0 W;0,0 °C
2025-04-03 05:32:20;75,0 °C;77,0 °C;81,0 °C;78,0 °C;80,0 °C;15,5 W;11,9 W;0,0 W;0,0 °C
2025-04-03 05:32:22;80,0 °C;77,0 °C;79,0 °C;79,0 °C;80,0 °C;15,5 W;12,0 W;0,0 W;0,0 °C
2025-04-03 05:32:24;78,0 °C;79,0 °C;78,0 °C;77,0 °C;79,0 °C;13,7 W;10,2 W;0,0 W;0,0 °C
2025-04-03 05:32:26;74,0 °C;77,0 °C;72,0 °C;73,0 °C;77,0 °C;15,1 W;11,6 W;0,0 W;0,0 °C
2025-04-03 05:32:28;74,0 °C;78,0 °C;73,0 °C;74,0 °C;77,0 °C;15,3 W;11,9 W;0,0 W;0,0 °C
2025-04-03 05:32:30;75,0 °C;77,0 °C;77,0 °C;76,0 °C;77,0 °C;16,7 W;13,1 W;0,0 W;0,0 °C
2025-04-03 05:32:32;75,0 °C;76,0 °C;74,0 °C;75,0 °C;76,0 °C;18,4 W;14,8 W;0,0 W;0,0 °C
2025-04-03 05:32:34;79,0 °C;84,0 °C;77,0 °C;75,0 °C;83,0 °C;18,2 W;14,6 W;0,0 W;0,0 °C
2025-04-03 05:32:36;74,0 °C;75,0 °C;72,0 °C;73,0 °C;76,0 °C;11,7 W;8,2 W;0,0 W;0,0 °C
2025-04-03 05:32:38;72,0 °C;74,0 °C;72,0 °C;72,0 °C;75,0 °C;13,1 W;9,5 W;0,0 W;0,0 °C
