Timestamp;CPU Core #1;CPU Core #2;CPU Core #3;CPU Core #4;CPU Package;CPU Package Power;CPU Cores Power;CPU Graphics Power;GPU Core
2025-03-31 09:34:20;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,5 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:34:23;45,0 °C;45,0 °C;45,0 °C;45,0 °C;45,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:34:26;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:34:29;44,0 °C;43,0 °C;43,0 °C;45,0 °C;45,0 °C;3,3 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:34:32;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:34:35;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,5 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:34:38;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:34:41;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;4,2 W;1,7 W;0,0 W;0,0 °C
2025-03-31 09:34:44;38,0 °C;38,0 °C;38,0 °C;38,0 °C;40,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:34:47;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,6 W;1,2 W;0,0 W;0,0 °C
2025-03-31 09:34:51;43,0 °C;44,0 °C;43,0 °C;45,0 °C;45,0 °C;4,1 W;1,6 W;0,0 W;0,0 °C
2025-03-31 09:34:54;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:34:57;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,2 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:00;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:03;43,0 °C;43,0 °C;43,0 °C;44,0 °C;44,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:35:06;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:09;40,0 °C;40,0 °C;40,0 °C;40,0 °C;41,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:12;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:15;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:18;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,3 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:21;47,0 °C;46,0 °C;43,0 °C;46,0 °C;47,0 °C;11,0 W;8,1 W;0,0 W;0,0 °C
2025-03-31 09:35:24;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:27;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,3 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:30;40,0 °C;40,0 °C;40,0 °C;40,0 °C;45,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:33;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:35:36;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,2 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:39;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:42;45,0 °C;45,0 °C;45,0 °C;45,0 °C;45,0 °C;3,7 W;1,3 W;0,0 W;0,0 °C
2025-03-31 09:35:45;43,0 °C;43,0 °C;43,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:48;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:35:51;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:54;42,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:35:57;44,0 °C;44,0 °C;44,0 °C;44,0 °C;44,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:36:00;43,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:36:03;45,0 °C;45,0 °C;45,0 °C;45,0 °C;45,0 °C;4,0 W;1,6 W;0,0 W;0,0 °C
2025-03-31 09:36:06;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:09;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:12;43,0 °C;43,0 °C;44,0 °C;45,0 °C;45,0 °C;3,6 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:36:15;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,4 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:36:18;39,0 °C;39,0 °C;39,0 °C;39,0 °C;45,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:36:21;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:36:24;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:27;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:30;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:36:33;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,6 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:36:36;44,0 °C;43,0 °C;43,0 °C;44,0 °C;44,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:39;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:42;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,6 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:36:45;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:36:48;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:36:51;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:36:54;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:36:57;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,5 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:37:00;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:37:03;44,0 °C;44,0 °C;44,0 °C;45,0 °C;45,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:37:06;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:37:09;38,0 °C;38,0 °C;37,0 °C;37,0 °C;39,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:37:12;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:37:15;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:37:18;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:37:21;44,0 °C;44,0 °C;44,0 °C;44,0 °C;44,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:37:24;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:37:27;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;4,0 W;1,6 W;0,0 W;0,0 °C
2025-03-31 09:37:30;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:37:33;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:37:36;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:37:39;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:37:42;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;4,0 W;1,5 W;0,0 W;0,0 °C
2025-03-31 09:37:45;47,0 °C;47,0 °C;45,0 °C;47,0 °C;47,0 °C;3,6 W;1,2 W;0,0 W;0,0 °C
2025-03-31 09:37:48;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;4,7 W;1,5 W;0,0 W;49,0 °C
2025-03-31 09:37:51;40,0 °C;40,0 °C;43,0 °C;46,0 °C;47,0 °C;6,4 W;3,3 W;0,0 W;46,0 °C
2025-03-31 09:37:54;40,0 °C;40,0 °C;40,0 °C;46,0 °C;46,0 °C;3,5 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:37:57;45,0 °C;46,0 °C;45,0 °C;46,0 °C;46,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:38:00;40,0 °C;40,0 °C;40,0 °C;40,0 °C;46,0 °C;3,5 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:38:04;44,0 °C;44,0 °C;44,0 °C;44,0 °C;44,0 °C;2,9 W;0,6 W;0,0 W;0,0 °C
2025-03-31 09:38:07;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:38:10;39,0 °C;39,0 °C;39,0 °C;39,0 °C;46,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:38:13;39,0 °C;39,0 °C;39,0 °C;39,0 °C;41,0 °C;3,1 W;0,7 W;0,0 W;0,0 °C
2025-03-31 09:38:16;39,0 °C;39,0 °C;39,0 °C;39,0 °C;46,0 °C;3,3 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:38:19;45,0 °C;46,0 °C;45,0 °C;46,0 °C;46,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:22;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;2,9 W;0,5 W;0,0 W;0,0 °C
2025-03-31 09:38:25;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:38:28;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,5 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:38:31;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:34;39,0 °C;39,0 °C;39,0 °C;39,0 °C;46,0 °C;3,4 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:37;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:38:40;41,0 °C;41,0 °C;41,0 °C;41,0 °C;41,0 °C;3,0 W;0,6 W;0,0 W;0,0 °C
2025-03-31 09:38:43;44,0 °C;44,0 °C;43,0 °C;45,0 °C;45,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:46;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:49;42,0 °C;42,0 °C;42,0 °C;46,0 °C;46,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:38:52;38,0 °C;38,0 °C;38,0 °C;38,0 °C;39,0 °C;3,2 W;0,8 W;0,0 W;0,0 °C
2025-03-31 09:38:55;39,0 °C;39,0 °C;39,0 °C;39,0 °C;39,0 °C;3,3 W;0,9 W;0,0 W;0,0 °C
2025-03-31 09:38:58;40,0 °C;40,0 °C;40,0 °C;40,0 °C;40,0 °C;2,8 W;0,4 W;0,0 W;0,0 °C
2025-03-31 09:39:01;46,0 °C;46,0 °C;46,0 °C;46,0 °C;46,0 °C;4,9 W;1,7 W;0,0 W;49,0 °C
2025-03-31 09:39:04;46,0 °C;46,0 °C;46,0 °C;46,0 °C;46,0 °C;3,9 W;1,5 W;0,0 W;0,0 °C
2025-03-31 09:39:07;45,0 °C;45,0 °C;45,0 °C;45,0 °C;45,0 °C;3,0 W;0,6 W;0,0 W;0,0 °C
2025-03-31 09:39:10;40,0 °C;40,0 °C;40,0 °C;40,0 °C;41,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:39:13;45,0 °C;45,0 °C;44,0 °C;47,0 °C;47,0 °C;3,8 W;1,3 W;0,0 W;0,0 °C
2025-03-31 09:39:16;42,0 °C;42,0 °C;42,0 °C;42,0 °C;42,0 °C;3,0 W;0,6 W;0,0 W;0,0 °C
2025-03-31 09:39:19;40,0 °C;40,0 °C;40,0 °C;46,0 °C;46,0 °C;3,5 W;1,1 W;0,0 W;0,0 °C
2025-03-31 09:39:22;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:39:25;45,0 °C;45,0 °C;45,0 °C;45,0 °C;45,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:39:28;46,0 °C;45,0 °C;43,0 °C;46,0 °C;46,0 °C;4,7 W;2,3 W;0,0 W;0,0 °C
2025-03-31 09:39:31;43,0 °C;43,0 °C;43,0 °C;43,0 °C;43,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:39:34;39,0 °C;39,0 °C;39,0 °C;39,0 °C;40,0 °C;3,4 W;1,0 W;0,0 W;0,0 °C
2025-03-31 09:39:37;46,0 °C;47,0 °C;45,0 °C;47,0 °C;47,0 °C;3,8 W;1,3 W;0,0 W;0,0 °C
