Timestamp;CPU Core #1;CPU Core #2;CPU Core #3;CPU Core #4;CPU Package;CPU Package Power;CPU Cores Power;CPU Graphics Power;GPU Core
2025-03-31 09:43:46;75,0 °C;76,0 °C;76,0 °C;73,0 °C;76,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:43:49;74,0 °C;76,0 °C;74,0 °C;73,0 °C;76,0 °C;18,2 W;13,9 W;0,2 W;0,0 °C
2025-03-31 09:43:52;75,0 °C;76,0 °C;76,0 °C;74,0 °C;76,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:43:55;75,0 °C;77,0 °C;75,0 °C;72,0 °C;77,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:43:58;74,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;18,7 W;13,6 W;0,9 W;0,0 °C
2025-03-31 09:44:01;74,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:04;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;18,0 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:07;75,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;26,3 W;22,2 W;0,0 W;0,0 °C
2025-03-31 09:44:10;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;18,0 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:13;74,0 °C;76,0 °C;76,0 °C;75,0 °C;76,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:16;75,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;18,2 W;14,0 W;0,0 W;0,0 °C
2025-03-31 09:44:19;74,0 °C;76,0 °C;76,0 °C;74,0 °C;76,0 °C;18,1 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:22;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;18,0 W;13,9 W;0,0 W;0,0 °C
2025-03-31 09:44:25;74,0 °C;76,0 °C;77,0 °C;73,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:44:28;74,0 °C;76,0 °C;74,0 °C;73,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:44:31;79,0 °C;81,0 °C;80,0 °C;77,0 °C;81,0 °C;24,9 W;20,9 W;0,0 W;0,0 °C
2025-03-31 09:44:34;74,0 °C;77,0 °C;73,0 °C;73,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:44:37;75,0 °C;77,0 °C;75,0 °C;73,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:44:40;74,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:44:43;79,0 °C;81,0 °C;80,0 °C;79,0 °C;81,0 °C;27,1 W;23,1 W;0,0 W;0,0 °C
2025-03-31 09:44:46;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:44:49;75,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:44:52;74,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:44:55;79,0 °C;82,0 °C;80,0 °C;79,0 °C;82,0 °C;28,9 W;24,9 W;0,0 W;0,0 °C
2025-03-31 09:44:58;75,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:01;76,0 °C;77,0 °C;74,0 °C;74,0 °C;77,0 °C;17,7 W;13,7 W;0,0 W;0,0 °C
2025-03-31 09:45:04;74,0 °C;76,0 °C;74,0 °C;74,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:07;76,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:10;75,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:13;75,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:16;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:19;75,0 °C;77,0 °C;74,0 °C;75,0 °C;77,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:22;74,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:25;79,0 °C;79,0 °C;81,0 °C;78,0 °C;81,0 °C;20,4 W;16,5 W;0,0 W;0,0 °C
2025-03-31 09:45:28;75,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:31;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:45:34;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:37;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:40;75,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:43;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:47;75,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:45:50;76,0 °C;76,0 °C;74,0 °C;74,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:53;75,0 °C;78,0 °C;76,0 °C;74,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:56;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:45:59;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:02;75,0 °C;75,0 °C;75,0 °C;75,0 °C;76,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:46:05;75,0 °C;77,0 °C;76,0 °C;73,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:08;76,0 °C;78,0 °C;76,0 °C;74,0 °C;78,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:11;75,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:14;75,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:46:17;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:46:20;75,0 °C;76,0 °C;75,0 °C;73,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:23;75,0 °C;76,0 °C;76,0 °C;74,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:26;75,0 °C;77,0 °C;76,0 °C;73,0 °C;77,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:46:29;76,0 °C;77,0 °C;77,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:32;76,0 °C;76,0 °C;76,0 °C;74,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:35;76,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:38;76,0 °C;77,0 °C;75,0 °C;74,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:46:41;76,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:44;76,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:46:47;75,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:46:50;76,0 °C;76,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:53;76,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:56;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:46:59;76,0 °C;76,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:02;75,0 °C;77,0 °C;74,0 °C;75,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:05;75,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:47:08;75,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;17,2 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:47:11;76,0 °C;76,0 °C;75,0 °C;75,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:14;76,0 °C;75,0 °C;77,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:17;76,0 °C;78,0 °C;77,0 °C;74,0 °C;78,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:20;75,0 °C;75,0 °C;76,0 °C;74,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:23;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:26;76,0 °C;76,0 °C;76,0 °C;75,0 °C;76,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:47:29;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:32;75,0 °C;77,0 °C;76,0 °C;76,0 °C;77,0 °C;17,3 W;13,3 W;0,0 W;0,0 °C
2025-03-31 09:47:35;76,0 °C;77,0 °C;78,0 °C;74,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:47:38;76,0 °C;76,0 °C;76,0 °C;76,0 °C;76,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:41;76,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:44;76,0 °C;76,0 °C;75,0 °C;74,0 °C;76,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:47;76,0 °C;78,0 °C;77,0 °C;74,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:47:50;76,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:53;76,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:56;76,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:47:59;77,0 °C;76,0 °C;77,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:02;76,0 °C;76,0 °C;75,0 °C;76,0 °C;76,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:48:05;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:09;77,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:12;76,0 °C;77,0 °C;77,0 °C;74,0 °C;77,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:15;76,0 °C;77,0 °C;77,0 °C;75,0 °C;77,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:18;76,0 °C;77,0 °C;77,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:21;76,0 °C;77,0 °C;77,0 °C;75,0 °C;77,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:24;77,0 °C;77,0 °C;78,0 °C;75,0 °C;78,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:27;76,0 °C;77,0 °C;77,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:30;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:33;75,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,3 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:36;77,0 °C;78,0 °C;75,0 °C;75,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:39;76,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:42;76,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:45;76,0 °C;77,0 °C;76,0 °C;74,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:48;76,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:48:51;76,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:54;76,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:48:57;75,0 °C;77,0 °C;76,0 °C;75,0 °C;77,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:00;76,0 °C;77,0 °C;75,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:03;75,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:06;76,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:49:09;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:12;76,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:15;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:18;76,0 °C;79,0 °C;77,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:21;77,0 °C;78,0 °C;76,0 °C;75,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:24;76,0 °C;77,0 °C;77,0 °C;75,0 °C;77,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:27;77,0 °C;79,0 °C;76,0 °C;74,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:30;76,0 °C;79,0 °C;76,0 °C;75,0 °C;79,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:33;77,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:36;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:39;76,0 °C;78,0 °C;76,0 °C;75,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:49:42;76,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:45;77,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:48;77,0 °C;79,0 °C;77,0 °C;75,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:51;77,0 °C;79,0 °C;77,0 °C;75,0 °C;79,0 °C;17,7 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:49:54;77,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:49:57;77,0 °C;77,0 °C;76,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:00;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:03;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:06;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:50:09;76,0 °C;79,0 °C;77,0 °C;75,0 °C;79,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:50:12;76,0 °C;78,0 °C;79,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:15;76,0 °C;78,0 °C;78,0 °C;76,0 °C;78,0 °C;17,4 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:18;77,0 °C;79,0 °C;78,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:21;77,0 °C;79,0 °C;78,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:24;77,0 °C;78,0 °C;78,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:27;77,0 °C;79,0 °C;77,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:31;77,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:34;76,0 °C;79,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:37;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:40;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:50:43;76,0 °C;78,0 °C;76,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:46;76,0 °C;79,0 °C;77,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:50:49;77,0 °C;79,0 °C;78,0 °C;76,0 °C;79,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:50:52;77,0 °C;78,0 °C;78,0 °C;76,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:50:55;76,0 °C;79,0 °C;78,0 °C;77,0 °C;79,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:50:58;76,0 °C;79,0 °C;77,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:01;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:51:04;78,0 °C;79,0 °C;77,0 °C;77,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:07;76,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:10;77,0 °C;79,0 °C;76,0 °C;76,0 °C;79,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:51:13;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:16;77,0 °C;78,0 °C;77,0 °C;77,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:19;77,0 °C;79,0 °C;77,0 °C;77,0 °C;79,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:51:22;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:25;77,0 °C;78,0 °C;78,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:28;77,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:31;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:34;77,0 °C;78,0 °C;76,0 °C;76,0 °C;79,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:51:37;77,0 °C;78,0 °C;78,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:40;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:43;78,0 °C;79,0 °C;78,0 °C;76,0 °C;79,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:46;77,0 °C;78,0 °C;77,0 °C;75,0 °C;78,0 °C;17,5 W;13,5 W;0,0 W;0,0 °C
2025-03-31 09:51:49;77,0 °C;78,0 °C;78,0 °C;76,0 °C;78,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:51:52;77,0 °C;79,0 °C;77,0 °C;77,0 °C;79,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:51:55;77,0 °C;78,0 °C;77,0 °C;77,0 °C;78,0 °C;17,6 W;13,6 W;0,0 W;0,0 °C
2025-03-31 09:51:58;77,0 °C;79,0 °C;77,0 °C;76,0 °C;79,0 °C;17,4 W;13,4 W;0,0 W;0,0 °C
2025-03-31 09:52:01;78,0 °C;78,0 °C;77,0 °C;76,0 °C;78,0 °C;17,6 W;13,5 W;0,0 W;0,0 °C
