Timestamp,Relative Time (s),CPU Usage (%),Memory Usage (%),Disk Read (Mo/s),Disk Write (Mo/s),Network (Ko/s),CPU Temperature (°C),Encrypted Files,Encrypted Disk Usage (%),Encrypted Files Size (Mo),Encryption Speed (o/s),Mode,Attack Type,Attack,Host,Measurement,Run
19:56:14.870,37.87,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:15.930,38.93,0.0,20.2,0.0,0.16,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:16.990,39.99,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:18.040,41.04,0.0,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:19.100,42.1,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:20.150,43.15,0.0,20.2,0.0,0.0,0.0,58.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:21.210,44.21,0.0,20.2,0.0,0.14,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:22.260,45.26,0.5,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:23.320,46.32,0.5,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:24.370,47.37,2.0,20.2,0.0,0.02,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:25.420,48.42,1.5,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:26.480,49.48,0.0,20.2,0.0,0.12,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:27.530,50.53,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:28.590,51.59,0.5,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:29.650,52.65,0.0,20.2,0.0,0.03,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:30.710,53.71,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:31.760,54.76,0.5,20.2,0.0,0.05,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:32.820,55.82,0.0,20.2,0.0,0.0,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:33.880,56.88,0.0,20.2,0.0,0.0,0.0,57.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:34.930,57.93,0.5,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:35.990,58.99,0.0,20.2,0.0,0.03,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:37.050,60.05,0.5,20.2,0.0,0.0,0.0,57.4,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
19:56:38.100,61.1,0.0,20.2,0.0,0.06,0.0,56.9,0,0.0,0.0,0,Idle,Ransomware,Randomware,Raspberry Pi 4B 2GB,System,1
