Timestamp;CPU Core #1 Temp (°C);CPU Core #2 Temp (°C);CPU Core #3 Temp (°C);CPU Core #4 Temp (°C);CPU Package Temp (°C);CPU Package Power (W);CPU Cores Power (W);CPU Graphics Power (W);CPU Total Load (%);RAM Load (%);GPU Core Temp (°C);GPU Core Load (%);GPU Memory Load (%)
2025-06-10 11:55:52;55,0 °C;71,0 °C;61,0 °C;55,0 °C;74,0 °C;27,2 W;22,0 W;0,0 W;16,4 %;48,5 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:55:54;51,0 °C;73,0 °C;50,0 °C;61,0 °C;70,0 °C;30,8 W;25,6 W;0,0 W;21,1 %;49,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:55:56;54,0 °C;66,0 °C;55,0 °C;56,0 °C;64,0 °C;26,4 W;21,5 W;0,0 W;18,6 %;47,2 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:55:58;51,0 °C;77,0 °C;52,0 °C;59,0 °C;77,0 °C;26,3 W;21,5 W;0,0 W;16,4 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:00;58,0 °C;56,0 °C;54,0 °C;52,0 °C;58,0 °C;27,8 W;22,8 W;0,0 W;16,9 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:02;51,0 °C;78,0 °C;51,0 °C;58,0 °C;78,0 °C;28,8 W;24,1 W;0,0 W;15,7 %;47,0 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:04;55,0 °C;61,0 °C;52,0 °C;55,0 °C;61,0 °C;27,2 W;21,9 W;0,0 W;14,5 %;47,3 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:06;54,0 °C;65,0 °C;52,0 °C;56,0 °C;64,0 °C;25,3 W;20,1 W;0,0 W;13,1 %;47,2 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:08;58,0 °C;61,0 °C;53,0 °C;56,0 °C;61,0 °C;28,8 W;23,5 W;0,0 W;15,5 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:10;60,0 °C;62,0 °C;54,0 °C;57,0 °C;62,0 °C;25,8 W;20,6 W;0,0 W;15,3 %;47,2 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:12;62,0 °C;62,0 °C;56,0 °C;55,0 °C;62,0 °C;24,7 W;19,5 W;0,0 W;13,1 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:14;62,0 °C;61,0 °C;57,0 °C;58,0 °C;62,0 °C;25,4 W;20,1 W;0,0 W;18,7 %;47,1 %;56,0 °C;0,0 %;2,4 %
2025-06-10 11:56:16;58,0 °C;60,0 °C;67,0 °C;56,0 °C;67,0 °C;24,8 W;19,6 W;0,0 W;14,0 %;47,0 %;56,0 °C;0,0 %;2,4 %
2025-06-10 11:56:18;62,0 °C;78,0 °C;59,0 °C;63,0 °C;77,0 °C;26,1 W;20,8 W;0,0 W;16,7 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:20;59,0 °C;68,0 °C;59,0 °C;56,0 °C;61,0 °C;22,6 W;17,5 W;0,0 W;12,5 %;47,0 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:22;58,0 °C;59,0 °C;52,0 °C;56,0 °C;59,0 °C;23,2 W;18,1 W;0,0 W;13,3 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:24;61,0 °C;79,0 °C;54,0 °C;59,0 °C;79,0 °C;27,2 W;21,9 W;0,0 W;16,4 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:26;53,0 °C;63,0 °C;52,0 °C;57,0 °C;63,0 °C;24,1 W;18,9 W;0,0 W;12,8 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:28;55,0 °C;65,0 °C;52,0 °C;58,0 °C;65,0 °C;24,8 W;19,6 W;0,0 W;14,8 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:30;59,0 °C;75,0 °C;54,0 °C;57,0 °C;75,0 °C;24,1 W;18,9 W;0,0 W;13,6 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:32;53,0 °C;61,0 °C;53,0 °C;56,0 °C;62,0 °C;22,5 W;17,4 W;0,0 W;13,7 %;47,0 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:34;60,0 °C;61,0 °C;55,0 °C;58,0 °C;61,0 °C;26,7 W;21,6 W;0,0 W;14,4 %;47,1 %;57,0 °C;0,0 %;2,4 %
2025-06-10 11:56:36;56,0 °C;58,0 °C;54,0 °C;55,0 °C;58,0 °C;21,6 W;16,6 W;0,0 W;9,4 %;47,0 %;57,0 °C;0,0 %;2,4 %
2025-06-10 11:56:38;58,0 °C;66,0 °C;54,0 °C;56,0 °C;66,0 °C;20,6 W;15,3 W;0,0 W;9,7 %;46,9 %;57,0 °C;0,0 %;2,4 %
2025-06-10 11:56:40;60,0 °C;64,0 °C;53,0 °C;57,0 °C;64,0 °C;22,3 W;17,2 W;0,0 W;10,5 %;46,9 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:42;63,0 °C;70,0 °C;56,0 °C;69,0 °C;68,0 °C;27,0 W;21,7 W;0,1 W;20,6 %;47,1 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:44;60,0 °C;55,0 °C;54,0 °C;55,0 °C;60,0 °C;20,2 W;15,3 W;0,2 W;12,7 %;47,3 %;0,0 °C;0,0 %;2,4 %
2025-06-10 11:56:46;61,0 °C;62,0 °C;61,0 °C;59,0 °C;61,0 °C;26,0 W;20,5 W;0,1 W;20,3 %;46,1 %;56,0 °C;0,0 %;2,4 %
2025-06-10 11:56:48;53,0 °C;55,0 °C;52,0 °C;57,0 °C;57,0 °C;12,8 W;7,2 W;0,1 W;6,9 %;46,9 %;57,0 °C;0,0 %;4,2 %
2025-06-10 11:56:50;52,0 °C;52,0 °C;50,0 °C;52,0 °C;57,0 °C;8,6 W;3,6 W;0,1 W;3,4 %;47,0 %;56,0 °C;0,0 %;4,2 %
2025-06-10 11:56:52;51,0 °C;55,0 °C;50,0 °C;52,0 °C;56,0 °C;14,3 W;9,0 W;0,2 W;9,2 %;47,0 %;56,0 °C;0,0 %;4,2 %
2025-06-10 11:56:54;56,0 °C;55,0 °C;53,0 °C;56,0 °C;67,0 °C;27,1 W;20,9 W;0,0 W;19,0 %;47,7 %;56,0 °C;0,0 %;4,2 %
2025-06-10 11:56:56;67,0 °C;56,0 °C;59,0 °C;55,0 °C;67,0 °C;25,9 W;19,9 W;0,0 W;15,6 %;47,6 %;57,0 °C;0,0 %;4,2 %
2025-06-10 11:56:58;57,0 °C;57,0 °C;56,0 °C;56,0 °C;67,0 °C;28,9 W;22,3 W;0,1 W;20,8 %;49,3 %;57,0 °C;0,0 %;6,0 %
2025-06-10 11:57:00;56,0 °C;58,0 °C;57,0 °C;55,0 °C;67,0 °C;28,5 W;22,1 W;0,0 W;17,4 %;49,4 %;57,0 °C;0,0 %;6,0 %
2025-06-10 11:57:02;55,0 °C;73,0 °C;56,0 °C;63,0 °C;75,0 °C;30,8 W;25,0 W;0,1 W;24,9 %;48,5 %;57,0 °C;0,0 %;4,2 %
2025-06-10 11:57:04;58,0 °C;58,0 °C;54,0 °C;57,0 °C;60,0 °C;22,6 W;17,0 W;0,1 W;8,3 %;48,6 %;56,0 °C;0,0 %;4,2 %
2025-06-10 11:57:06;54,0 °C;53,0 °C;52,0 °C;52,0 °C;57,0 °C;16,8 W;11,8 W;0,3 W;6,2 %;48,6 %;55,0 °C;0,0 %;4,2 %
2025-06-10 11:57:08;55,0 °C;56,0 °C;53,0 °C;54,0 °C;57,0 °C;20,1 W;14,8 W;0,0 W;14,7 %;48,3 %;55,0 °C;0,0 %;4,2 %
2025-06-10 11:57:10;52,0 °C;51,0 °C;52,0 °C;52,0 °C;58,0 °C;19,3 W;14,3 W;0,4 W;14,1 %;48,4 %;55,0 °C;0,0 %;4,2 %
2025-06-10 11:57:12;52,0 °C;57,0 °C;52,0 °C;52,0 °C;57,0 °C;11,3 W;6,8 W;0,1 W;4,9 %;48,4 %;55,0 °C;0,0 %;4,2 %
2025-06-10 11:57:14;62,0 °C;62,0 °C;61,0 °C;61,0 °C;66,0 °C;21,4 W;16,3 W;0,2 W;10,8 %;48,9 %;55,0 °C;0,0 %;4,2 %
2025-06-10 11:57:16;55,0 °C;55,0 °C;68,0 °C;55,0 °C;76,0 °C;33,5 W;27,7 W;0,1 W;22,3 %;50,1 %;56,0 °C;0,0 %;6,0 %
2025-06-10 11:57:18;58,0 °C;64,0 °C;54,0 °C;80,0 °C;80,0 °C;36,2 W;29,8 W;0,3 W;25,0 %;50,3 %;57,0 °C;0,0 %;6,0 %
2025-06-10 11:57:20;63,0 °C;59,0 °C;80,0 °C;57,0 °C;79,0 °C;35,6 W;28,5 W;0,0 W;22,9 %;60,2 %;61,0 °C;100,0 %;99,6 %
2025-06-10 11:57:22;58,0 °C;58,0 °C;62,0 °C;58,0 °C;80,0 °C;34,9 W;28,2 W;0,0 W;26,7 %;60,1 %;61,0 °C;100,0 %;99,6 %
2025-06-10 11:57:24;56,0 °C;58,0 °C;56,0 °C;59,0 °C;73,0 °C;22,0 W;14,8 W;0,3 W;12,3 %;60,2 %;62,0 °C;100,0 %;99,6 %
2025-06-10 11:57:26;54,0 °C;53,0 °C;55,0 °C;54,0 °C;58,0 °C;16,0 W;9,1 W;0,1 W;10,8 %;60,2 %;62,0 °C;100,0 %;99,6 %
2025-06-10 11:57:28;58,0 °C;58,0 °C;66,0 °C;57,0 °C;66,0 °C;23,4 W;16,2 W;0,2 W;14,0 %;60,1 %;62,0 °C;100,0 %;99,6 %
2025-06-10 11:57:30;56,0 °C;57,0 °C;55,0 °C;55,0 °C;60,0 °C;15,2 W;8,6 W;0,1 W;4,7 %;60,1 %;63,0 °C;100,0 %;99,6 %
2025-06-10 11:57:32;57,0 °C;59,0 °C;57,0 °C;63,0 °C;64,0 °C;22,7 W;15,7 W;0,0 W;13,2 %;60,0 %;63,0 °C;100,0 %;99,6 %
2025-06-10 11:57:34;54,0 °C;57,0 °C;55,0 °C;55,0 °C;59,0 °C;13,5 W;7,0 W;0,0 W;10,7 %;60,0 %;63,0 °C;100,0 %;99,6 %
2025-06-10 11:57:36;65,0 °C;62,0 °C;60,0 °C;59,0 °C;65,0 °C;13,5 W;6,9 W;0,2 W;6,1 %;60,0 %;63,0 °C;100,0 %;99,6 %
2025-06-10 11:57:38;57,0 °C;61,0 °C;69,0 °C;63,0 °C;67,0 °C;30,3 W;22,7 W;0,2 W;21,3 %;63,8 %;63,0 °C;78,0 %;99,0 %
2025-06-10 11:57:40;62,0 °C;58,0 °C;74,0 °C;57,0 °C;74,0 °C;20,2 W;14,1 W;0,0 W;16,4 %;79,1 %;65,0 °C;100,0 %;98,0 %
2025-06-10 11:57:42;57,0 °C;56,0 °C;56,0 °C;57,0 °C;62,0 °C;17,6 W;11,3 W;0,2 W;8,1 %;78,4 %;66,0 °C;100,0 %;98,0 %
2025-06-10 11:57:44;58,0 °C;58,0 °C;56,0 °C;58,0 °C;62,0 °C;21,5 W;15,6 W;0,0 W;15,8 %;48,5 %;66,0 °C;100,0 %;50,8 %
2025-06-10 11:57:46;57,0 °C;57,0 °C;57,0 °C;58,0 °C;62,0 °C;16,7 W;11,0 W;0,0 W;5,1 %;48,5 %;66,0 °C;100,0 %;50,8 %
2025-06-10 11:57:48;58,0 °C;57,0 °C;58,0 °C;57,0 °C;62,0 °C;11,9 W;6,6 W;0,0 W;2,7 %;48,5 %;66,0 °C;100,0 %;50,8 %
2025-06-10 11:57:50;58,0 °C;58,0 °C;59,0 °C;58,0 °C;63,0 °C;14,4 W;8,7 W;0,3 W;5,2 %;48,5 %;67,0 °C;100,0 %;50,8 %
2025-06-10 11:57:52;59,0 °C;60,0 °C;57,0 °C;58,0 °C;63,0 °C;17,2 W;11,7 W;0,3 W;8,2 %;48,5 %;67,0 °C;100,0 %;50,8 %
2025-06-10 11:57:54;73,0 °C;62,0 °C;62,0 °C;61,0 °C;73,0 °C;16,3 W;10,8 W;0,2 W;4,4 %;49,8 %;67,0 °C;100,0 %;52,6 %
2025-06-10 11:57:56;72,0 °C;65,0 °C;86,0 °C;65,0 °C;86,0 °C;29,8 W;23,8 W;0,2 W;14,9 %;49,8 %;68,0 °C;100,0 %;52,6 %
2025-06-10 11:57:58;70,0 °C;66,0 °C;92,0 °C;73,0 °C;90,0 °C;30,4 W;24,2 W;0,1 W;17,8 %;57,7 %;66,0 °C;60,0 %;97,4 %
2025-06-10 11:58:00;67,0 °C;73,0 °C;67,0 °C;85,0 °C;87,0 °C;38,7 W;32,0 W;0,1 W;34,2 %;80,5 %;67,0 °C;100,0 %;98,3 %
2025-06-10 11:58:02;63,0 °C;62,0 °C;62,0 °C;61,0 °C;66,0 °C;28,5 W;21,8 W;0,3 W;17,4 %;78,5 %;67,0 °C;100,0 %;98,3 %
2025-06-10 11:58:04;60,0 °C;61,0 °C;61,0 °C;61,0 °C;65,0 °C;13,3 W;7,3 W;0,1 W;5,0 %;78,1 %;67,0 °C;100,0 %;98,3 %
2025-06-10 11:58:06;65,0 °C;64,0 °C;80,0 °C;65,0 °C;80,0 °C;24,0 W;18,0 W;0,1 W;12,7 %;84,5 %;67,0 °C;42,0 %;99,0 %
2025-06-10 11:58:08;73,0 °C;75,0 °C;78,0 °C;77,0 °C;78,0 °C;31,3 W;24,5 W;0,3 W;16,8 %;95,6 %;67,0 °C;65,0 %;99,0 %
2025-06-10 11:58:10;63,0 °C;71,0 °C;63,0 °C;79,0 °C;79,0 °C;29,1 W;21,7 W;0,1 W;19,0 %;92,2 %;68,0 °C;100,0 %;99,0 %
2025-06-10 11:58:12;72,0 °C;68,0 °C;80,0 °C;80,0 °C;80,0 °C;36,8 W;30,1 W;0,0 W;39,2 %;97,6 %;70,0 °C;100,0 %;98,2 %
2025-06-10 11:58:14;82,0 °C;81,0 °C;80,0 °C;88,0 °C;88,0 °C;45,9 W;38,8 W;0,0 W;37,3 %;86,4 %;70,0 °C;100,0 %;97,4 %
2025-06-10 11:58:16;65,0 °C;72,0 °C;78,0 °C;83,0 °C;84,0 °C;36,7 W;29,9 W;0,1 W;31,1 %;52,9 %;67,0 °C;1,0 %;54,0 %
2025-06-10 11:58:18;60,0 °C;62,0 °C;61,0 °C;61,0 °C;66,0 °C;9,9 W;4,1 W;0,1 W;14,4 %;39,1 %;70,0 °C;100,0 %;49,8 %
2025-06-10 11:58:20;63,0 °C;64,0 °C;62,0 °C;64,0 °C;66,0 °C;10,2 W;4,2 W;0,1 W;9,2 %;39,1 %;70,0 °C;100,0 %;49,8 %
2025-06-10 11:58:22;64,0 °C;69,0 °C;64,0 °C;64,0 °C;69,0 °C;9,2 W;3,1 W;0,1 W;2,7 %;39,2 %;70,0 °C;100,0 %;49,8 %
2025-06-10 11:58:24;65,0 °C;68,0 °C;63,0 °C;67,0 °C;68,0 °C;12,3 W;6,4 W;0,1 W;4,2 %;39,8 %;69,0 °C;100,0 %;51,5 %
2025-06-10 11:58:26;61,0 °C;71,0 °C;63,0 °C;91,0 °C;91,0 °C;26,7 W;20,9 W;0,0 W;10,1 %;40,5 %;70,0 °C;100,0 %;51,6 %
2025-06-10 11:58:28;69,0 °C;73,0 °C;78,0 °C;74,0 °C;90,0 °C;38,7 W;32,0 W;0,1 W;26,8 %;69,4 %;70,0 °C;93,0 %;97,1 %
2025-06-10 11:58:30;74,0 °C;68,0 °C;85,0 °C;78,0 °C;86,0 °C;37,0 W;30,2 W;0,0 W;28,0 %;97,2 %;68,0 °C;39,0 %;97,6 %
2025-06-10 11:58:32;69,0 °C;73,0 °C;75,0 °C;89,0 °C;86,0 °C;42,2 W;35,6 W;0,0 W;48,8 %;99,9 %;67,0 °C;33,0 %;97,6 %
2025-06-10 11:58:34;68,0 °C;72,0 °C;67,0 °C;83,0 °C;83,0 °C;37,2 W;30,3 W;0,0 W;35,2 %;98,0 %;67,0 °C;33,0 %;97,6 %
2025-06-10 11:58:36;67,0 °C;66,0 °C;78,0 °C;67,0 °C;81,0 °C;26,0 W;18,5 W;0,1 W;28,0 %;99,5 %;67,0 °C;34,0 %;96,8 %
2025-06-10 11:58:38;70,0 °C;68,0 °C;80,0 °C;72,0 °C;79,0 °C;37,7 W;30,5 W;0,0 W;24,0 %;97,0 %;67,0 °C;41,0 %;97,9 %
2025-06-10 11:58:40;70,0 °C;72,0 °C;79,0 °C;85,0 °C;85,0 °C;35,6 W;28,5 W;0,0 W;36,3 %;97,7 %;67,0 °C;42,0 %;98,4 %
2025-06-10 11:58:43;69,0 °C;68,0 °C;66,0 °C;74,0 °C;68,0 °C;21,8 W;15,4 W;0,0 W;14,3 %;100,0 %;67,0 °C;0,0 %;98,4 %
2025-06-10 11:58:46;69,0 °C;68,0 °C;66,0 °C;74,0 °C;68,0 °C;21,8 W;15,4 W;0,0 W;14,3 %;100,0 %;67,0 °C;0,0 %;98,4 %
2025-06-10 11:58:48;73,0 °C;68,0 °C;71,0 °C;72,0 °C;74,0 °C;31,2 W;25,3 W;0,0 W;37,6 %;99,9 %;62,0 °C;0,0 %;98,4 %
2025-06-10 11:58:51;65,0 °C;66,0 °C;62,0 °C;61,0 °C;66,0 °C;22,7 W;17,4 W;0,0 W;22,1 %;100,0 %;62,0 °C;0,0 %;98,4 %
2025-06-10 11:58:53;61,0 °C;61,0 °C;65,0 °C;62,0 °C;71,0 °C;21,5 W;16,2 W;0,0 W;17,9 %;100,0 %;61,0 °C;0,0 %;98,4 %
2025-06-10 11:58:56;68,0 °C;68,0 °C;62,0 °C;66,0 °C;64,0 °C;17,5 W;12,3 W;0,0 W;11,4 %;100,0 %;61,0 °C;0,0 %;98,4 %
2025-06-10 11:58:58;72,0 °C;60,0 °C;65,0 °C;61,0 °C;72,0 °C;15,9 W;10,8 W;0,0 W;12,0 %;100,0 %;60,0 °C;0,0 %;98,4 %
2025-06-10 11:59:00;73,0 °C;78,0 °C;81,0 °C;72,0 °C;69,0 °C;39,3 W;32,6 W;0,1 W;28,7 %;99,2 %;61,0 °C;62,0 %;98,4 %
2025-06-10 11:59:02;63,0 °C;62,0 °C;63,0 °C;65,0 °C;67,0 °C;23,9 W;17,7 W;0,0 W;26,4 %;100,0 %;61,0 °C;0,0 %;97,3 %
2025-06-10 11:59:04;63,0 °C;66,0 °C;62,0 °C;65,0 °C;67,0 °C;24,5 W;19,1 W;0,0 W;17,6 %;99,6 %;60,0 °C;2,0 %;98,4 %
2025-06-10 11:59:07;60,0 °C;61,0 °C;60,0 °C;61,0 °C;69,0 °C;21,6 W;16,3 W;0,0 W;18,6 %;100,0 %;60,0 °C;0,0 %;97,3 %
2025-06-10 11:59:09;63,0 °C;70,0 °C;64,0 °C;66,0 °C;70,0 °C;22,1 W;16,7 W;0,0 W;16,0 %;100,0 %;59,0 °C;20,0 %;97,3 %
2025-06-10 11:59:11;63,0 °C;64,0 °C;74,0 °C;65,0 °C;73,0 °C;24,0 W;17,2 W;0,1 W;23,9 %;100,0 %;63,0 °C;100,0 %;98,4 %
2025-06-10 11:59:13;63,0 °C;70,0 °C;66,0 °C;60,0 °C;66,0 °C;25,8 W;17,8 W;0,0 W;14,3 %;100,0 %;65,0 °C;100,0 %;97,3 %
2025-06-10 11:59:15;75,0 °C;69,0 °C;64,0 °C;67,0 °C;67,0 °C;25,5 W;17,6 W;0,0 W;21,2 %;100,0 %;65,0 °C;100,0 %;98,4 %
2025-06-10 11:59:17;61,0 °C;66,0 °C;63,0 °C;65,0 °C;75,0 °C;23,9 W;15,9 W;0,0 W;27,1 %;100,0 %;66,0 °C;100,0 %;97,3 %
2025-06-10 11:59:19;63,0 °C;72,0 °C;64,0 °C;65,0 °C;72,0 °C;22,4 W;14,2 W;0,0 W;13,9 %;100,0 %;66,0 °C;100,0 %;97,3 %
2025-06-10 11:59:22;74,0 °C;77,0 °C;78,0 °C;71,0 °C;76,0 °C;36,0 W;28,2 W;0,1 W;36,3 %;99,1 %;67,0 °C;100,0 %;97,9 %
2025-06-10 11:59:24;74,0 °C;73,0 °C;82,0 °C;73,0 °C;81,0 °C;39,6 W;32,4 W;0,0 W;50,5 %;99,6 %;65,0 °C;21,0 %;96,8 %
2025-06-10 11:59:26;81,0 °C;78,0 °C;81,0 °C;73,0 °C;83,0 °C;39,7 W;32,5 W;0,1 W;53,2 %;98,4 %;69,0 °C;100,0 %;97,3 %
2025-06-10 11:59:28;77,0 °C;80,0 °C;78,0 °C;79,0 °C;79,0 °C;40,7 W;33,5 W;0,0 W;32,4 %;99,9 %;67,0 °C;36,0 %;98,4 %
2025-06-10 11:59:30;66,0 °C;66,0 °C;81,0 °C;67,0 °C;77,0 °C;36,0 W;28,9 W;0,0 W;30,7 %;99,9 %;64,0 °C;31,0 %;97,3 %
2025-06-10 11:59:32;68,0 °C;72,0 °C;67,0 °C;66,0 °C;72,0 °C;23,7 W;17,3 W;0,0 W;25,3 %;100,0 %;64,0 °C;6,0 %;98,4 %
2025-06-10 11:59:36;68,0 °C;72,0 °C;67,0 °C;66,0 °C;72,0 °C;23,7 W;17,3 W;0,0 W;25,3 %;100,0 %;64,0 °C;6,0 %;98,4 %
2025-06-10 11:59:38;66,0 °C;63,0 °C;62,0 °C;66,0 °C;77,0 °C;17,0 W;11,8 W;0,0 W;12,3 %;100,0 %;61,0 °C;2,0 %;98,4 %
2025-06-10 11:59:40;66,0 °C;63,0 °C;62,0 °C;66,0 °C;77,0 °C;17,0 W;11,8 W;0,0 W;12,3 %;100,0 %;61,0 °C;2,0 %;97,3 %
2025-06-10 11:59:42;66,0 °C;63,0 °C;62,0 °C;66,0 °C;77,0 °C;17,0 W;11,8 W;0,0 W;12,3 %;100,0 %;61,0 °C;2,0 %;97,3 %
2025-06-10 11:59:44;74,0 °C;77,0 °C;75,0 °C;76,0 °C;79,0 °C;19,5 W;14,3 W;0,0 W;16,2 %;100,0 %;60,0 °C;29,0 %;97,3 %
2025-06-10 11:59:46;63,0 °C;65,0 °C;61,0 °C;63,0 °C;67,0 °C;22,2 W;16,8 W;0,0 W;15,8 %;100,0 %;60,0 °C;0,0 %;97,3 %
2025-06-10 11:59:49;66,0 °C;68,0 °C;59,0 °C;63,0 °C;67,0 °C;21,9 W;16,8 W;0,0 W;15,4 %;100,0 %;60,0 °C;0,0 %;98,4 %
2025-06-10 11:59:51;60,0 °C;60,0 °C;67,0 °C;64,0 °C;69,0 °C;29,6 W;23,9 W;0,0 W;26,6 %;99,9 %;59,0 °C;0,0 %;98,4 %
2025-06-10 11:59:53;65,0 °C;63,0 °C;61,0 °C;71,0 °C;71,0 °C;28,4 W;22,8 W;0,0 W;23,1 %;100,0 %;59,0 °C;0,0 %;98,4 %
2025-06-10 11:59:56;67,0 °C;71,0 °C;61,0 °C;65,0 °C;69,0 °C;25,5 W;20,2 W;0,0 W;14,0 %;100,0 %;59,0 °C;0,0 %;98,4 %
2025-06-10 12:00:00;69,0 °C;70,0 °C;68,0 °C;67,0 °C;68,0 °C;20,4 W;15,5 W;0,0 W;16,5 %;100,0 %;59,0 °C;0,0 %;98,4 %
2025-06-10 12:00:02;69,0 °C;70,0 °C;68,0 °C;67,0 °C;68,0 °C;20,4 W;15,5 W;0,0 W;16,5 %;100,0 %;59,0 °C;0,0 %;98,4 %
2025-06-10 12:00:04;68,0 °C;66,0 °C;63,0 °C;65,0 °C;73,0 °C;24,9 W;19,3 W;0,1 W;18,5 %;100,0 %;59,0 °C;0,0 %;98,4 %
2025-06-10 12:00:07;59,0 °C;61,0 °C;59,0 °C;67,0 °C;73,0 °C;29,8 W;23,1 W;0,0 W;19,2 %;100,0 %;62,0 °C;100,0 %;97,3 %
2025-06-10 12:00:09;59,0 °C;61,0 °C;59,0 °C;67,0 °C;73,0 °C;27,6 W;19,9 W;0,0 W;19,2 %;100,0 %;64,0 °C;100,0 %;98,4 %
2025-06-10 12:00:12;65,0 °C;70,0 °C;62,0 °C;66,0 °C;71,0 °C;21,3 W;13,7 W;0,0 W;21,8 %;100,0 %;64,0 °C;100,0 %;98,4 %
2025-06-10 12:00:14;74,0 °C;80,0 °C;68,0 °C;65,0 °C;72,0 °C;22,4 W;14,4 W;0,0 W;19,9 %;100,0 %;65,0 °C;100,0 %;97,3 %
2025-06-10 12:00:16;76,0 °C;68,0 °C;64,0 °C;65,0 °C;67,0 °C;28,3 W;20,3 W;0,1 W;26,7 %;100,0 %;65,0 °C;100,0 %;97,3 %
2025-06-10 12:00:19;63,0 °C;69,0 °C;63,0 °C;63,0 °C;69,0 °C;26,5 W;18,5 W;0,1 W;28,9 %;100,0 %;65,0 °C;100,0 %;97,3 %
2025-06-10 12:00:21;66,0 °C;68,0 °C;64,0 °C;67,0 °C;69,0 °C;26,2 W;18,3 W;0,0 W;20,3 %;100,0 %;65,0 °C;100,0 %;97,3 %
2025-06-10 12:00:23;68,0 °C;68,0 °C;69,0 °C;66,0 °C;69,0 °C;24,7 W;16,9 W;0,0 W;22,2 %;100,0 %;66,0 °C;100,0 %;97,3 %
2025-06-10 12:00:25;60,0 °C;64,0 °C;65,0 °C;62,0 °C;66,0 °C;25,7 W;17,6 W;0,1 W;27,3 %;100,0 %;66,0 °C;100,0 %;97,3 %
2025-06-10 12:00:28;70,0 °C;70,0 °C;67,0 °C;63,0 °C;72,0 °C;29,2 W;21,2 W;0,1 W;18,9 %;100,0 %;66,0 °C;100,0 %;97,3 %
2025-06-10 12:00:30;69,0 °C;71,0 °C;67,0 °C;65,0 °C;67,0 °C;23,2 W;15,7 W;0,0 W;20,8 %;100,0 %;67,0 °C;100,0 %;98,4 %
2025-06-10 12:00:32;80,0 °C;77,0 °C;78,0 °C;71,0 °C;73,0 °C;24,1 W;16,5 W;0,0 W;22,0 %;100,0 %;67,0 °C;100,0 %;97,3 %
2025-06-10 12:00:35;74,0 °C;79,0 °C;74,0 °C;76,0 °C;70,0 °C;24,9 W;17,0 W;0,0 W;19,5 %;100,0 %;67,0 °C;100,0 %;97,3 %
2025-06-10 12:00:38;74,0 °C;76,0 °C;76,0 °C;71,0 °C;81,0 °C;32,4 W;24,4 W;0,0 W;22,3 %;99,6 %;67,0 °C;100,0 %;98,4 %
2025-06-10 12:00:40;72,0 °C;65,0 °C;63,0 °C;64,0 °C;72,0 °C;28,2 W;20,1 W;0,1 W;18,8 %;100,0 %;67,0 °C;100,0 %;97,3 %
2025-06-10 12:00:42;73,0 °C;73,0 °C;72,0 °C;70,0 °C;76,0 °C;24,4 W;16,3 W;0,0 W;18,6 %;100,0 %;67,0 °C;100,0 %;97,3 %
2025-06-10 12:00:44;72,0 °C;73,0 °C;74,0 °C;73,0 °C;73,0 °C;29,0 W;21,1 W;0,0 W;24,4 %;100,0 %;68,0 °C;100,0 %;97,3 %
2025-06-10 12:00:46;75,0 °C;75,0 °C;69,0 °C;71,0 °C;78,0 °C;32,8 W;25,3 W;0,0 W;23,1 %;100,0 %;66,0 °C;4,0 %;97,3 %
2025-06-10 12:00:48;72,0 °C;71,0 °C;78,0 °C;71,0 °C;82,0 °C;33,2 W;27,1 W;0,0 W;31,4 %;99,7 %;63,0 °C;31,0 %;98,4 %
2025-06-10 12:00:50;75,0 °C;73,0 °C;87,0 °C;77,0 °C;87,0 °C;42,1 W;34,8 W;0,0 W;47,7 %;99,8 %;69,0 °C;100,0 %;98,4 %
2025-06-10 12:00:52;69,0 °C;76,0 °C;75,0 °C;81,0 °C;84,0 °C;45,9 W;38,7 W;0,0 W;50,0 %;100,0 %;70,0 °C;100,0 %;98,4 %
